train_task,test_task,train_sub,test_sub,acc,network,feature
mem,glass,MSC06,MSC05,0.505,unassign,14808
mem,motor,MSC06,MSC05,0.54,unassign,14808
semantic,glass,MSC06,MSC07,0.5149999999999999,unassign,14808
semantic,motor,MSC06,MSC07,0.585,unassign,14808
semantic,mem,MSC06,MSC07,0.5199999999999999,unassign,14808
glass,semantic,MSC06,MSC07,0.5388888888888889,unassign,14808
glass,motor,MSC06,MSC07,0.5666666666666667,unassign,14808
glass,mem,MSC06,MSC07,0.5166666666666666,unassign,14808
motor,semantic,MSC06,MSC07,0.505,unassign,14808
motor,glass,MSC06,MSC07,0.51,unassign,14808
motor,mem,MSC06,MSC07,0.51,unassign,14808
mem,semantic,MSC06,MSC07,0.605,unassign,14808
mem,glass,MSC06,MSC07,0.565,unassign,14808
mem,motor,MSC06,MSC07,0.48500000000000004,unassign,14808
semantic,glass,MSC06,MSC10,0.6699999999999999,unassign,14808
semantic,motor,MSC06,MSC10,0.6500000000000001,unassign,14808
semantic,mem,MSC06,MSC10,0.71,unassign,14808
glass,semantic,MSC06,MSC10,0.5333333333333334,unassign,14808
glass,motor,MSC06,MSC10,0.5388888888888889,unassign,14808
glass,mem,MSC06,MSC10,0.5333333333333333,unassign,14808
motor,semantic,MSC06,MSC10,0.52,unassign,14808
motor,glass,MSC06,MSC10,0.515,unassign,14808
motor,mem,MSC06,MSC10,0.505,unassign,14808
mem,semantic,MSC06,MSC10,0.7649999999999999,unassign,14808
mem,glass,MSC06,MSC10,0.725,unassign,14808
mem,motor,MSC06,MSC10,0.64,unassign,14808
semantic,glass,MSC07,MSC01,0.5449999999999999,unassign,14808
semantic,motor,MSC07,MSC01,0.545,unassign,14808
semantic,mem,MSC07,MSC01,0.5,unassign,14808
glass,semantic,MSC07,MSC01,0.5,unassign,14808
glass,motor,MSC07,MSC01,0.5,unassign,14808
glass,mem,MSC07,MSC01,0.5,unassign,14808
motor,semantic,MSC07,MSC01,0.5,unassign,14808
motor,glass,MSC07,MSC01,0.5,unassign,14808
motor,mem,MSC07,MSC01,0.5,unassign,14808
mem,semantic,MSC07,MSC01,0.6750000000000002,unassign,14808
mem,glass,MSC07,MSC01,0.615,unassign,14808
mem,motor,MSC07,MSC01,0.6599999999999999,unassign,14808
semantic,glass,MSC07,MSC02,0.5,unassign,14808
semantic,motor,MSC07,MSC02,0.5,unassign,14808
semantic,mem,MSC07,MSC02,0.5,unassign,14808
glass,semantic,MSC07,MSC02,0.5,unassign,14808
glass,motor,MSC07,MSC02,0.5,unassign,14808
glass,mem,MSC07,MSC02,0.5,unassign,14808
motor,semantic,MSC07,MSC02,0.5,unassign,14808
motor,glass,MSC07,MSC02,0.4600000000000001,unassign,14808
motor,mem,MSC07,MSC02,0.5,unassign,14808
mem,semantic,MSC07,MSC02,0.72,unassign,14808
mem,glass,MSC07,MSC02,0.6599999999999999,unassign,14808
mem,motor,MSC07,MSC02,0.7250000000000001,unassign,14808
semantic,glass,MSC07,MSC03,0.5,unassign,14808
semantic,motor,MSC07,MSC03,0.5,unassign,14808
semantic,mem,MSC07,MSC03,0.5449999999999999,unassign,14808
glass,semantic,MSC07,MSC03,0.5,unassign,14808
glass,motor,MSC07,MSC03,0.5,unassign,14808
glass,mem,MSC07,MSC03,0.5,unassign,14808
motor,semantic,MSC07,MSC03,0.465,unassign,14808
motor,glass,MSC07,MSC03,0.5,unassign,14808
motor,mem,MSC07,MSC03,0.505,unassign,14808
mem,semantic,MSC07,MSC03,0.615,unassign,14808
mem,glass,MSC07,MSC03,0.5750000000000001,unassign,14808
mem,motor,MSC07,MSC03,0.5900000000000001,unassign,14808
semantic,glass,MSC07,MSC04,0.505,unassign,14808
semantic,motor,MSC07,MSC04,0.505,unassign,14808
semantic,mem,MSC07,MSC04,0.5,unassign,14808
glass,semantic,MSC07,MSC04,0.505,unassign,14808
glass,motor,MSC07,MSC04,0.5,unassign,14808
glass,mem,MSC07,MSC04,0.5,unassign,14808
motor,semantic,MSC07,MSC04,0.66,unassign,14808
motor,glass,MSC07,MSC04,0.655,unassign,14808
motor,mem,MSC07,MSC04,0.66,unassign,14808
mem,semantic,MSC07,MSC04,0.625,unassign,14808
mem,glass,MSC07,MSC04,0.63,unassign,14808
mem,motor,MSC07,MSC04,0.595,unassign,14808
semantic,glass,MSC07,MSC05,0.5,unassign,14808
semantic,motor,MSC07,MSC05,0.5,unassign,14808
semantic,mem,MSC07,MSC05,0.5,unassign,14808
glass,semantic,MSC07,MSC05,0.5,unassign,14808
glass,motor,MSC07,MSC05,0.5,unassign,14808
glass,mem,MSC07,MSC05,0.5,unassign,14808
motor,semantic,MSC07,MSC05,0.76,unassign,14808
motor,glass,MSC07,MSC05,0.48,unassign,14808
motor,mem,MSC07,MSC05,0.7050000000000001,unassign,14808
mem,semantic,MSC07,MSC05,0.62,unassign,14808
mem,glass,MSC07,MSC05,0.505,unassign,14808
mem,motor,MSC07,MSC05,0.5,unassign,14808
semantic,glass,MSC07,MSC06,0.5263157894736842,unassign,14808
semantic,motor,MSC07,MSC06,0.5,unassign,14808
semantic,mem,MSC07,MSC06,0.5,unassign,14808
glass,semantic,MSC07,MSC06,0.5,unassign,14808
glass,motor,MSC07,MSC06,0.5,unassign,14808
glass,mem,MSC07,MSC06,0.5,unassign,14808
motor,semantic,MSC07,MSC06,0.575,unassign,14808
motor,glass,MSC07,MSC06,0.4894736842105263,unassign,14808
motor,mem,MSC07,MSC06,0.5999999999999999,unassign,14808
mem,semantic,MSC07,MSC06,0.6050000000000001,unassign,14808
mem,glass,MSC07,MSC06,0.5368421052631578,unassign,14808
mem,motor,MSC07,MSC06,0.605,unassign,14808
semantic,glass,MSC07,MSC10,0.5,unassign,14808
semantic,motor,MSC07,MSC10,0.5,unassign,14808
semantic,mem,MSC07,MSC10,0.5,unassign,14808
glass,semantic,MSC07,MSC10,0.5449999999999999,unassign,14808
glass,motor,MSC07,MSC10,0.495,unassign,14808
glass,mem,MSC07,MSC10,0.495,unassign,14808
motor,semantic,MSC07,MSC10,0.74,unassign,14808
motor,glass,MSC07,MSC10,0.6900000000000001,unassign,14808
motor,mem,MSC07,MSC10,0.7849999999999999,unassign,14808
mem,semantic,MSC07,MSC10,0.65,unassign,14808
mem,glass,MSC07,MSC10,0.53,unassign,14808
mem,motor,MSC07,MSC10,0.6399999999999999,unassign,14808
semantic,glass,MSC10,MSC01,0.5,unassign,14808
semantic,motor,MSC10,MSC01,0.5,unassign,14808
semantic,mem,MSC10,MSC01,0.5,unassign,14808
glass,semantic,MSC10,MSC01,0.5,unassign,14808
glass,motor,MSC10,MSC01,0.5,unassign,14808
glass,mem,MSC10,MSC01,0.5,unassign,14808
motor,semantic,MSC10,MSC01,0.5,unassign,14808
motor,glass,MSC10,MSC01,0.505,unassign,14808
motor,mem,MSC10,MSC01,0.505,unassign,14808
mem,semantic,MSC10,MSC01,0.5449999999999999,unassign,14808
mem,glass,MSC10,MSC01,0.5650000000000001,unassign,14808
mem,motor,MSC10,MSC01,0.5449999999999999,unassign,14808
semantic,glass,MSC10,MSC02,0.5,unassign,14808
semantic,motor,MSC10,MSC02,0.5,unassign,14808
semantic,mem,MSC10,MSC02,0.5,unassign,14808
glass,semantic,MSC10,MSC02,0.5,unassign,14808
glass,motor,MSC10,MSC02,0.5,unassign,14808
glass,mem,MSC10,MSC02,0.5,unassign,14808
motor,semantic,MSC10,MSC02,0.5549999999999999,unassign,14808
motor,glass,MSC10,MSC02,0.53,unassign,14808
motor,mem,MSC10,MSC02,0.5,unassign,14808
mem,semantic,MSC10,MSC02,0.59,unassign,14808
mem,glass,MSC10,MSC02,0.6049999999999999,unassign,14808
mem,motor,MSC10,MSC02,0.6700000000000002,unassign,14808
semantic,glass,MSC10,MSC03,0.5,unassign,14808
semantic,motor,MSC10,MSC03,0.5,unassign,14808
semantic,mem,MSC10,MSC03,0.5,unassign,14808
glass,semantic,MSC10,MSC03,0.5,unassign,14808
glass,motor,MSC10,MSC03,0.5,unassign,14808
glass,mem,MSC10,MSC03,0.5,unassign,14808
motor,semantic,MSC10,MSC03,0.5,unassign,14808
motor,glass,MSC10,MSC03,0.505,unassign,14808
motor,mem,MSC10,MSC03,0.51,unassign,14808
mem,semantic,MSC10,MSC03,0.585,unassign,14808
mem,glass,MSC10,MSC03,0.5549999999999999,unassign,14808
mem,motor,MSC10,MSC03,0.66,unassign,14808
semantic,glass,MSC10,MSC04,0.5199999999999999,unassign,14808
semantic,motor,MSC10,MSC04,0.5,unassign,14808
semantic,mem,MSC10,MSC04,0.5,unassign,14808
glass,semantic,MSC10,MSC04,0.605,unassign,14808
glass,motor,MSC10,MSC04,0.505,unassign,14808
glass,mem,MSC10,MSC04,0.5,unassign,14808
motor,semantic,MSC10,MSC04,0.5,unassign,14808
motor,glass,MSC10,MSC04,0.5,unassign,14808
motor,mem,MSC10,MSC04,0.5,unassign,14808
mem,semantic,MSC10,MSC04,0.7849999999999999,unassign,14808
mem,glass,MSC10,MSC04,0.76,unassign,14808
mem,motor,MSC10,MSC04,0.7100000000000001,unassign,14808
semantic,glass,MSC10,MSC05,0.5,unassign,14808
semantic,motor,MSC10,MSC05,0.5,unassign,14808
semantic,mem,MSC10,MSC05,0.5,unassign,14808
glass,semantic,MSC10,MSC05,0.5,unassign,14808
glass,motor,MSC10,MSC05,0.5,unassign,14808
glass,mem,MSC10,MSC05,0.5,unassign,14808
motor,semantic,MSC10,MSC05,0.505,unassign,14808
motor,glass,MSC10,MSC05,0.505,unassign,14808
motor,mem,MSC10,MSC05,0.505,unassign,14808
mem,semantic,MSC10,MSC05,0.615,unassign,14808
mem,glass,MSC10,MSC05,0.5700000000000001,unassign,14808
mem,motor,MSC10,MSC05,0.53,unassign,14808
semantic,glass,MSC10,MSC06,0.5263157894736842,unassign,14808
semantic,motor,MSC10,MSC06,0.5,unassign,14808
semantic,mem,MSC10,MSC06,0.5,unassign,14808
glass,semantic,MSC10,MSC06,0.5499999999999999,unassign,14808
glass,motor,MSC10,MSC06,0.5,unassign,14808
glass,mem,MSC10,MSC06,0.5149999999999999,unassign,14808
motor,semantic,MSC10,MSC06,0.5499999999999999,unassign,14808
motor,glass,MSC10,MSC06,0.5263157894736842,unassign,14808
motor,mem,MSC10,MSC06,0.505,unassign,14808
mem,semantic,MSC10,MSC06,0.6700000000000002,unassign,14808
mem,glass,MSC10,MSC06,0.5421052631578946,unassign,14808
mem,motor,MSC10,MSC06,0.5449999999999999,unassign,14808
semantic,glass,MSC10,MSC07,0.51,unassign,14808
semantic,motor,MSC10,MSC07,0.5,unassign,14808
semantic,mem,MSC10,MSC07,0.5,unassign,14808
glass,semantic,MSC10,MSC07,0.5,unassign,14808
glass,motor,MSC10,MSC07,0.5349999999999999,unassign,14808
glass,mem,MSC10,MSC07,0.5,unassign,14808
motor,semantic,MSC10,MSC07,0.5149999999999999,unassign,14808
motor,glass,MSC10,MSC07,0.625,unassign,14808
motor,mem,MSC10,MSC07,0.5,unassign,14808
mem,semantic,MSC10,MSC07,0.66,unassign,14808
mem,glass,MSC10,MSC07,0.675,unassign,14808
mem,motor,MSC10,MSC07,0.72,unassign,14808
semantic,glass,MSC01,MSC02,0.62,default,10824
semantic,motor,MSC01,MSC02,0.5399999999999999,default,10824
semantic,mem,MSC01,MSC02,0.6950000000000001,default,10824
glass,semantic,MSC01,MSC02,0.55,default,10824
glass,motor,MSC01,MSC02,0.505,default,10824
glass,mem,MSC01,MSC02,0.5,default,10824
motor,semantic,MSC01,MSC02,0.685,default,10824
motor,glass,MSC01,MSC02,0.5799999999999998,default,10824
motor,mem,MSC01,MSC02,0.545,default,10824
mem,semantic,MSC01,MSC02,0.74,default,10824
mem,glass,MSC01,MSC02,0.6650000000000001,default,10824
mem,motor,MSC01,MSC02,0.5599999999999999,default,10824
semantic,glass,MSC01,MSC03,0.52,default,10824
semantic,motor,MSC01,MSC03,0.77,default,10824
semantic,mem,MSC01,MSC03,0.85,default,10824
glass,semantic,MSC01,MSC03,0.53,default,10824
glass,motor,MSC01,MSC03,0.68,default,10824
glass,mem,MSC01,MSC03,0.655,default,10824
motor,semantic,MSC01,MSC03,0.49000000000000005,default,10824
motor,glass,MSC01,MSC03,0.55,default,10824
motor,mem,MSC01,MSC03,0.5599999999999999,default,10824
mem,semantic,MSC01,MSC03,0.5900000000000001,default,10824
mem,glass,MSC01,MSC03,0.55,default,10824
mem,motor,MSC01,MSC03,0.77,default,10824
semantic,glass,MSC01,MSC04,0.75,default,10824
semantic,motor,MSC01,MSC04,0.825,default,10824
semantic,mem,MSC01,MSC04,0.85,default,10824
glass,semantic,MSC01,MSC04,0.82,default,10824
glass,motor,MSC01,MSC04,0.865,default,10824
glass,mem,MSC01,MSC04,0.8,default,10824
motor,semantic,MSC01,MSC04,0.755,default,10824
motor,glass,MSC01,MSC04,0.76,default,10824
motor,mem,MSC01,MSC04,0.82,default,10824
mem,semantic,MSC01,MSC04,0.8150000000000001,default,10824
mem,glass,MSC01,MSC04,0.8799999999999999,default,10824
mem,motor,MSC01,MSC04,0.8849999999999998,default,10824
semantic,glass,MSC01,MSC05,0.6249999999999999,default,10824
semantic,motor,MSC01,MSC05,0.65,default,10824
semantic,mem,MSC01,MSC05,0.72,default,10824
glass,semantic,MSC01,MSC05,0.7899999999999998,default,10824
glass,motor,MSC01,MSC05,0.9,default,10824
glass,mem,MSC01,MSC05,0.8800000000000001,default,10824
motor,semantic,MSC01,MSC05,0.8300000000000001,default,10824
motor,glass,MSC01,MSC05,0.725,default,10824
motor,mem,MSC01,MSC05,0.7650000000000001,default,10824
mem,semantic,MSC01,MSC05,0.8499999999999999,default,10824
mem,glass,MSC01,MSC05,0.675,default,10824
mem,motor,MSC01,MSC05,0.9700000000000001,default,10824
semantic,glass,MSC01,MSC06,0.5315789473684209,default,10824
semantic,motor,MSC01,MSC06,0.585,default,10824
semantic,mem,MSC01,MSC06,0.5299999999999999,default,10824
glass,semantic,MSC01,MSC06,0.54,default,10824
glass,motor,MSC01,MSC06,0.625,default,10824
glass,mem,MSC01,MSC06,0.5149999999999999,default,10824
motor,semantic,MSC01,MSC06,0.6449999999999999,default,10824
motor,glass,MSC01,MSC06,0.6105263157894736,default,10824
motor,mem,MSC01,MSC06,0.615,default,10824
mem,semantic,MSC01,MSC06,0.57,default,10824
mem,glass,MSC01,MSC06,0.5736842105263158,default,10824
mem,motor,MSC01,MSC06,0.7000000000000001,default,10824
semantic,glass,MSC01,MSC07,0.93,default,10824
semantic,motor,MSC01,MSC07,0.9649999999999999,default,10824
semantic,mem,MSC01,MSC07,0.8149999999999998,default,10824
glass,semantic,MSC01,MSC07,0.905,default,10824
glass,motor,MSC01,MSC07,0.905,default,10824
glass,mem,MSC01,MSC07,0.59,default,10824
motor,semantic,MSC01,MSC07,0.8699999999999999,default,10824
motor,glass,MSC01,MSC07,0.8550000000000001,default,10824
motor,mem,MSC01,MSC07,0.675,default,10824
mem,semantic,MSC01,MSC07,0.9,default,10824
mem,glass,MSC01,MSC07,0.9200000000000002,default,10824
mem,motor,MSC01,MSC07,0.9099999999999999,default,10824
semantic,glass,MSC01,MSC10,0.705,default,10824
semantic,motor,MSC01,MSC10,0.675,default,10824
semantic,mem,MSC01,MSC10,0.7100000000000001,default,10824
glass,semantic,MSC01,MSC10,0.74,default,10824
glass,motor,MSC01,MSC10,0.6500000000000001,default,10824
glass,mem,MSC01,MSC10,0.5700000000000001,default,10824
motor,semantic,MSC01,MSC10,0.7100000000000001,default,10824
motor,glass,MSC01,MSC10,0.6900000000000001,default,10824
motor,mem,MSC01,MSC10,0.73,default,10824
mem,semantic,MSC01,MSC10,0.885,default,10824
mem,glass,MSC01,MSC10,0.82,default,10824
mem,motor,MSC01,MSC10,0.7550000000000001,default,10824
semantic,glass,MSC02,MSC01,0.5,default,10824
semantic,motor,MSC02,MSC01,0.505,default,10824
semantic,mem,MSC02,MSC01,0.5,default,10824
glass,semantic,MSC02,MSC01,0.515,default,10824
glass,motor,MSC02,MSC01,0.5349999999999999,default,10824
glass,mem,MSC02,MSC01,0.53,default,10824
motor,semantic,MSC02,MSC01,0.5,default,10824
motor,glass,MSC02,MSC01,0.5,default,10824
motor,mem,MSC02,MSC01,0.5,default,10824
mem,semantic,MSC02,MSC01,0.945,default,10824
mem,glass,MSC02,MSC01,0.9650000000000001,default,10824
mem,motor,MSC02,MSC01,0.9750000000000002,default,10824
semantic,glass,MSC02,MSC03,0.535,default,10824
semantic,motor,MSC02,MSC03,0.525,default,10824
semantic,mem,MSC02,MSC03,0.5999999999999999,default,10824
glass,semantic,MSC02,MSC03,0.685,default,10824
glass,motor,MSC02,MSC03,0.5599999999999999,default,10824
glass,mem,MSC02,MSC03,0.665,default,10824
motor,semantic,MSC02,MSC03,0.5849999999999999,default,10824
motor,glass,MSC02,MSC03,0.7549999999999999,default,10824
motor,mem,MSC02,MSC03,0.525,default,10824
mem,semantic,MSC02,MSC03,0.725,default,10824
mem,glass,MSC02,MSC03,0.5849999999999999,default,10824
mem,motor,MSC02,MSC03,0.755,default,10824
semantic,glass,MSC02,MSC04,0.605,default,10824
semantic,motor,MSC02,MSC04,0.62,default,10824
semantic,mem,MSC02,MSC04,0.5399999999999999,default,10824
glass,semantic,MSC02,MSC04,0.575,default,10824
glass,motor,MSC02,MSC04,0.73,default,10824
glass,mem,MSC02,MSC04,0.5349999999999999,default,10824
motor,semantic,MSC02,MSC04,0.5,default,10824
motor,glass,MSC02,MSC04,0.5399999999999999,default,10824
motor,mem,MSC02,MSC04,0.5,default,10824
mem,semantic,MSC02,MSC04,0.8499999999999999,default,10824
mem,glass,MSC02,MSC04,0.9549999999999998,default,10824
mem,motor,MSC02,MSC04,0.945,default,10824
semantic,glass,MSC02,MSC05,0.6400000000000001,default,10824
semantic,motor,MSC02,MSC05,0.7,default,10824
semantic,mem,MSC02,MSC05,0.635,default,10824
glass,semantic,MSC02,MSC05,0.7000000000000001,default,10824
glass,motor,MSC02,MSC05,0.7999999999999999,default,10824
glass,mem,MSC02,MSC05,0.76,default,10824
motor,semantic,MSC02,MSC05,0.5499999999999999,default,10824
motor,glass,MSC02,MSC05,0.5549999999999999,default,10824
motor,mem,MSC02,MSC05,0.5,default,10824
mem,semantic,MSC02,MSC05,0.7250000000000001,default,10824
mem,glass,MSC02,MSC05,0.7899999999999999,default,10824
mem,motor,MSC02,MSC05,0.7949999999999999,default,10824
semantic,glass,MSC02,MSC06,0.6210526315789476,default,10824
semantic,motor,MSC02,MSC06,0.735,default,10824
semantic,mem,MSC02,MSC06,0.6199999999999999,default,10824
glass,semantic,MSC02,MSC06,0.7550000000000001,default,10824
glass,motor,MSC02,MSC06,0.65,default,10824
glass,mem,MSC02,MSC06,0.7100000000000001,default,10824
motor,semantic,MSC02,MSC06,0.63,default,10824
motor,glass,MSC02,MSC06,0.6,default,10824
motor,mem,MSC02,MSC06,0.62,default,10824
mem,semantic,MSC02,MSC06,0.8950000000000001,default,10824
mem,glass,MSC02,MSC06,0.8473684210526315,default,10824
mem,motor,MSC02,MSC06,0.89,default,10824
semantic,glass,MSC02,MSC07,0.62,default,10824
semantic,motor,MSC02,MSC07,0.5599999999999999,default,10824
semantic,mem,MSC02,MSC07,0.61,default,10824
glass,semantic,MSC02,MSC07,0.595,default,10824
glass,motor,MSC02,MSC07,0.6,default,10824
glass,mem,MSC02,MSC07,0.5599999999999999,default,10824
motor,semantic,MSC02,MSC07,0.505,default,10824
motor,glass,MSC02,MSC07,0.5499999999999999,default,10824
motor,mem,MSC02,MSC07,0.5,default,10824
mem,semantic,MSC02,MSC07,0.7949999999999999,default,10824
mem,glass,MSC02,MSC07,0.7949999999999999,default,10824
mem,motor,MSC02,MSC07,0.7949999999999999,default,10824
semantic,glass,MSC02,MSC10,0.5199999999999999,default,10824
semantic,motor,MSC02,MSC10,0.5,default,10824
semantic,mem,MSC02,MSC10,0.505,default,10824
glass,semantic,MSC02,MSC10,0.5799999999999998,default,10824
glass,motor,MSC02,MSC10,0.54,default,10824
glass,mem,MSC02,MSC10,0.5499999999999999,default,10824
motor,semantic,MSC02,MSC10,0.5,default,10824
motor,glass,MSC02,MSC10,0.51,default,10824
motor,mem,MSC02,MSC10,0.52,default,10824
mem,semantic,MSC02,MSC10,0.8700000000000001,default,10824
mem,glass,MSC02,MSC10,0.8400000000000001,default,10824
mem,motor,MSC02,MSC10,0.7100000000000002,default,10824
semantic,glass,MSC03,MSC01,0.5,default,10824
semantic,motor,MSC03,MSC01,0.5,default,10824
semantic,mem,MSC03,MSC01,0.5,default,10824
glass,semantic,MSC03,MSC01,0.5,default,10824
glass,motor,MSC03,MSC01,0.5,default,10824
glass,mem,MSC03,MSC01,0.5,default,10824
motor,semantic,MSC03,MSC01,0.5149999999999999,default,10824
motor,glass,MSC03,MSC01,0.5349999999999999,default,10824
motor,mem,MSC03,MSC01,0.6500000000000001,default,10824
mem,semantic,MSC03,MSC01,0.625,default,10824
mem,glass,MSC03,MSC01,0.625,default,10824
mem,motor,MSC03,MSC01,0.625,default,10824
semantic,glass,MSC03,MSC02,0.5,default,10824
semantic,motor,MSC03,MSC02,0.5199999999999999,default,10824
semantic,mem,MSC03,MSC02,0.5,default,10824
glass,semantic,MSC03,MSC02,0.5,default,10824
glass,motor,MSC03,MSC02,0.7799999999999999,default,10824
glass,mem,MSC03,MSC02,0.5,default,10824
motor,semantic,MSC03,MSC02,0.8,default,10824
motor,glass,MSC03,MSC02,0.775,default,10824
motor,mem,MSC03,MSC02,0.74,default,10824
mem,semantic,MSC03,MSC02,0.595,default,10824
mem,glass,MSC03,MSC02,0.51,default,10824
mem,motor,MSC03,MSC02,0.345,default,10824
semantic,glass,MSC03,MSC04,0.5,default,10824
semantic,motor,MSC03,MSC04,0.5,default,10824
semantic,mem,MSC03,MSC04,0.5,default,10824
glass,semantic,MSC03,MSC04,0.5,default,10824
glass,motor,MSC03,MSC04,0.51,default,10824
glass,mem,MSC03,MSC04,0.5,default,10824
motor,semantic,MSC03,MSC04,0.5449999999999999,default,10824
motor,glass,MSC03,MSC04,0.595,default,10824
motor,mem,MSC03,MSC04,0.505,default,10824
mem,semantic,MSC03,MSC04,0.7899999999999999,default,10824
mem,glass,MSC03,MSC04,0.8249999999999998,default,10824
mem,motor,MSC03,MSC04,0.745,default,10824
semantic,glass,MSC03,MSC05,0.59,default,10824
semantic,motor,MSC03,MSC05,0.5449999999999999,default,10824
semantic,mem,MSC03,MSC05,0.5849999999999999,default,10824
glass,semantic,MSC03,MSC05,0.5,default,10824
glass,motor,MSC03,MSC05,0.835,default,10824
glass,mem,MSC03,MSC05,0.575,default,10824
motor,semantic,MSC03,MSC05,0.6599999999999999,default,10824
motor,glass,MSC03,MSC05,0.625,default,10824
motor,mem,MSC03,MSC05,0.6599999999999999,default,10824
mem,semantic,MSC03,MSC05,0.7549999999999999,default,10824
mem,glass,MSC03,MSC05,0.5499999999999999,default,10824
mem,motor,MSC03,MSC05,0.8150000000000001,default,10824
semantic,glass,MSC03,MSC06,0.5263157894736842,default,10824
semantic,motor,MSC03,MSC06,0.5,default,10824
semantic,mem,MSC03,MSC06,0.5,default,10824
glass,semantic,MSC03,MSC06,0.5,default,10824
glass,motor,MSC03,MSC06,0.5,default,10824
glass,mem,MSC03,MSC06,0.5,default,10824
motor,semantic,MSC03,MSC06,0.59,default,10824
motor,glass,MSC03,MSC06,0.6473684210526317,default,10824
motor,mem,MSC03,MSC06,0.545,default,10824
mem,semantic,MSC03,MSC06,0.685,default,10824
mem,glass,MSC03,MSC06,0.7631578947368421,default,10824
mem,motor,MSC03,MSC06,0.73,default,10824
semantic,glass,MSC03,MSC07,0.5499999999999999,default,10824
semantic,motor,MSC03,MSC07,0.5,default,10824
semantic,mem,MSC03,MSC07,0.5,default,10824
glass,semantic,MSC03,MSC07,0.5,default,10824
glass,motor,MSC03,MSC07,0.5,default,10824
glass,mem,MSC03,MSC07,0.5,default,10824
motor,semantic,MSC03,MSC07,0.5,default,10824
motor,glass,MSC03,MSC07,0.595,default,10824
motor,mem,MSC03,MSC07,0.6199999999999999,default,10824
mem,semantic,MSC03,MSC07,0.6549999999999999,default,10824
mem,glass,MSC03,MSC07,0.6950000000000001,default,10824
mem,motor,MSC03,MSC07,0.7300000000000001,default,10824
semantic,glass,MSC03,MSC10,0.5,default,10824
semantic,motor,MSC03,MSC10,0.5,default,10824
semantic,mem,MSC03,MSC10,0.5,default,10824
glass,semantic,MSC03,MSC10,0.5,default,10824
glass,motor,MSC03,MSC10,0.5,default,10824
glass,mem,MSC03,MSC10,0.5,default,10824
motor,semantic,MSC03,MSC10,0.505,default,10824
motor,glass,MSC03,MSC10,0.51,default,10824
motor,mem,MSC03,MSC10,0.59,default,10824
mem,semantic,MSC03,MSC10,0.8099999999999999,default,10824
mem,glass,MSC03,MSC10,0.835,default,10824
mem,motor,MSC03,MSC10,0.7250000000000001,default,10824
