sub,acc,task,iteration
MSC01,0.5192857142857142,motor,888
MSC02,0.5014285714285716,motor,888
MSC03,0.48285714285714293,motor,888
MSC04,0.542142857142857,motor,888
MSC05,0.5035714285714286,motor,888
MSC06,0.4985714285714286,motor,888
MSC07,0.5078571428571429,motor,888
MSC10,0.48,motor,888
MSC01,0.5114285714285715,mixed,889
MSC02,0.5071428571428571,mixed,889
MSC03,0.4835714285714286,mixed,889
MSC04,0.52,mixed,889
MSC05,0.5071428571428572,mixed,889
MSC06,0.48214285714285715,mixed,889
MSC07,0.49142857142857144,mixed,889
MSC10,0.4928571428571429,mixed,889
MSC01,0.47928571428571426,mem,889
MSC02,0.5271428571428571,mem,889
MSC03,0.49642857142857144,mem,889
MSC04,0.48214285714285715,mem,889
MSC05,0.5285714285714286,mem,889
MSC06,0.5257142857142857,mem,889
MSC07,0.4978571428571429,mem,889
MSC10,0.49714285714285705,mem,889
MSC01,0.49214285714285727,motor,889
MSC02,0.47857142857142854,motor,889
MSC03,0.51,motor,889
MSC04,0.5078571428571429,motor,889
MSC05,0.4928571428571429,motor,889
MSC06,0.49071428571428577,motor,889
MSC07,0.4935714285714286,motor,889
MSC10,0.4778571428571428,motor,889
MSC01,0.5200000000000001,mixed,890
MSC02,0.4985714285714286,mixed,890
MSC03,0.4885714285714286,mixed,890
MSC04,0.4928571428571429,mixed,890
MSC05,0.4735714285714286,mixed,890
MSC06,0.5071428571428571,mixed,890
MSC07,0.5085714285714286,mixed,890
MSC10,0.4978571428571429,mixed,890
MSC01,0.49642857142857144,mem,890
MSC02,0.5057142857142857,mem,890
MSC03,0.48000000000000004,mem,890
MSC04,0.5035714285714287,mem,890
MSC05,0.5342857142857144,mem,890
MSC06,0.5214285714285715,mem,890
MSC07,0.5235714285714287,mem,890
MSC10,0.4900000000000001,mem,890
MSC01,0.5278571428571429,motor,890
MSC02,0.48,motor,890
MSC03,0.5021428571428571,motor,890
MSC04,0.4685714285714286,motor,890
MSC05,0.5249999999999999,motor,890
MSC06,0.4935714285714286,motor,890
MSC07,0.48714285714285716,motor,890
MSC10,0.49000000000000005,motor,890
MSC01,0.5042857142857143,mixed,891
MSC02,0.49214285714285716,mixed,891
MSC03,0.48285714285714293,mixed,891
MSC04,0.5178571428571429,mixed,891
MSC05,0.5085714285714287,mixed,891
MSC06,0.48857142857142855,mixed,891
MSC07,0.4864285714285715,mixed,891
MSC10,0.5078571428571428,mixed,891
MSC01,0.46785714285714286,mem,891
MSC02,0.48499999999999993,mem,891
MSC03,0.48285714285714293,mem,891
MSC04,0.47785714285714287,mem,891
MSC05,0.495,mem,891
MSC06,0.5042857142857142,mem,891
MSC07,0.52,mem,891
MSC10,0.5171428571428571,mem,891
MSC01,0.5192857142857142,motor,891
MSC02,0.5121428571428571,motor,891
MSC03,0.505,motor,891
MSC04,0.5042857142857142,motor,891
MSC05,0.5128571428571429,motor,891
MSC06,0.46642857142857147,motor,891
MSC07,0.4914285714285715,motor,891
MSC10,0.5085714285714286,motor,891
MSC01,0.4935714285714285,mixed,892
MSC02,0.4971428571428572,mixed,892
MSC03,0.517142857142857,mixed,892
MSC04,0.5135714285714287,mixed,892
MSC05,0.4778571428571428,mixed,892
MSC06,0.49500000000000005,mixed,892
MSC07,0.4892857142857143,mixed,892
MSC10,0.49999999999999994,mixed,892
MSC01,0.5,mem,892
MSC02,0.4942857142857142,mem,892
MSC03,0.5192857142857144,mem,892
MSC04,0.515,mem,892
MSC05,0.48999999999999994,mem,892
MSC06,0.495,mem,892
MSC07,0.5142857142857142,mem,892
MSC10,0.48571428571428577,mem,892
MSC01,0.53,motor,892
MSC02,0.4785714285714286,motor,892
MSC03,0.5085714285714286,motor,892
MSC04,0.5085714285714286,motor,892
MSC05,0.5057142857142857,motor,892
MSC06,0.5228571428571429,motor,892
MSC07,0.5178571428571429,motor,892
MSC10,0.5192857142857144,motor,892
MSC01,0.49285714285714294,mixed,893
MSC02,0.5092857142857142,mixed,893
MSC03,0.5121428571428571,mixed,893
MSC04,0.4942857142857143,mixed,893
MSC05,0.5107142857142857,mixed,893
MSC06,0.5050000000000001,mixed,893
MSC07,0.4878571428571429,mixed,893
MSC10,0.525,mixed,893
MSC01,0.5178571428571428,mem,893
MSC02,0.48999999999999994,mem,893
MSC03,0.4914285714285715,mem,893
MSC04,0.5028571428571429,mem,893
MSC05,0.49214285714285716,mem,893
MSC06,0.5057142857142859,mem,893
MSC07,0.5235714285714286,mem,893
MSC10,0.4942857142857143,mem,893
MSC01,0.5028571428571429,motor,893
MSC02,0.5178571428571429,motor,893
MSC03,0.46571428571428575,motor,893
MSC04,0.48142857142857143,motor,893
MSC05,0.49714285714285716,motor,893
MSC06,0.5228571428571429,motor,893
MSC07,0.49214285714285716,motor,893
MSC10,0.4935714285714286,motor,893
MSC01,0.47357142857142864,mixed,894
MSC02,0.47928571428571426,mixed,894
MSC03,0.4842857142857143,mixed,894
MSC04,0.5235714285714287,mixed,894
MSC05,0.5035714285714284,mixed,894
MSC06,0.49642857142857144,mixed,894
MSC07,0.4992857142857143,mixed,894
MSC10,0.5235714285714287,mixed,894
MSC01,0.5,mem,894
MSC02,0.505,mem,894
MSC03,0.4871428571428572,mem,894
MSC04,0.4585714285714286,mem,894
MSC05,0.5064285714285715,mem,894
MSC06,0.49071428571428566,mem,894
MSC07,0.49000000000000005,mem,894
MSC10,0.5199999999999999,mem,894
MSC01,0.5378571428571428,motor,894
MSC02,0.5,motor,894
MSC03,0.495,motor,894
MSC04,0.4928571428571428,motor,894
MSC05,0.4657142857142857,motor,894
MSC06,0.47214285714285714,motor,894
MSC07,0.4950000000000001,motor,894
MSC10,0.4828571428571428,motor,894
MSC01,0.5128571428571428,mixed,895
MSC02,0.49642857142857144,mixed,895
MSC03,0.5064285714285715,mixed,895
MSC04,0.512857142857143,mixed,895
MSC05,0.4935714285714286,mixed,895
MSC06,0.48785714285714293,mixed,895
MSC07,0.49071428571428566,mixed,895
MSC10,0.5121428571428571,mixed,895
MSC01,0.48285714285714293,mem,895
MSC02,0.5021428571428571,mem,895
MSC03,0.51,mem,895
MSC04,0.49642857142857144,mem,895
MSC05,0.5157142857142858,mem,895
MSC06,0.5142857142857142,mem,895
MSC07,0.5142857142857142,mem,895
MSC10,0.4835714285714286,mem,895
MSC01,0.5185714285714286,motor,895
MSC02,0.5007142857142857,motor,895
MSC03,0.5678571428571428,motor,895
MSC04,0.4885714285714286,motor,895
MSC05,0.5035714285714287,motor,895
MSC06,0.5021428571428571,motor,895
MSC07,0.46571428571428575,motor,895
MSC10,0.515,motor,895
MSC01,0.5114285714285715,mixed,896
MSC02,0.4835714285714286,mixed,896
MSC03,0.5064285714285715,mixed,896
MSC04,0.5042857142857143,mixed,896
MSC05,0.5,mixed,896
MSC06,0.4864285714285715,mixed,896
MSC07,0.49071428571428577,mixed,896
MSC10,0.5021428571428571,mixed,896
MSC01,0.5071428571428571,mem,896
MSC02,0.49785714285714283,mem,896
MSC03,0.49428571428571433,mem,896
MSC04,0.4957142857142857,mem,896
MSC05,0.5157142857142858,mem,896
MSC06,0.5042857142857142,mem,896
MSC07,0.48857142857142855,mem,896
MSC10,0.5121428571428572,mem,896
MSC01,0.5092857142857142,motor,896
MSC02,0.48428571428571426,motor,896
MSC03,0.5,motor,896
MSC04,0.515,motor,896
MSC05,0.49571428571428566,motor,896
MSC06,0.5128571428571428,motor,896
MSC07,0.48928571428571427,motor,896
MSC10,0.5007142857142857,motor,896
MSC01,0.49642857142857144,mixed,897
MSC02,0.5107142857142858,mixed,897
MSC03,0.4935714285714286,mixed,897
MSC04,0.5021428571428571,mixed,897
MSC05,0.5157142857142858,mixed,897
MSC06,0.5028571428571429,mixed,897
MSC07,0.47857142857142854,mixed,897
MSC10,0.515,mixed,897
MSC01,0.4807142857142857,mem,897
MSC02,0.5007142857142857,mem,897
MSC03,0.5192857142857142,mem,897
MSC04,0.53,mem,897
MSC05,0.5157142857142858,mem,897
MSC06,0.48285714285714293,mem,897
MSC07,0.52,mem,897
MSC10,0.5135714285714286,mem,897
MSC01,0.4978571428571429,motor,897
MSC02,0.4971428571428572,motor,897
MSC03,0.46714285714285714,motor,897
MSC04,0.5257142857142857,motor,897
MSC05,0.5042857142857142,motor,897
MSC06,0.48714285714285716,motor,897
MSC07,0.4807142857142857,motor,897
MSC10,0.4757142857142857,motor,897
MSC01,0.5078571428571428,mixed,898
MSC02,0.535,mixed,898
MSC03,0.51,mixed,898
MSC04,0.492857142857143,mixed,898
MSC05,0.48928571428571427,mixed,898
MSC06,0.5042857142857143,mixed,898
MSC07,0.48857142857142855,mixed,898
MSC10,0.505,mixed,898
MSC01,0.47214285714285714,mem,898
MSC02,0.4821428571428571,mem,898
MSC03,0.5035714285714286,mem,898
MSC04,0.48714285714285716,mem,898
MSC05,0.48000000000000004,mem,898
MSC06,0.5207142857142857,mem,898
MSC07,0.47928571428571426,mem,898
MSC10,0.4935714285714286,mem,898
MSC01,0.5178571428571429,motor,898
MSC02,0.4857142857142857,motor,898
MSC03,0.5235714285714286,motor,898
MSC04,0.48357142857142854,motor,898
MSC05,0.4585714285714286,motor,898
MSC06,0.48857142857142855,motor,898
MSC07,0.5007142857142857,motor,898
MSC10,0.49642857142857144,motor,898
MSC01,0.4964285714285715,mixed,899
MSC02,0.4842857142857143,mixed,899
MSC03,0.4828571428571428,mixed,899
MSC04,0.5178571428571429,mixed,899
MSC05,0.527142857142857,mixed,899
MSC06,0.4928571428571429,mixed,899
MSC07,0.5135714285714286,mixed,899
MSC10,0.5007142857142857,mixed,899
MSC01,0.4878571428571429,mem,899
MSC02,0.4764285714285714,mem,899
MSC03,0.5171428571428571,mem,899
MSC04,0.5271428571428572,mem,899
MSC05,0.4957142857142857,mem,899
MSC06,0.5085714285714286,mem,899
MSC07,0.5128571428571429,mem,899
MSC10,0.48571428571428577,mem,899
MSC01,0.45928571428571435,motor,899
MSC02,0.5021428571428571,motor,899
MSC03,0.4964285714285714,motor,899
MSC04,0.5285714285714286,motor,899
MSC05,0.4935714285714286,motor,899
MSC06,0.5078571428571429,motor,899
MSC07,0.5157142857142857,motor,899
MSC10,0.5078571428571429,motor,899
MSC01,0.5071428571428572,mixed,900
MSC02,0.4971428571428572,mixed,900
MSC03,0.4971428571428572,mixed,900
MSC04,0.5021428571428572,mixed,900
MSC05,0.5128571428571428,mixed,900
MSC06,0.5142857142857142,mixed,900
MSC07,0.5114285714285715,mixed,900
MSC10,0.5164285714285715,mixed,900
MSC01,0.5157142857142858,mem,900
MSC02,0.5157142857142858,mem,900
MSC03,0.48071428571428576,mem,900
MSC04,0.47785714285714287,mem,900
MSC05,0.4857142857142857,mem,900
MSC06,0.47357142857142864,mem,900
MSC07,0.5035714285714286,mem,900
MSC10,0.5064285714285715,mem,900
MSC01,0.5078571428571429,motor,900
MSC02,0.5057142857142857,motor,900
MSC03,0.5014285714285714,motor,900
MSC04,0.49500000000000005,motor,900
MSC05,0.4935714285714286,motor,900
MSC06,0.51,motor,900
MSC07,0.48499999999999993,motor,900
MSC10,0.48285714285714293,motor,900
MSC01,0.5128571428571428,mixed,901
MSC02,0.5107142857142858,mixed,901
MSC03,0.5042857142857142,mixed,901
MSC04,0.5085714285714287,mixed,901
MSC05,0.5242857142857142,mixed,901
MSC06,0.48071428571428576,mixed,901
MSC07,0.5014285714285714,mixed,901
MSC10,0.51,mixed,901
MSC01,0.49642857142857144,mem,901
MSC02,0.4928571428571429,mem,901
MSC03,0.5071428571428571,mem,901
MSC04,0.5114285714285715,mem,901
MSC05,0.4971428571428572,mem,901
MSC06,0.4878571428571429,mem,901
MSC07,0.48571428571428577,mem,901
MSC10,0.5085714285714287,mem,901
MSC01,0.5142857142857143,motor,901
MSC02,0.495,motor,901
MSC03,0.4992857142857143,motor,901
MSC04,0.5235714285714285,motor,901
MSC05,0.4935714285714286,motor,901
MSC06,0.4835714285714286,motor,901
MSC07,0.49714285714285716,motor,901
MSC10,0.512857142857143,motor,901
MSC01,0.4892857142857143,mixed,902
MSC02,0.5042857142857142,mixed,902
MSC03,0.49714285714285716,mixed,902
MSC04,0.5257142857142857,mixed,902
MSC05,0.48785714285714293,mixed,902
MSC06,0.4928571428571429,mixed,902
MSC07,0.4942857142857143,mixed,902
MSC10,0.48214285714285715,mixed,902
MSC01,0.5128571428571428,mem,902
MSC02,0.5028571428571429,mem,902
MSC03,0.4878571428571428,mem,902
MSC04,0.4764285714285714,mem,902
MSC05,0.49428571428571433,mem,902
MSC06,0.5192857142857142,mem,902
MSC07,0.505,mem,902
MSC10,0.5028571428571429,mem,902
MSC01,0.5185714285714286,motor,902
MSC02,0.5171428571428571,motor,902
MSC03,0.4864285714285714,motor,902
MSC04,0.4764285714285714,motor,902
MSC05,0.49785714285714283,motor,902
MSC06,0.4971428571428572,motor,902
MSC07,0.4914285714285715,motor,902
MSC10,0.5250000000000001,motor,902
MSC01,0.5199999999999999,mixed,903
MSC02,0.5135714285714287,mixed,903
MSC03,0.4971428571428572,mixed,903
MSC04,0.5292857142857142,mixed,903
MSC05,0.5007142857142857,mixed,903
MSC06,0.5021428571428571,mixed,903
MSC07,0.5078571428571429,mixed,903
MSC10,0.4778571428571428,mixed,903
MSC01,0.4892857142857143,mem,903
MSC02,0.5214285714285714,mem,903
MSC03,0.48071428571428576,mem,903
MSC04,0.4878571428571429,mem,903
MSC05,0.5057142857142857,mem,903
MSC06,0.5,mem,903
MSC07,0.5235714285714286,mem,903
MSC10,0.4964285714285715,mem,903
MSC01,0.5135714285714286,motor,903
MSC02,0.48428571428571426,motor,903
MSC03,0.5064285714285715,motor,903
MSC04,0.485,motor,903
MSC05,0.5135714285714286,motor,903
MSC06,0.47714285714285715,motor,903
MSC07,0.49214285714285716,motor,903
MSC10,0.4814285714285713,motor,903
MSC01,0.4935714285714286,mixed,904
MSC02,0.49785714285714294,mixed,904
MSC03,0.5057142857142857,mixed,904
MSC04,0.49571428571428583,mixed,904
MSC05,0.51,mixed,904
MSC06,0.5057142857142858,mixed,904
MSC07,0.49999999999999994,mixed,904
MSC10,0.4757142857142857,mixed,904
MSC01,0.4935714285714286,mem,904
MSC02,0.5071428571428572,mem,904
MSC03,0.4964285714285714,mem,904
MSC04,0.5257142857142857,mem,904
MSC05,0.4957142857142857,mem,904
MSC06,0.48857142857142855,mem,904
MSC07,0.5457142857142856,mem,904
MSC10,0.47214285714285714,mem,904
MSC01,0.5021428571428571,motor,904
MSC02,0.4921428571428571,motor,904
MSC03,0.5028571428571429,motor,904
MSC04,0.5007142857142857,motor,904
MSC05,0.4735714285714286,motor,904
MSC06,0.4878571428571428,motor,904
MSC07,0.5035714285714286,motor,904
MSC10,0.465,motor,904
MSC01,0.5171428571428571,mixed,905
MSC02,0.48571428571428577,mixed,905
MSC03,0.5114285714285715,mixed,905
MSC04,0.5078571428571429,mixed,905
MSC05,0.5042857142857142,mixed,905
MSC06,0.4928571428571429,mixed,905
MSC07,0.4742857142857143,mixed,905
MSC10,0.4921428571428571,mixed,905
MSC01,0.49857142857142867,mem,905
MSC02,0.48999999999999994,mem,905
MSC03,0.5028571428571428,mem,905
MSC04,0.49214285714285716,mem,905
MSC05,0.5178571428571428,mem,905
MSC06,0.5021428571428571,mem,905
MSC07,0.5135714285714286,mem,905
MSC10,0.4935714285714286,mem,905
MSC01,0.5064285714285715,motor,905
MSC02,0.5214285714285715,motor,905
MSC03,0.47571428571428565,motor,905
MSC04,0.47214285714285725,motor,905
MSC05,0.5207142857142857,motor,905
MSC06,0.4785714285714286,motor,905
MSC07,0.49714285714285705,motor,905
MSC10,0.5078571428571429,motor,905
MSC01,0.5171428571428571,mixed,906
MSC02,0.49214285714285716,mixed,906
MSC03,0.5178571428571429,mixed,906
MSC04,0.505,mixed,906
MSC05,0.5128571428571429,mixed,906
MSC06,0.5042857142857143,mixed,906
MSC07,0.48,mixed,906
MSC10,0.51,mixed,906
MSC01,0.5357142857142857,mem,906
MSC02,0.5128571428571428,mem,906
MSC03,0.48928571428571427,mem,906
MSC04,0.48571428571428577,mem,906
MSC05,0.49214285714285716,mem,906
MSC06,0.4992857142857143,mem,906
MSC07,0.5314285714285714,mem,906
MSC10,0.5357142857142858,mem,906
MSC01,0.5035714285714286,motor,906
MSC02,0.49571428571428566,motor,906
MSC03,0.4757142857142858,motor,906
MSC04,0.4821428571428571,motor,906
MSC05,0.48785714285714293,motor,906
MSC06,0.5199999999999999,motor,906
MSC07,0.4771428571428572,motor,906
MSC10,0.5078571428571428,motor,906
MSC01,0.5050000000000001,mixed,907
MSC02,0.48,mixed,907
MSC03,0.5214285714285715,mixed,907
MSC04,0.5249999999999999,mixed,907
MSC05,0.4785714285714286,mixed,907
MSC06,0.48500000000000004,mixed,907
MSC07,0.5114285714285715,mixed,907
MSC10,0.49571428571428583,mixed,907
MSC01,0.5000000000000001,mem,907
MSC02,0.5092857142857145,mem,907
MSC03,0.4971428571428572,mem,907
MSC04,0.48999999999999994,mem,907
MSC05,0.5207142857142858,mem,907
MSC06,0.5242857142857142,mem,907
MSC07,0.4821428571428572,mem,907
MSC10,0.5085714285714286,mem,907
MSC01,0.4942857142857143,motor,907
MSC02,0.5292857142857142,motor,907
MSC03,0.5185714285714286,motor,907
MSC04,0.4678571428571429,motor,907
MSC05,0.495,motor,907
MSC06,0.5057142857142857,motor,907
MSC07,0.5092857142857142,motor,907
MSC10,0.4985714285714286,motor,907
MSC01,0.49571428571428583,mixed,908
MSC02,0.5028571428571429,mixed,908
MSC03,0.48999999999999994,mixed,908
MSC04,0.4857142857142857,mixed,908
MSC05,0.5057142857142857,mixed,908
MSC06,0.4928571428571429,mixed,908
MSC07,0.5071428571428571,mixed,908
MSC10,0.48857142857142855,mixed,908
MSC01,0.5214285714285715,mem,908
MSC02,0.5035714285714286,mem,908
MSC03,0.5085714285714286,mem,908
MSC04,0.47714285714285715,mem,908
MSC05,0.4814285714285714,mem,908
MSC06,0.522142857142857,mem,908
MSC07,0.5114285714285715,mem,908
MSC10,0.515,mem,908
MSC01,0.48428571428571426,motor,908
MSC02,0.49142857142857144,motor,908
MSC03,0.46357142857142863,motor,908
MSC04,0.5185714285714286,motor,908
MSC05,0.51,motor,908
MSC06,0.4992857142857142,motor,908
MSC07,0.5021428571428571,motor,908
MSC10,0.47928571428571426,motor,908
MSC01,0.4699999999999999,mixed,909
MSC02,0.4714285714285714,mixed,909
MSC03,0.5171428571428571,mixed,909
MSC04,0.4678571428571429,mixed,909
MSC05,0.4864285714285714,mixed,909
MSC06,0.5014285714285714,mixed,909
MSC07,0.47000000000000003,mixed,909
MSC10,0.49142857142857144,mixed,909
MSC01,0.4714285714285714,mem,909
MSC02,0.515,mem,909
MSC03,0.5142857142857143,mem,909
MSC04,0.5142857142857143,mem,909
MSC05,0.4907142857142857,mem,909
MSC06,0.5064285714285715,mem,909
MSC07,0.48357142857142854,mem,909
MSC10,0.5142857142857142,mem,909
MSC01,0.485,motor,909
MSC02,0.515,motor,909
MSC03,0.5014285714285714,motor,909
MSC04,0.46071428571428574,motor,909
MSC05,0.5021428571428571,motor,909
MSC06,0.5021428571428571,motor,909
MSC07,0.5021428571428571,motor,909
MSC10,0.4714285714285715,motor,909
MSC01,0.4892857142857143,mixed,910
MSC02,0.48999999999999994,mixed,910
MSC03,0.5057142857142857,mixed,910
MSC04,0.47285714285714286,mixed,910
MSC05,0.495,mixed,910
MSC06,0.5007142857142857,mixed,910
MSC07,0.4942857142857143,mixed,910
MSC10,0.52,mixed,910
MSC01,0.5035714285714287,mem,910
MSC02,0.5142857142857143,mem,910
MSC03,0.5042857142857143,mem,910
MSC04,0.5214285714285715,mem,910
MSC05,0.5128571428571428,mem,910
MSC06,0.5064285714285715,mem,910
MSC07,0.525,mem,910
MSC10,0.4878571428571429,mem,910
MSC01,0.48285714285714293,motor,910
MSC02,0.515,motor,910
MSC03,0.505,motor,910
MSC04,0.5171428571428571,motor,910
MSC05,0.5057142857142857,motor,910
MSC06,0.5242857142857142,motor,910
MSC07,0.5178571428571429,motor,910
MSC10,0.5242857142857144,motor,910
MSC01,0.5064285714285715,mixed,911
MSC02,0.5107142857142858,mixed,911
MSC03,0.49857142857142855,mixed,911
MSC04,0.4778571428571428,mixed,911
MSC05,0.495,mixed,911
MSC06,0.4835714285714286,mixed,911
MSC07,0.4957142857142857,mixed,911
MSC10,0.4814285714285714,mixed,911
MSC01,0.5114285714285715,mem,911
MSC02,0.4778571428571428,mem,911
MSC03,0.4892857142857143,mem,911
MSC04,0.5207142857142858,mem,911
MSC05,0.48928571428571427,mem,911
MSC06,0.5121428571428571,mem,911
MSC07,0.5121428571428572,mem,911
MSC10,0.5021428571428571,mem,911
MSC01,0.5092857142857142,motor,911
MSC02,0.4885714285714286,motor,911
MSC03,0.5207142857142858,motor,911
MSC04,0.535,motor,911
MSC05,0.5071428571428572,motor,911
MSC06,0.5278571428571429,motor,911
MSC07,0.4764285714285714,motor,911
MSC10,0.5007142857142858,motor,911
MSC01,0.5121428571428571,mixed,912
MSC02,0.4785714285714286,mixed,912
MSC03,0.4921428571428571,mixed,912
MSC04,0.49142857142857144,mixed,912
MSC05,0.5014285714285716,mixed,912
MSC06,0.47928571428571437,mixed,912
MSC07,0.5221428571428571,mixed,912
MSC10,0.5157142857142858,mixed,912
MSC01,0.51,mem,912
MSC02,0.512857142857143,mem,912
MSC03,0.5264285714285715,mem,912
MSC04,0.4935714285714286,mem,912
MSC05,0.5007142857142857,mem,912
MSC06,0.4992857142857143,mem,912
MSC07,0.5128571428571428,mem,912
MSC10,0.5035714285714287,mem,912
MSC01,0.4928571428571429,motor,912
MSC02,0.4685714285714286,motor,912
MSC03,0.5107142857142857,motor,912
MSC04,0.5014285714285714,motor,912
MSC05,0.49571428571428566,motor,912
MSC06,0.5007142857142857,motor,912
MSC07,0.4921428571428571,motor,912
MSC10,0.5000000000000001,motor,912
MSC01,0.49071428571428577,mixed,913
MSC02,0.4964285714285714,mixed,913
MSC03,0.4778571428571428,mixed,913
MSC04,0.48142857142857143,mixed,913
MSC05,0.5121428571428571,mixed,913
MSC06,0.48000000000000004,mixed,913
MSC07,0.48714285714285716,mixed,913
MSC10,0.5028571428571429,mixed,913
MSC01,0.5092857142857143,mem,913
MSC02,0.48499999999999993,mem,913
MSC03,0.4935714285714286,mem,913
MSC04,0.4900000000000001,mem,913
MSC05,0.5035714285714284,mem,913
MSC06,0.5021428571428572,mem,913
MSC07,0.4878571428571429,mem,913
MSC10,0.48999999999999994,mem,913
MSC01,0.495,motor,913
MSC02,0.5164285714285715,motor,913
MSC03,0.4950000000000001,motor,913
MSC04,0.5007142857142857,motor,913
MSC05,0.4828571428571428,motor,913
MSC06,0.485,motor,913
MSC07,0.5092857142857143,motor,913
