train,task,same_sub,diff_sub,feature,Null_Network
MSC02,glass,0.75,0.5431654676258992,4060,co
MSC03,glass,0.9,0.5280575539568345,4060,co
MSC04,glass,1.0,0.6381294964028776,4060,co
MSC05,glass,0.95,0.5575539568345323,4060,co
MSC06,glass,0.8333333333333334,0.5722222222222222,4060,co
MSC07,glass,0.95,0.5244604316546763,4060,co
MSC10,glass,0.85,0.6827338129496403,4060,co
MSC01,motor,1.0,0.9036231884057971,4060,co
MSC02,motor,0.95,0.6369565217391304,4060,co
MSC03,motor,0.95,0.808695652173913,4060,co
MSC04,motor,1.0,0.941304347826087,4060,co
MSC05,motor,1.0,0.7833333333333333,4060,co
MSC06,motor,1.0,0.7617905675459632,4060,co
MSC07,motor,0.9444444444444444,0.9120703437250199,4060,co
MSC10,motor,0.95,0.8797101449275362,4060,co
MSC01,mem,1.0,0.8268115942028985,4060,co
MSC02,mem,1.0,0.9202898550724637,4060,co
MSC03,mem,1.0,0.7428571428571429,4060,co
MSC04,mem,1.0,0.9246376811594202,4060,co
MSC05,mem,1.0,0.868840579710145,4060,co
MSC06,mem,1.0,0.9442028985507246,4060,co
MSC07,mem,1.0,0.8485507246376812,4060,co
MSC10,mem,0.95,0.863768115942029,4060,co
MSC01,semantic,0.95,0.7257142857142858,4060,co
MSC02,semantic,0.9,0.55,4060,co
MSC03,semantic,0.85,0.5028571428571429,4060,co
MSC04,semantic,0.95,0.7014285714285714,4060,co
MSC05,semantic,0.95,0.775,4060,co
MSC06,semantic,1.0,0.79,4060,co
MSC07,semantic,1.0,0.5657142857142857,4060,co
MSC10,semantic,0.85,0.7778571428571429,4060,co
MSC01,glass,0.9,0.6093525179856115,4060,co
MSC02,glass,0.8,0.5330935251798561,4060,co
MSC03,glass,0.9,0.5194244604316547,4060,co
MSC04,glass,0.95,0.7035971223021582,4060,co
MSC05,glass,0.95,0.5410071942446043,4060,co
MSC06,glass,0.8333333333333334,0.5936507936507937,4060,co
MSC07,glass,0.95,0.5158273381294964,4060,co
MSC10,glass,0.85,0.6525179856115108,4060,co
MSC01,motor,1.0,0.9144927536231884,4060,co
MSC02,motor,0.95,0.6007246376811594,4060,co
MSC03,motor,1.0,0.8333333333333334,4060,co
MSC04,motor,1.0,0.9717391304347827,4060,co
MSC05,motor,1.0,0.7760869565217391,4060,co
MSC06,motor,1.0,0.8625099920063949,4060,co
MSC07,motor,0.9444444444444444,0.9056754596322941,4060,co
MSC10,motor,0.95,0.8434782608695652,4060,co
MSC01,mem,1.0,0.8434782608695652,4060,co
MSC02,mem,1.0,0.9021739130434783,4060,co
MSC03,mem,0.9375,0.7035714285714285,4060,co
MSC04,mem,1.0,0.9050724637681159,4060,co
MSC05,mem,1.0,0.8826086956521739,4060,co
MSC06,mem,1.0,0.9173913043478261,4060,co
MSC07,mem,1.0,0.9021739130434783,4060,co
MSC10,mem,0.95,0.8615942028985507,4060,co
MSC01,semantic,0.95,0.705,4060,co
MSC02,semantic,0.9,0.52,4060,co
MSC03,semantic,0.9,0.5035714285714286,4060,co
MSC04,semantic,0.95,0.6478571428571429,4060,co
MSC05,semantic,0.95,0.7985714285714286,4060,co
MSC06,semantic,0.95,0.8135714285714286,4060,co
MSC07,semantic,1.0,0.555,4060,co
MSC10,semantic,0.9,0.7342857142857143,4060,co
MSC01,glass,0.9,0.5935251798561151,4060,co
MSC02,glass,0.85,0.5071942446043165,4060,co
MSC03,glass,0.95,0.5316546762589928,4060,co
MSC04,glass,0.9,0.6546762589928058,4060,co
MSC05,glass,0.95,0.5906474820143885,4060,co
MSC06,glass,0.8333333333333334,0.5603174603174603,4060,co
MSC07,glass,0.95,0.520863309352518,4060,co
MSC10,glass,0.85,0.6532374100719425,4060,co
MSC01,motor,1.0,0.9260869565217391,4060,co
MSC02,motor,0.95,0.5710144927536231,4060,co
MSC03,motor,0.95,0.8514492753623188,4060,co
MSC04,motor,1.0,0.9615942028985507,4060,co
MSC05,motor,1.0,0.7159420289855073,4060,co
MSC06,motor,1.0,0.8449240607513989,4060,co
MSC07,motor,1.0,0.9096722621902478,4060,co
MSC10,motor,0.95,0.8760869565217392,4060,co
MSC01,mem,1.0,0.9123188405797101,4060,co
MSC02,mem,1.0,0.9384057971014492,4060,co
MSC03,mem,1.0,0.7133928571428572,4060,co
MSC04,mem,1.0,0.894927536231884,4060,co
MSC05,mem,1.0,0.827536231884058,4060,co
MSC06,mem,1.0,0.908695652173913,4060,co
MSC07,mem,1.0,0.8420289855072464,4060,co
MSC10,mem,0.95,0.8681159420289855,4060,co
MSC01,semantic,0.95,0.7421428571428571,4060,co
MSC02,semantic,0.95,0.535,4060,co
MSC03,semantic,0.9,0.5307142857142857,4060,co
MSC04,semantic,0.95,0.6821428571428572,4060,co
MSC05,semantic,0.95,0.6942857142857143,4060,co
MSC06,semantic,0.9,0.7764285714285715,4060,co
MSC07,semantic,1.0,0.5507142857142857,4060,co
MSC10,semantic,0.95,0.7671428571428571,4060,co
MSC01,glass,0.9,0.6143884892086331,4060,co
MSC02,glass,0.8,0.5143884892086331,4060,co
MSC03,glass,0.95,0.5230215827338129,4060,co
MSC04,glass,1.0,0.6820143884892087,4060,co
MSC05,glass,0.95,0.5611510791366906,4060,co
MSC06,glass,0.7777777777777778,0.5587301587301587,4060,co
MSC07,glass,0.9,0.5115107913669065,4060,co
MSC10,glass,0.85,0.6755395683453237,4060,co
MSC01,motor,1.0,0.9369565217391305,4060,co
MSC02,motor,0.95,0.5768115942028985,4060,co
MSC03,motor,0.95,0.8297101449275363,4060,co
MSC04,motor,1.0,0.9492753623188406,4060,co
MSC05,motor,1.0,0.7181159420289855,4060,co
MSC06,motor,1.0,0.7809752198241406,4060,co
MSC07,motor,1.0,0.8433253397282174,4060,co
MSC10,motor,0.95,0.8789855072463768,4060,co
MSC01,mem,1.0,0.8985507246376812,4060,co
MSC02,mem,1.0,0.9108695652173913,4060,co
MSC03,mem,0.9375,0.75625,4060,co
MSC04,mem,1.0,0.9434782608695652,4060,co
MSC05,mem,1.0,0.8884057971014493,4060,co
MSC06,mem,1.0,0.9282608695652174,4060,co
MSC07,mem,0.95,0.8956521739130434,4060,co
MSC10,mem,0.95,0.8623188405797102,4060,co
MSC01,semantic,0.95,0.7257142857142858,4060,co
MSC02,semantic,0.9,0.5242857142857142,4060,co
MSC03,semantic,0.9,0.5171428571428571,4060,co
MSC04,semantic,0.95,0.7135714285714285,4060,co
MSC05,semantic,0.95,0.8157142857142857,4060,co
MSC06,semantic,0.95,0.7235714285714285,4060,co
MSC07,semantic,1.0,0.5528571428571428,4060,co
MSC10,semantic,0.9,0.7564285714285715,4060,co
MSC01,glass,0.9,0.6467625899280576,4060,co
MSC02,glass,0.85,0.5280575539568345,4060,co
MSC03,glass,0.9,0.518705035971223,4060,co
MSC04,glass,0.95,0.7100719424460432,4060,co
MSC05,glass,0.9,0.5834532374100719,4060,co
MSC06,glass,0.7777777777777778,0.5920634920634921,4060,co
MSC07,glass,0.85,0.5158273381294964,4060,co
MSC10,glass,0.8,0.685611510791367,4060,co
MSC01,motor,1.0,0.8855072463768116,4060,co
MSC02,motor,0.95,0.5666666666666667,4060,co
MSC03,motor,0.95,0.8978260869565218,4060,co
MSC04,motor,1.0,0.9586956521739131,4060,co
MSC05,motor,1.0,0.7949275362318841,4060,co
MSC06,motor,1.0,0.8569144684252598,4060,co
MSC07,motor,0.9444444444444444,0.8505195843325339,4060,co
MSC10,motor,0.95,0.8304347826086956,4060,co
MSC01,mem,1.0,0.8775362318840579,4060,co
MSC02,mem,1.0,0.9528985507246377,4060,co
MSC03,mem,1.0,0.7535714285714286,4060,co
MSC04,mem,1.0,0.8804347826086957,4060,co
MSC05,mem,1.0,0.8847826086956522,4060,co
MSC06,mem,1.0,0.9297101449275362,4060,co
MSC07,mem,1.0,0.9072463768115943,4060,co
MSC10,mem,0.95,0.8282608695652174,4060,co
MSC01,semantic,0.95,0.7528571428571429,4060,co
MSC02,semantic,0.95,0.5478571428571428,4060,co
MSC03,semantic,0.9,0.5021428571428571,4060,co
MSC04,semantic,0.95,0.7271428571428571,4060,co
MSC05,semantic,0.95,0.7457142857142858,4060,co
MSC06,semantic,0.95,0.7828571428571428,4060,co
MSC07,semantic,1.0,0.5407142857142857,4060,co
MSC10,semantic,0.9,0.6957142857142857,4060,co
MSC01,glass,0.9,0.6223021582733813,4060,co
MSC02,glass,0.85,0.5107913669064748,4060,co
MSC03,glass,0.9,0.5201438848920863,4060,co
MSC04,glass,1.0,0.6906474820143885,4060,co
MSC05,glass,0.9,0.5870503597122302,4060,co
MSC06,glass,0.8333333333333334,0.557936507936508,4060,co
MSC07,glass,0.9,0.5129496402877698,4060,co
MSC10,glass,0.85,0.6258992805755396,4060,co
MSC01,motor,1.0,0.8840579710144928,4060,co
MSC02,motor,0.95,0.6181159420289855,4060,co
MSC03,motor,1.0,0.7557971014492754,4060,co
MSC04,motor,1.0,0.9565217391304348,4060,co
MSC05,motor,1.0,0.8072463768115942,4060,co
MSC06,motor,1.0,0.7434052757793765,4060,co
MSC07,motor,1.0,0.8920863309352518,4060,co
MSC10,motor,0.95,0.7985507246376812,4060,co
MSC01,mem,1.0,0.868840579710145,4060,co
MSC02,mem,1.0,0.9376811594202898,4060,co
MSC03,mem,0.9375,0.6375,4060,co
MSC04,mem,1.0,0.9072463768115941,4060,co
MSC05,mem,1.0,0.8297101449275363,4060,co
MSC06,mem,0.95,0.8876811594202898,4060,co
MSC07,mem,1.0,0.8528985507246377,4060,co
MSC10,mem,0.95,0.8456521739130435,4060,co
MSC01,semantic,0.95,0.7642857142857142,4060,co
MSC02,semantic,0.9,0.5221428571428571,4060,co
MSC03,semantic,0.9,0.5042857142857142,4060,co
MSC04,semantic,0.95,0.7157142857142857,4060,co
MSC05,semantic,0.95,0.7678571428571428,4060,co
MSC06,semantic,0.9,0.7821428571428571,4060,co
MSC07,semantic,1.0,0.5557142857142857,4060,co
MSC10,semantic,0.95,0.795,4060,co
MSC01,glass,0.85,0.6194244604316547,4060,co
MSC02,glass,0.85,0.5251798561151079,4060,co
MSC03,glass,0.85,0.5251798561151079,4060,co
MSC04,glass,0.95,0.6949640287769784,4060,co
MSC05,glass,0.9,0.5856115107913669,4060,co
MSC06,glass,0.8333333333333334,0.5873015873015873,4060,co
MSC07,glass,0.9,0.5172661870503598,4060,co
MSC10,glass,0.85,0.6827338129496403,4060,co
MSC01,motor,1.0,0.9115942028985508,4060,co
MSC02,motor,0.95,0.6246376811594203,4060,co
MSC03,motor,0.95,0.8289855072463768,4060,co
MSC04,motor,1.0,0.9688405797101449,4060,co
MSC05,motor,1.0,0.808695652173913,4060,co
MSC06,motor,1.0,0.8569144684252598,4060,co
MSC07,motor,1.0,0.9008792965627498,4060,co
MSC10,motor,0.95,0.9079710144927536,4060,co
MSC01,mem,1.0,0.8434782608695652,4060,co
MSC02,mem,1.0,0.9311594202898551,4060,co
MSC03,mem,1.0,0.7964285714285715,4060,co
MSC04,mem,1.0,0.9289855072463769,4060,co
MSC05,mem,1.0,0.8847826086956522,4060,co
MSC06,mem,1.0,0.9159420289855073,4060,co
MSC07,mem,1.0,0.8898550724637682,4060,co
MSC10,mem,1.0,0.8608695652173913,4060,co
MSC01,semantic,0.95,0.8057142857142857,4060,co
MSC02,semantic,0.9,0.5435714285714286,4060,co
MSC03,semantic,0.9,0.5071428571428571,4060,co
MSC04,semantic,0.95,0.7685714285714286,4060,co
MSC05,semantic,0.95,0.7228571428571429,4060,co
MSC06,semantic,0.95,0.8107142857142857,4060,co
MSC07,semantic,1.0,0.57,4060,co
MSC10,semantic,0.9,0.7892857142857143,4060,co
MSC01,glass,0.9,0.6733812949640288,4060,co
MSC02,glass,0.85,0.5143884892086331,4060,co
MSC03,glass,0.9,0.5179856115107914,4060,co
MSC04,glass,1.0,0.7395683453237409,4060,co
MSC05,glass,0.9,0.5762589928057554,4060,co
MSC06,glass,0.7777777777777778,0.5904761904761905,4060,co
MSC07,glass,0.9,0.5223021582733813,4060,co
MSC10,glass,0.8,0.6741007194244605,4060,co
MSC01,motor,1.0,0.9028985507246376,4060,co
MSC02,motor,0.95,0.5811594202898551,4060,co
MSC03,motor,0.95,0.7847826086956522,4060,co
MSC04,motor,1.0,0.9492753623188406,4060,co
MSC05,motor,1.0,0.7391304347826086,4060,co
MSC06,motor,1.0,0.832933653077538,4060,co
MSC07,motor,1.0,0.8784972022382094,4060,co
MSC10,motor,0.95,0.8623188405797102,4060,co
MSC01,mem,1.0,0.8268115942028985,4060,co
MSC02,mem,1.0,0.9253623188405797,4060,co
MSC03,mem,0.875,0.7089285714285714,4060,co
MSC04,mem,1.0,0.8623188405797102,4060,co
MSC05,mem,1.0,0.881159420289855,4060,co
MSC06,mem,1.0,0.9231884057971015,4060,co
MSC07,mem,1.0,0.9217391304347826,4060,co
MSC10,mem,1.0,0.8231884057971014,4060,co
MSC01,semantic,0.95,0.79,4060,co
MSC02,semantic,0.9,0.5621428571428572,4060,co
MSC03,semantic,0.9,0.5221428571428571,4060,co
MSC04,semantic,0.95,0.8178571428571428,4060,co
MSC05,semantic,1.0,0.7585714285714286,4060,co
MSC06,semantic,1.0,0.7807142857142857,4060,co
MSC07,semantic,1.0,0.55,4060,co
MSC10,semantic,0.9,0.7621428571428571,4060,co
MSC01,glass,0.85,0.6597122302158274,4060,co
MSC02,glass,0.85,0.5446043165467626,4060,co
MSC03,glass,0.9,0.5266187050359712,4060,co
MSC04,glass,1.0,0.7194244604316546,4060,co
MSC05,glass,0.95,0.5532374100719425,4060,co
MSC06,glass,0.8888888888888888,0.5404761904761904,4060,co
MSC07,glass,0.9,0.5237410071942445,4060,co
MSC10,glass,0.85,0.676978417266187,4060,co
MSC01,motor,1.0,0.9282608695652174,4060,co
MSC02,motor,0.95,0.5760869565217391,4060,co
MSC03,motor,0.95,0.8818840579710145,4060,co
MSC04,motor,1.0,0.9731884057971014,4060,co
MSC05,motor,1.0,0.7659420289855072,4060,co
MSC06,motor,1.0,0.7442046362909672,4060,co
MSC07,motor,0.8888888888888888,0.8617106314948042,4060,co
MSC10,motor,0.95,0.8760869565217392,4060,co
MSC01,mem,1.0,0.8978260869565218,4060,co
MSC02,mem,1.0,0.9188405797101449,4060,co
MSC03,mem,1.0,0.8125,4060,co
MSC04,mem,1.0,0.9217391304347826,4060,co
MSC05,mem,1.0,0.8753623188405797,4060,co
MSC06,mem,1.0,0.9043478260869565,4060,co
MSC07,mem,0.95,0.9297101449275362,4060,co
MSC10,mem,0.95,0.8717391304347826,4060,co
MSC01,semantic,0.95,0.7521428571428571,4060,co
MSC02,semantic,0.9,0.5271428571428571,4060,co
MSC03,semantic,0.9,0.5142857142857142,4060,co
MSC04,semantic,0.95,0.7057142857142857,4060,co
MSC05,semantic,0.95,0.8242857142857143,4060,co
MSC06,semantic,0.95,0.7271428571428571,4060,co
MSC07,semantic,1.0,0.5378571428571428,4060,co
MSC10,semantic,0.8,0.6971428571428572,4060,co
MSC01,glass,0.9,0.6302158273381295,4060,co
MSC02,glass,0.8,0.5280575539568345,4060,co
MSC03,glass,0.9,0.5237410071942445,4060,co
MSC04,glass,0.95,0.697841726618705,4060,co
MSC05,glass,1.0,0.5546762589928058,4060,co
MSC06,glass,0.7777777777777778,0.5317460317460317,4060,co
MSC07,glass,0.9,0.5100719424460431,4060,co
MSC10,glass,0.9,0.5863309352517986,4060,co
MSC01,motor,1.0,0.9065217391304348,4060,co
MSC02,motor,0.95,0.5731884057971015,4060,co
MSC03,motor,1.0,0.8101449275362319,4060,co
MSC04,motor,1.0,0.9565217391304348,4060,co
MSC05,motor,1.0,0.8217391304347826,4060,co
MSC06,motor,1.0,0.7521982414068745,4060,co
MSC07,motor,1.0,0.8377298161470823,4060,co
MSC10,motor,0.95,0.8347826086956522,4060,co
MSC01,mem,1.0,0.8847826086956522,4060,co
MSC02,mem,1.0,0.918840579710145,4060,co
MSC03,mem,1.0,0.8214285714285714,4060,co
MSC04,mem,1.0,0.9217391304347826,4060,co
MSC05,mem,1.0,0.8884057971014493,4060,co
MSC06,mem,1.0,0.9442028985507246,4060,co
MSC07,mem,0.95,0.8956521739130435,4060,co
MSC10,mem,0.95,0.8992753623188405,4060,co
MSC01,semantic,0.95,0.7807142857142857,4060,co
MSC02,semantic,0.9,0.5421428571428571,4060,co
MSC03,semantic,0.9,0.5142857142857142,4060,co
MSC04,semantic,0.95,0.7907142857142857,4060,co
MSC05,semantic,0.95,0.7171428571428571,4060,co
MSC06,semantic,0.9,0.8235714285714286,4060,co
MSC07,semantic,1.0,0.5471428571428572,4060,co
MSC10,semantic,0.9,0.7607142857142857,4060,co
MSC01,glass,0.9,0.7079136690647482,4060,co
MSC02,glass,0.85,0.5237410071942447,4060,co
MSC03,glass,0.9,0.5179856115107914,4060,co
MSC04,glass,0.95,0.7338129496402878,4060,co
MSC05,glass,0.95,0.5676258992805755,4060,co
MSC06,glass,0.8333333333333334,0.584920634920635,4060,co
MSC07,glass,0.9,0.5143884892086331,4060,co
MSC10,glass,0.9,0.6597122302158274,4060,co
MSC01,motor,1.0,0.9246376811594202,4060,co
MSC02,motor,0.95,0.6195652173913043,4060,co
MSC03,motor,1.0,0.8804347826086957,4060,co
MSC04,motor,1.0,0.9528985507246377,4060,co
MSC05,motor,1.0,0.7985507246376812,4060,co
MSC06,motor,1.0,0.812150279776179,4060,co
MSC07,motor,0.9444444444444444,0.8880895283772982,4060,co
MSC10,motor,0.95,0.8833333333333333,4060,co
MSC01,mem,1.0,0.8384057971014492,4060,co
MSC02,mem,1.0,0.9586956521739131,4060,co
MSC03,mem,0.9375,0.7714285714285715,4060,co
MSC04,mem,1.0,0.8195652173913044,4060,co
MSC05,mem,1.0,0.9079710144927536,4060,co
MSC06,mem,1.0,0.8920289855072463,4060,co
MSC07,mem,1.0,0.9202898550724637,4060,co
MSC10,mem,1.0,0.8615942028985507,4060,co
MSC01,semantic,0.95,0.7378571428571429,4060,co
MSC02,semantic,0.9,0.5564285714285715,4060,co
MSC03,semantic,0.9,0.5014285714285714,4060,co
MSC04,semantic,0.95,0.6964285714285714,4060,co
MSC05,semantic,0.95,0.7728571428571429,4060,co
MSC06,semantic,0.9,0.7221428571428572,4060,co
MSC07,semantic,1.0,0.5514285714285715,4060,co
MSC10,semantic,0.85,0.7007142857142857,4060,co
MSC01,glass,0.9,0.6820143884892086,4060,co
MSC02,glass,0.8,0.5330935251798561,4060,co
MSC03,glass,0.85,0.5215827338129496,4060,co
MSC04,glass,0.9,0.6640287769784172,4060,co
MSC05,glass,0.9,0.541726618705036,4060,co
MSC06,glass,0.7777777777777778,0.5769841269841269,4060,co
MSC07,glass,0.95,0.5151079136690647,4060,co
MSC10,glass,0.85,0.6201438848920864,4060,co
MSC01,motor,1.0,0.9115942028985508,4060,co
MSC02,motor,0.95,0.6253623188405797,4060,co
MSC03,motor,0.95,0.8181159420289855,4060,co
MSC04,motor,1.0,0.9514492753623188,4060,co
MSC05,motor,1.0,0.6992753623188406,4060,co
MSC06,motor,1.0,0.8033573141486811,4060,co
MSC07,motor,0.9444444444444444,0.8848920863309353,4060,co
MSC10,motor,0.95,0.8608695652173913,4060,co
MSC01,mem,1.0,0.868840579710145,4060,co
MSC02,mem,1.0,0.8050724637681159,4060,co
MSC03,mem,0.875,0.7080357142857143,4060,co
MSC04,mem,1.0,0.8623188405797102,4060,co
MSC05,mem,1.0,0.8869565217391304,4060,co
MSC06,mem,1.0,0.9260869565217391,4060,co
MSC07,mem,1.0,0.9166666666666666,4060,co
MSC10,mem,0.95,0.8992753623188405,4060,co
MSC01,semantic,0.95,0.7385714285714285,4060,co
MSC02,semantic,0.95,0.5178571428571428,4060,co
MSC03,semantic,0.9,0.5157142857142857,4060,co
MSC04,semantic,0.95,0.7228571428571429,4060,co
MSC05,semantic,0.95,0.7578571428571429,4060,co
MSC06,semantic,0.95,0.825,4060,co
MSC07,semantic,1.0,0.5514285714285715,4060,co
MSC10,semantic,0.85,0.7392857142857143,4060,co
MSC01,glass,0.9,0.6266187050359713,4060,co
MSC02,glass,0.8,0.5179856115107914,4060,co
MSC03,glass,0.9,0.518705035971223,4060,co
MSC04,glass,0.95,0.6964028776978417,4060,co
MSC05,glass,1.0,0.5661870503597122,4060,co
MSC06,glass,0.7777777777777778,0.5484126984126984,4060,co
MSC07,glass,0.9,0.5230215827338129,4060,co
MSC10,glass,0.85,0.6719424460431654,4060,co
MSC01,motor,1.0,0.9181159420289855,4060,co
MSC02,motor,0.95,0.5688405797101449,4060,co
MSC03,motor,0.95,0.8463768115942029,4060,co
MSC04,motor,1.0,0.9623188405797101,4060,co
MSC05,motor,1.0,0.7478260869565218,4060,co
MSC06,motor,1.0,0.7370103916866506,4060,co
MSC07,motor,0.9444444444444444,0.864908073541167,4060,co
MSC10,motor,0.95,0.8644927536231884,4060,co
MSC01,mem,1.0,0.7913043478260869,4060,co
MSC02,mem,1.0,0.9130434782608695,4060,co
MSC03,mem,0.875,0.7392857142857143,4060,co
MSC04,mem,1.0,0.8934782608695653,4060,co
MSC05,mem,1.0,0.8760869565217392,4060,co
MSC06,mem,1.0,0.913768115942029,4060,co
MSC07,mem,0.95,0.8746376811594203,4060,co
MSC10,mem,0.95,0.7746376811594203,4060,co
MSC01,semantic,0.95,0.69,4060,co
MSC02,semantic,0.95,0.5371428571428571,4060,co
MSC03,semantic,0.9,0.5407142857142857,4060,co
MSC04,semantic,0.95,0.7428571428571429,4060,co
MSC05,semantic,0.95,0.8292857142857143,4060,co
MSC06,semantic,1.0,0.8328571428571429,4060,co
MSC07,semantic,1.0,0.5457142857142857,4060,co
MSC10,semantic,0.9,0.7471428571428571,4060,co
MSC01,glass,0.9,0.6151079136690647,4060,co
MSC02,glass,0.8,0.516546762589928,4060,co
MSC03,glass,0.9,0.5251798561151079,4060,co
MSC04,glass,1.0,0.6899280575539568,4060,co
MSC05,glass,0.95,0.639568345323741,4060,co
MSC06,glass,0.7777777777777778,0.5674603174603174,4060,co
MSC07,glass,0.95,0.520863309352518,4060,co
MSC10,glass,0.85,0.6237410071942446,4060,co
MSC01,motor,1.0,0.9028985507246376,4060,co
MSC02,motor,0.95,0.5949275362318841,4060,co
MSC03,motor,0.95,0.8971014492753623,4060,co
MSC04,motor,1.0,0.972463768115942,4060,co
MSC05,motor,1.0,0.8594202898550725,4060,co
MSC06,motor,1.0,0.7993605115907274,4060,co
MSC07,motor,0.9444444444444444,0.9072741806554756,4060,co
MSC10,motor,0.95,0.8840579710144928,4060,co
MSC01,mem,1.0,0.9159420289855073,4060,co
MSC02,mem,1.0,0.9442028985507246,4060,co
MSC03,mem,0.9375,0.8294642857142858,4060,co
MSC04,mem,1.0,0.8623188405797102,4060,co
MSC05,mem,1.0,0.8768115942028986,4060,co
MSC06,mem,1.0,0.8913043478260869,4060,co
MSC07,mem,1.0,0.9101449275362319,4060,co
MSC10,mem,1.0,0.8181159420289855,4060,co
MSC01,semantic,0.95,0.7471428571428571,4060,co
MSC02,semantic,0.9,0.5135714285714286,4060,co
MSC03,semantic,0.9,0.5157142857142857,4060,co
MSC04,semantic,0.95,0.6914285714285714,4060,co
MSC05,semantic,0.95,0.7492857142857142,4060,co
MSC06,semantic,0.9,0.8042857142857143,4060,co
MSC07,semantic,1.0,0.5535714285714286,4060,co
MSC10,semantic,0.9,0.7507142857142857,4060,co
MSC01,glass,0.9,0.6474820143884892,4060,co
MSC02,glass,0.8,0.5280575539568345,4060,co
MSC03,glass,0.9,0.5316546762589928,4060,co
MSC04,glass,0.95,0.6525179856115108,4060,co
MSC05,glass,0.95,0.5633093525179856,4060,co
MSC06,glass,0.7777777777777778,0.5634920634920635,4060,co
MSC07,glass,0.9,0.5122302158273382,4060,co
MSC10,glass,0.9,0.6611510791366907,4060,co
MSC01,motor,1.0,0.9297101449275362,4060,co
MSC02,motor,0.95,0.5847826086956521,4060,co
MSC03,motor,0.95,0.7956521739130435,4060,co
MSC04,motor,1.0,0.9717391304347827,4060,co
MSC05,motor,1.0,0.7630434782608696,4060,co
MSC06,motor,1.0,0.8585131894484412,4060,co
MSC07,motor,0.9444444444444444,0.8896882494004796,4060,co
MSC10,motor,0.95,0.8724637681159421,4060,co
MSC01,mem,1.0,0.8586956521739131,4060,co
MSC02,mem,1.0,0.95,4060,co
MSC03,mem,0.9375,0.7205357142857143,4060,co
MSC04,mem,1.0,0.9507246376811594,4060,co
MSC05,mem,1.0,0.8615942028985507,4060,co
MSC06,mem,1.0,0.9065217391304348,4060,co
MSC07,mem,0.95,0.8840579710144928,4060,co
MSC10,mem,1.0,0.855072463768116,4060,co
MSC01,semantic,0.95,0.7807142857142857,4060,co
MSC02,semantic,0.9,0.5435714285714286,4060,co
MSC03,semantic,0.9,0.5128571428571429,4060,co
MSC04,semantic,0.95,0.78,4060,co
MSC05,semantic,0.95,0.7271428571428571,4060,co
MSC06,semantic,1.0,0.7292857142857143,4060,co
MSC07,semantic,1.0,0.5614285714285714,4060,co
MSC10,semantic,0.9,0.7864285714285715,4060,co
MSC01,glass,0.9,0.6122302158273382,4060,co
MSC02,glass,0.85,0.5294964028776978,4060,co
MSC03,glass,0.9,0.516546762589928,4060,co
MSC04,glass,0.9,0.7402877697841727,4060,co
MSC05,glass,0.9,0.558273381294964,4060,co
MSC06,glass,0.8333333333333334,0.5484126984126984,4060,co
MSC07,glass,0.95,0.5244604316546763,4060,co
MSC10,glass,0.85,0.6258992805755396,4060,co
MSC01,motor,1.0,0.9014492753623189,4060,co
MSC02,motor,0.95,0.5811594202898551,4060,co
MSC03,motor,0.95,0.868840579710145,4060,co
MSC04,motor,1.0,0.9615942028985507,4060,co
MSC05,motor,1.0,0.7210144927536232,4060,co
MSC06,motor,1.0,0.7234212629896083,4060,co
MSC07,motor,1.0,0.9088729016786571,4060,co
MSC10,motor,0.95,0.8797101449275362,4060,co
MSC01,mem,1.0,0.8731884057971014,4060,co
