sub,train_task,test_task,acc,frames
MSC06,mem,mixed,0.7901234567901233,252
MSC07,mem,mixed,0.765,252
MSC02,mem,mixed,0.72,252
MSC05,mem,mixed,0.945,252
MSC06,mem,mixed,0.7901234567901233,252
MSC07,mem,mixed,0.765,252
MSC02,mem,mixed,0.72,253
MSC05,mem,mixed,0.945,253
MSC06,mem,mixed,0.7962962962962963,253
MSC07,mem,mixed,0.765,253
MSC02,mem,mixed,0.72,253
MSC05,mem,mixed,0.945,253
MSC06,mem,mixed,0.7962962962962963,253
MSC07,mem,mixed,0.765,253
MSC02,mem,mixed,0.7150000000000001,254
MSC05,mem,mixed,0.945,254
MSC06,mem,mixed,0.7901234567901233,254
MSC07,mem,mixed,0.77,254
MSC02,mem,mixed,0.7150000000000001,254
MSC05,mem,mixed,0.945,254
MSC06,mem,mixed,0.7901234567901233,254
MSC07,mem,mixed,0.77,254
MSC02,mem,mixed,0.72,255
MSC05,mem,mixed,0.945,255
MSC06,mem,mixed,0.7839506172839505,255
MSC07,mem,mixed,0.77,255
MSC02,mem,mixed,0.72,255
MSC05,mem,mixed,0.945,255
MSC06,mem,mixed,0.7839506172839505,255
MSC07,mem,mixed,0.77,255
MSC02,mem,mixed,0.7100000000000001,256
MSC05,mem,mixed,0.9400000000000001,256
MSC06,mem,mixed,0.7839506172839505,256
MSC07,mem,mixed,0.78,256
MSC02,mem,mixed,0.7100000000000001,256
MSC05,mem,mixed,0.9400000000000001,256
MSC06,mem,mixed,0.7839506172839505,256
MSC07,mem,mixed,0.78,256
MSC02,mem,mixed,0.6833333333333333,257
MSC05,mem,mixed,0.9400000000000001,257
MSC06,mem,mixed,0.7839506172839505,257
MSC07,mem,mixed,0.795,257
MSC02,mem,mixed,0.6833333333333333,257
MSC05,mem,mixed,0.9400000000000001,257
MSC06,mem,mixed,0.7839506172839505,257
MSC07,mem,mixed,0.795,257
MSC02,mem,mixed,0.6833333333333333,258
MSC05,mem,mixed,0.945,258
MSC06,mem,mixed,0.7839506172839505,258
MSC07,mem,mixed,0.805,258
MSC02,mem,mixed,0.6833333333333333,258
MSC05,mem,mixed,0.945,258
MSC06,mem,mixed,0.7839506172839505,258
MSC07,mem,mixed,0.805,258
MSC02,mem,mixed,0.6833333333333333,259
MSC05,mem,mixed,0.945,259
MSC06,mem,mixed,0.7839506172839505,259
MSC07,mem,mixed,0.805,259
MSC02,mem,mixed,0.6833333333333333,259
MSC05,mem,mixed,0.945,259
MSC06,mem,mixed,0.7839506172839505,259
MSC07,mem,mixed,0.805,259
MSC02,mem,mixed,0.6833333333333333,260
MSC05,mem,mixed,0.9550000000000001,260
MSC06,mem,mixed,0.7839506172839505,260
MSC07,mem,mixed,0.805,260
MSC02,mem,mixed,0.6833333333333333,260
MSC05,mem,mixed,0.9550000000000001,260
MSC06,mem,mixed,0.7839506172839505,260
MSC07,mem,mixed,0.805,260
MSC02,mem,mixed,0.6833333333333333,261
MSC05,mem,mixed,0.9550000000000001,261
MSC06,mem,mixed,0.7839506172839505,261
MSC07,mem,mixed,0.805,261
MSC02,mem,mixed,0.6833333333333333,261
MSC05,mem,mixed,0.9550000000000001,261
MSC06,mem,mixed,0.7839506172839505,261
MSC07,mem,mixed,0.805,261
MSC02,mem,mixed,0.65625,262
MSC05,mem,mixed,0.95,262
MSC06,mem,mixed,0.7839506172839505,262
MSC07,mem,mixed,0.805,262
MSC02,mem,mixed,0.65625,262
MSC05,mem,mixed,0.95,262
MSC06,mem,mixed,0.7839506172839505,262
MSC07,mem,mixed,0.805,262
MSC02,mem,mixed,0.65625,263
MSC05,mem,mixed,0.95,263
MSC06,mem,mixed,0.7839506172839505,263
MSC07,mem,mixed,0.805,263
MSC02,mem,mixed,0.65625,263
MSC05,mem,mixed,0.95,263
MSC06,mem,mixed,0.7839506172839505,263
MSC07,mem,mixed,0.805,263
MSC02,mem,mixed,0.65625,264
MSC05,mem,mixed,0.95,264
MSC06,mem,mixed,0.7839506172839505,264
MSC07,mem,mixed,0.805,264
MSC02,mem,mixed,0.65625,264
MSC05,mem,mixed,0.95,264
MSC06,mem,mixed,0.7839506172839505,264
MSC07,mem,mixed,0.805,264
MSC02,mem,mixed,0.65625,265
MSC05,mem,mixed,0.95,265
MSC06,mem,mixed,0.7839506172839505,265
MSC07,mem,mixed,0.8099999999999999,265
MSC02,mem,mixed,0.65625,265
MSC05,mem,mixed,0.95,265
MSC06,mem,mixed,0.7839506172839505,265
MSC07,mem,mixed,0.8099999999999999,265
MSC02,mem,mixed,0.65625,266
MSC05,mem,mixed,0.95,266
MSC06,mem,mixed,0.7839506172839505,266
MSC07,mem,mixed,0.8099999999999999,266
MSC02,mem,mixed,0.65625,266
MSC05,mem,mixed,0.95,266
MSC06,mem,mixed,0.7839506172839505,266
MSC07,mem,mixed,0.8099999999999999,266
MSC02,mem,mixed,0.65625,267
MSC05,mem,mixed,0.945,267
MSC06,mem,mixed,0.7839506172839505,267
MSC07,mem,mixed,0.8099999999999999,267
MSC02,mem,mixed,0.65625,268
MSC05,mem,mixed,0.95,268
MSC06,mem,mixed,0.7839506172839505,268
MSC07,mem,mixed,0.805,268
MSC02,mem,mixed,0.65625,268
MSC05,mem,mixed,0.95,268
MSC06,mem,mixed,0.7839506172839505,268
MSC07,mem,mixed,0.805,268
MSC02,mem,mixed,0.65625,269
MSC05,mem,mixed,0.9777777777777779,269
MSC06,mem,mixed,0.7901234567901234,269
MSC07,mem,mixed,0.8,269
MSC02,mem,mixed,0.65625,269
MSC05,mem,mixed,0.9777777777777779,269
MSC06,mem,mixed,0.7901234567901234,269
MSC07,mem,mixed,0.8,269
MSC02,mem,mixed,0.7285714285714284,270
MSC05,mem,mixed,0.9777777777777779,270
MSC06,mem,mixed,0.7901234567901234,270
MSC07,mem,mixed,0.805,270
MSC02,mem,mixed,0.7285714285714284,270
MSC05,mem,mixed,0.9777777777777779,270
MSC06,mem,mixed,0.7901234567901234,270
MSC07,mem,mixed,0.805,270
MSC02,mem,mixed,0.7285714285714284,271
MSC05,mem,mixed,0.9777777777777779,271
MSC06,mem,mixed,0.7962962962962963,271
MSC07,mem,mixed,0.8150000000000001,271
MSC02,mem,mixed,0.7285714285714284,271
MSC05,mem,mixed,0.9777777777777779,271
MSC06,mem,mixed,0.7962962962962963,271
MSC07,mem,mixed,0.8150000000000001,271
MSC02,mem,mixed,0.7285714285714284,272
MSC05,mem,mixed,0.9777777777777779,272
MSC06,mem,mixed,0.7962962962962963,272
MSC07,mem,mixed,0.8049999999999999,272
MSC02,mem,mixed,0.7285714285714284,272
MSC05,mem,mixed,0.9777777777777779,272
MSC06,mem,mixed,0.7962962962962963,272
MSC07,mem,mixed,0.8049999999999999,272
MSC02,mem,mixed,0.7428571428571428,273
MSC05,mem,mixed,0.9777777777777779,273
MSC06,mem,mixed,0.802469135802469,273
MSC07,mem,mixed,0.7949999999999999,273
MSC02,mem,mixed,0.7428571428571428,273
MSC05,mem,mixed,0.9777777777777779,273
MSC06,mem,mixed,0.802469135802469,273
MSC07,mem,mixed,0.7949999999999999,273
MSC02,mem,mixed,0.75,274
MSC05,mem,mixed,0.9722222222222223,274
MSC06,mem,mixed,0.802469135802469,274
MSC07,mem,mixed,0.7849999999999999,274
MSC02,mem,mixed,0.75,274
MSC05,mem,mixed,0.9722222222222223,274
MSC06,mem,mixed,0.802469135802469,274
MSC07,mem,mixed,0.7849999999999999,274
MSC02,mem,mixed,0.7428571428571429,275
MSC05,mem,mixed,0.9666666666666666,275
MSC06,mem,mixed,0.802469135802469,275
MSC07,mem,mixed,0.7849999999999999,275
MSC02,mem,mixed,0.7428571428571429,275
MSC05,mem,mixed,0.9666666666666666,275
MSC06,mem,mixed,0.802469135802469,275
MSC07,mem,mixed,0.7849999999999999,275
MSC02,mem,mixed,0.7428571428571429,276
MSC05,mem,mixed,0.961111111111111,276
MSC06,mem,mixed,0.802469135802469,276
MSC07,mem,mixed,0.7849999999999999,276
MSC02,mem,mixed,0.7428571428571429,276
MSC05,mem,mixed,0.961111111111111,276
MSC06,mem,mixed,0.802469135802469,276
MSC07,mem,mixed,0.7849999999999999,276
MSC02,mem,mixed,0.7357142857142857,277
MSC05,mem,mixed,0.961111111111111,277
MSC06,mem,mixed,0.802469135802469,277
MSC07,mem,mixed,0.7849999999999999,277
MSC02,mem,mixed,0.75,278
MSC05,mem,mixed,0.9555555555555555,278
MSC06,mem,mixed,0.802469135802469,278
MSC07,mem,mixed,0.7849999999999999,278
MSC02,mem,mixed,0.75,278
MSC05,mem,mixed,0.9555555555555555,278
MSC06,mem,mixed,0.802469135802469,278
MSC07,mem,mixed,0.7849999999999999,278
MSC02,mem,mixed,0.7571428571428571,279
MSC05,mem,mixed,0.9555555555555555,279
MSC06,mem,mixed,0.802469135802469,279
MSC07,mem,mixed,0.7849999999999999,279
MSC02,mem,mixed,0.7571428571428571,279
MSC05,mem,mixed,0.9555555555555555,279
MSC06,mem,mixed,0.802469135802469,279
MSC07,mem,mixed,0.7849999999999999,279
MSC02,mem,mixed,0.7428571428571429,280
MSC05,mem,mixed,0.95,280
MSC06,mem,mixed,0.802469135802469,280
MSC07,mem,mixed,0.7949999999999999,280
MSC02,mem,mixed,0.7428571428571429,280
MSC05,mem,mixed,0.95,280
MSC06,mem,mixed,0.802469135802469,280
MSC07,mem,mixed,0.7949999999999999,280
MSC02,mem,mixed,0.7357142857142857,281
MSC05,mem,mixed,0.9444444444444444,281
MSC06,mem,mixed,0.802469135802469,281
MSC07,mem,mixed,0.7949999999999999,281
MSC02,mem,mixed,0.7357142857142857,281
MSC05,mem,mixed,0.9444444444444444,281
MSC06,mem,mixed,0.802469135802469,281
MSC07,mem,mixed,0.7949999999999999,281
MSC02,mem,mixed,0.6666666666666667,282
MSC05,mem,mixed,0.9388888888888889,282
MSC06,mem,mixed,0.802469135802469,282
MSC07,mem,mixed,0.7899999999999999,282
MSC02,mem,mixed,0.6666666666666667,282
MSC05,mem,mixed,0.9388888888888889,282
MSC06,mem,mixed,0.802469135802469,282
MSC07,mem,mixed,0.7899999999999999,282
MSC02,mem,mixed,0.6666666666666667,283
MSC05,mem,mixed,0.9388888888888889,283
MSC06,mem,mixed,0.8086419753086419,283
MSC07,mem,mixed,0.7899999999999999,283
MSC02,mem,mixed,0.6666666666666667,284
MSC05,mem,mixed,0.9444444444444444,284
MSC06,mem,mixed,0.8086419753086419,284
MSC07,mem,mixed,0.7999999999999999,284
MSC02,mem,mixed,0.6666666666666667,284
MSC05,mem,mixed,0.9444444444444444,284
MSC06,mem,mixed,0.8086419753086419,284
MSC07,mem,mixed,0.7999999999999999,284
MSC02,mem,mixed,0.6666666666666667,285
MSC05,mem,mixed,0.9555555555555557,285
MSC06,mem,mixed,0.8086419753086419,285
MSC07,mem,mixed,0.8149999999999998,285
MSC02,mem,mixed,0.6666666666666667,285
MSC05,mem,mixed,0.9555555555555557,285
MSC06,mem,mixed,0.8086419753086419,285
MSC07,mem,mixed,0.8149999999999998,285
MSC02,mem,mixed,0.65,286
MSC05,mem,mixed,0.9611111111111112,286
MSC06,mem,mixed,0.8148148148148148,286
MSC07,mem,mixed,0.8149999999999998,286
MSC02,mem,mixed,0.65,286
MSC05,mem,mixed,0.9611111111111112,286
MSC06,mem,mixed,0.8148148148148148,286
MSC07,mem,mixed,0.8149999999999998,286
MSC02,mem,mixed,0.65,287
MSC05,mem,mixed,0.9666666666666668,287
MSC06,mem,mixed,0.8148148148148148,287
MSC07,mem,mixed,0.7999999999999999,287
MSC02,mem,mixed,0.65,287
MSC05,mem,mixed,0.9666666666666668,287
MSC06,mem,mixed,0.8148148148148148,287
MSC07,mem,mixed,0.7999999999999999,287
MSC02,mem,mixed,0.65,288
MSC05,mem,mixed,0.9722222222222223,288
MSC06,mem,mixed,0.8148148148148148,288
MSC07,mem,mixed,0.8099999999999998,288
MSC02,mem,mixed,0.6199999999999999,289
MSC05,mem,mixed,0.9722222222222223,289
MSC06,mem,mixed,0.8148148148148148,289
MSC07,mem,mixed,0.8299999999999998,289
MSC02,mem,mixed,0.6199999999999999,289
MSC05,mem,mixed,0.9722222222222223,289
MSC06,mem,mixed,0.8148148148148148,289
MSC07,mem,mixed,0.8299999999999998,289
MSC02,mem,mixed,0.6199999999999999,290
MSC05,mem,mixed,0.9666666666666668,290
MSC06,mem,mixed,0.8086419753086419,290
MSC07,mem,mixed,0.835,290
MSC02,mem,mixed,0.6199999999999999,290
MSC05,mem,mixed,0.9666666666666668,290
MSC06,mem,mixed,0.8086419753086419,290
MSC07,mem,mixed,0.835,290
MSC02,mem,mixed,0.6199999999999999,291
MSC05,mem,mixed,0.9666666666666668,291
MSC06,mem,mixed,0.8086419753086419,291
MSC07,mem,mixed,0.845,291
MSC02,mem,mixed,0.6199999999999999,291
MSC05,mem,mixed,0.9666666666666668,291
MSC06,mem,mixed,0.8086419753086419,291
MSC07,mem,mixed,0.845,291
MSC02,mem,mixed,0.6299999999999999,292
MSC05,mem,mixed,0.9611111111111112,292
MSC06,mem,mixed,0.7962962962962962,292
MSC07,mem,mixed,0.86,292
MSC02,mem,mixed,0.6299999999999999,292
MSC05,mem,mixed,0.9611111111111112,292
MSC06,mem,mixed,0.7962962962962962,292
MSC07,mem,mixed,0.86,292
MSC02,mem,mixed,0.6199999999999999,293
MSC05,mem,mixed,0.9500000000000002,293
MSC06,mem,mixed,0.7901234567901233,293
MSC07,mem,mixed,0.8600000000000001,293
MSC02,mem,mixed,0.6199999999999999,294
MSC05,mem,mixed,0.9333333333333333,294
MSC06,mem,mixed,0.8024691358024689,294
MSC07,mem,mixed,0.875,294
MSC02,mem,mixed,0.6199999999999999,294
MSC05,mem,mixed,0.9333333333333333,294
MSC06,mem,mixed,0.8024691358024689,294
MSC07,mem,mixed,0.875,294
MSC02,mem,mixed,0.6199999999999999,295
MSC05,mem,mixed,0.9333333333333333,295
MSC06,mem,mixed,0.7962962962962962,295
MSC07,mem,mixed,0.885,295
MSC02,mem,mixed,0.6199999999999999,295
MSC05,mem,mixed,0.9333333333333333,295
MSC06,mem,mixed,0.7962962962962962,295
MSC07,mem,mixed,0.885,295
MSC02,mem,mixed,0.6199999999999999,296
MSC05,mem,mixed,0.9277777777777778,296
MSC06,mem,mixed,0.7901234567901233,296
MSC07,mem,mixed,0.89,296
MSC02,mem,mixed,0.6199999999999999,296
MSC05,mem,mixed,0.9277777777777778,296
MSC06,mem,mixed,0.7901234567901233,296
MSC07,mem,mixed,0.89,296
MSC02,mem,mixed,0.6199999999999999,297
MSC05,mem,mixed,0.9277777777777778,297
MSC06,mem,mixed,0.7901234567901233,297
MSC07,mem,mixed,0.885,297
MSC02,mem,mixed,0.6199999999999999,298
MSC05,mem,mixed,0.9277777777777778,298
MSC06,mem,mixed,0.7901234567901233,298
MSC07,mem,mixed,0.885,298
MSC02,mem,mixed,0.6199999999999999,298
MSC05,mem,mixed,0.9277777777777778,298
MSC06,mem,mixed,0.7901234567901233,298
MSC07,mem,mixed,0.885,298
MSC02,mem,mixed,0.6199999999999999,299
MSC05,mem,mixed,0.9277777777777778,299
MSC06,mem,mixed,0.7901234567901233,299
MSC07,mem,mixed,0.9,299
MSC02,mem,mixed,0.6199999999999999,299
MSC05,mem,mixed,0.9277777777777778,299
MSC06,mem,mixed,0.7901234567901233,299
MSC07,mem,mixed,0.9,299
MSC02,mem,mixed,0.6199999999999999,300
MSC05,mem,mixed,0.9277777777777778,300
MSC06,mem,mixed,0.7901234567901233,300
MSC07,mem,mixed,0.8949999999999999,300
MSC02,mem,mixed,0.6199999999999999,301
MSC05,mem,mixed,0.91875,301
MSC06,mem,mixed,0.7901234567901233,301
MSC07,mem,mixed,0.9,301
MSC02,mem,mixed,0.6199999999999999,301
MSC05,mem,mixed,0.91875,301
MSC06,mem,mixed,0.7901234567901233,301
MSC07,mem,mixed,0.9,301
MSC02,mem,mixed,0.6199999999999999,302
MSC05,mem,mixed,0.91875,302
MSC06,mem,mixed,0.7901234567901233,302
MSC07,mem,mixed,0.8949999999999999,302
MSC02,mem,mixed,0.6199999999999999,302
MSC05,mem,mixed,0.91875,302
MSC06,mem,mixed,0.7901234567901233,302
MSC07,mem,mixed,0.8949999999999999,302
MSC02,mem,mixed,0.6199999999999999,303
MSC05,mem,mixed,0.91875,303
MSC06,mem,mixed,0.7839506172839505,303
MSC07,mem,mixed,0.8949999999999999,303
MSC02,mem,mixed,0.6199999999999999,303
MSC05,mem,mixed,0.91875,303
MSC06,mem,mixed,0.7839506172839505,303
MSC07,mem,mixed,0.8949999999999999,303
MSC02,mem,mixed,0.6199999999999999,304
MSC05,mem,mixed,0.9071428571428573,304
MSC06,mem,mixed,0.7839506172839505,304
MSC07,mem,mixed,0.8949999999999999,304
MSC02,mem,mixed,0.6199999999999999,305
MSC05,mem,mixed,0.9071428571428573,305
MSC06,mem,mixed,0.7839506172839505,305
MSC07,mem,mixed,0.8949999999999999,305
MSC02,mem,mixed,0.6199999999999999,305
MSC05,mem,mixed,0.9071428571428573,305
MSC06,mem,mixed,0.7839506172839505,305
MSC07,mem,mixed,0.8949999999999999,305
MSC02,mem,mixed,0.6199999999999999,306
MSC05,mem,mixed,0.9142857142857144,306
MSC06,mem,mixed,0.7839506172839505,306
MSC07,mem,mixed,0.838888888888889,306
MSC02,mem,mixed,0.6199999999999999,306
MSC05,mem,mixed,0.9142857142857144,306
MSC06,mem,mixed,0.7839506172839505,306
MSC07,mem,mixed,0.838888888888889,306
MSC02,mem,mixed,0.6199999999999999,307
MSC05,mem,mixed,0.9214285714285715,307
MSC06,mem,mixed,0.7839506172839505,307
MSC07,mem,mixed,0.8333333333333334,307
MSC02,mem,mixed,0.6299999999999999,308
MSC05,mem,mixed,0.9214285714285715,308
MSC06,mem,mixed,0.7839506172839505,308
MSC07,mem,mixed,0.8277777777777778,308
MSC02,mem,mixed,0.6299999999999999,308
MSC05,mem,mixed,0.9214285714285715,308
MSC06,mem,mixed,0.7839506172839505,308
MSC07,mem,mixed,0.8277777777777778,308
MSC02,mem,mixed,0.6777777777777776,309
MSC05,mem,mixed,0.9214285714285715,309
MSC06,mem,mixed,0.7777777777777777,309
MSC07,mem,mixed,0.8,309
MSC02,mem,mixed,0.6777777777777776,309
MSC05,mem,mixed,0.9214285714285715,309
MSC06,mem,mixed,0.7777777777777777,309
MSC07,mem,mixed,0.8,309
MSC02,mem,mixed,0.6777777777777776,310
MSC05,mem,mixed,0.9214285714285715,310
MSC06,mem,mixed,0.7777777777777777,310
MSC07,mem,mixed,0.8125,310
MSC02,mem,mixed,0.6666666666666665,311
MSC05,mem,mixed,0.9214285714285715,311
MSC06,mem,mixed,0.7777777777777777,311
MSC07,mem,mixed,0.8125,311
MSC02,mem,mixed,0.6666666666666665,311
MSC05,mem,mixed,0.9214285714285715,311
MSC06,mem,mixed,0.7777777777777777,311
MSC07,mem,mixed,0.8125,311
MSC02,mem,mixed,0.7638888888888888,312
MSC05,mem,mixed,0.9214285714285715,312
MSC06,mem,mixed,0.7777777777777777,312
MSC07,mem,mixed,0.8125,312
MSC02,mem,mixed,0.7638888888888888,312
MSC05,mem,mixed,0.9214285714285715,312
MSC06,mem,mixed,0.7777777777777777,312
MSC07,mem,mixed,0.8125,312
MSC02,mem,mixed,0.7638888888888888,313
MSC05,mem,mixed,0.9071428571428573,313
MSC06,mem,mixed,0.7777777777777777,313
MSC07,mem,mixed,0.8125,313
MSC02,mem,mixed,0.75,314
MSC05,mem,mixed,0.9071428571428573,314
MSC06,mem,mixed,0.7777777777777777,314
MSC07,mem,mixed,0.8125,314
MSC02,mem,mixed,0.75,314
MSC05,mem,mixed,0.9071428571428573,314
MSC06,mem,mixed,0.7777777777777777,314
MSC07,mem,mixed,0.8125,314
MSC02,mem,mixed,0.75,315
MSC05,mem,mixed,0.9214285714285715,315
MSC06,mem,mixed,0.7777777777777777,315
MSC07,mem,mixed,0.81875,315
MSC02,mem,mixed,0.75,315
MSC05,mem,mixed,0.9214285714285715,315
MSC06,mem,mixed,0.7777777777777777,315
MSC07,mem,mixed,0.81875,315
MSC02,mem,mixed,0.7638888888888888,316
MSC05,mem,mixed,0.9357142857142859,316
MSC06,mem,mixed,0.7839506172839505,316
MSC07,mem,mixed,0.81875,316
MSC02,mem,mixed,0.7638888888888888,317
MSC05,mem,mixed,0.9428571428571428,317
MSC06,mem,mixed,0.7839506172839505,317
MSC07,mem,mixed,0.81875,317
MSC02,mem,mixed,0.7638888888888888,317
MSC05,mem,mixed,0.9428571428571428,317
MSC06,mem,mixed,0.7839506172839505,317
MSC07,mem,mixed,0.81875,317
MSC02,mem,mixed,0.75,318
MSC05,mem,mixed,0.9428571428571428,318
MSC06,mem,mixed,0.7839506172839505,318
MSC07,mem,mixed,0.81875,318
MSC02,mem,mixed,0.7777777777777778,319
MSC05,mem,mixed,0.9428571428571428,319
MSC06,mem,mixed,0.7839506172839505,319
MSC07,mem,mixed,0.81875,319
MSC02,mem,mixed,0.7777777777777778,319
MSC05,mem,mixed,0.9428571428571428,319
MSC06,mem,mixed,0.7839506172839505,319
MSC07,mem,mixed,0.81875,319
MSC02,mem,mixed,0.7777777777777778,320
MSC05,mem,mixed,0.9428571428571428,320
MSC06,mem,mixed,0.7839506172839505,320
MSC07,mem,mixed,0.81875,320
MSC02,mem,mixed,0.7777777777777778,320
MSC05,mem,mixed,0.9428571428571428,320
MSC06,mem,mixed,0.7839506172839505,320
MSC07,mem,mixed,0.81875,320
MSC02,mem,mixed,0.640625,321
MSC05,mem,mixed,0.9428571428571428,321
MSC06,mem,mixed,0.7839506172839505,321
MSC07,mem,mixed,0.825,321
MSC02,mem,mixed,0.65625,322
MSC05,mem,mixed,0.9428571428571428,322
MSC06,mem,mixed,0.7839506172839505,322
MSC07,mem,mixed,0.825,322
MSC02,mem,mixed,0.65625,322
MSC05,mem,mixed,0.9428571428571428,322
MSC06,mem,mixed,0.7839506172839505,322
MSC07,mem,mixed,0.825,322
MSC02,mem,mixed,0.5892857142857143,323
MSC05,mem,mixed,0.9500000000000002,323
MSC06,mem,mixed,0.7839506172839505,323
MSC07,mem,mixed,0.825,323
MSC02,mem,mixed,0.5535714285714286,324
MSC05,mem,mixed,0.9166666666666666,324
MSC06,mem,mixed,0.7839506172839505,324
MSC07,mem,mixed,0.8312499999999999,324
MSC02,mem,mixed,0.5535714285714286,324
MSC05,mem,mixed,0.9166666666666666,324
MSC06,mem,mixed,0.7839506172839505,324
MSC07,mem,mixed,0.8312499999999999,324
MSC02,mem,mixed,0.5178571428571429,325
MSC05,mem,mixed,0.9166666666666666,325
MSC06,mem,mixed,0.7839506172839505,325
MSC07,mem,mixed,0.8312499999999999,325
MSC02,mem,mixed,0.5178571428571429,325
MSC05,mem,mixed,0.9166666666666666,325
MSC06,mem,mixed,0.7839506172839505,325
MSC07,mem,mixed,0.8312499999999999,325
MSC02,mem,mixed,0.5178571428571429,326
MSC05,mem,mixed,0.9074074074074073,326
MSC06,mem,mixed,0.7839506172839505,326
MSC07,mem,mixed,0.8312499999999999,326
MSC02,mem,mixed,0.5357142857142857,327
MSC05,mem,mixed,0.8981481481481483,327
MSC06,mem,mixed,0.7839506172839505,327
MSC07,mem,mixed,0.8375,327
MSC02,mem,mixed,0.5357142857142857,327
MSC05,mem,mixed,0.8981481481481483,327
MSC06,mem,mixed,0.7839506172839505,327
MSC07,mem,mixed,0.8375,327
MSC02,mem,mixed,0.5357142857142857,328
MSC05,mem,mixed,0.8981481481481483,328
MSC06,mem,mixed,0.7638888888888888,328
MSC07,mem,mixed,0.8375,328
MSC02,mem,mixed,0.5357142857142857,329
MSC05,mem,mixed,0.8981481481481483,329
MSC06,mem,mixed,0.7638888888888888,329
MSC07,mem,mixed,0.8375,329
MSC02,mem,mixed,0.5357142857142857,329
MSC05,mem,mixed,0.8981481481481483,329
MSC06,mem,mixed,0.7638888888888888,329
MSC07,mem,mixed,0.8375,329
MSC02,mem,mixed,0.5535714285714286,330
MSC05,mem,mixed,0.8981481481481483,330
MSC06,mem,mixed,0.7777777777777778,330
MSC07,mem,mixed,0.8375,330
MSC02,mem,mixed,0.5535714285714286,330
MSC05,mem,mixed,0.8981481481481483,330
MSC06,mem,mixed,0.7777777777777778,330
MSC07,mem,mixed,0.8375,330
MSC02,mem,mixed,0.5535714285714286,331
MSC05,mem,mixed,0.9074074074074076,331
MSC06,mem,mixed,0.7777777777777778,331
MSC07,mem,mixed,0.8375,331
MSC02,mem,mixed,0.5535714285714286,332
MSC05,mem,mixed,0.9074074074074076,332
MSC06,mem,mixed,0.7777777777777778,332
MSC07,mem,mixed,0.84375,332
MSC02,mem,mixed,0.5535714285714286,332
MSC05,mem,mixed,0.9074074074074076,332
MSC06,mem,mixed,0.7777777777777778,332
MSC07,mem,mixed,0.84375,332
MSC02,mem,mixed,0.5714285714285714,333
MSC05,mem,mixed,0.8981481481481483,333
MSC06,mem,mixed,0.78125,333
MSC07,mem,mixed,0.8749999999999998,333
MSC02,mem,mixed,0.5833333333333334,334
MSC05,mem,mixed,0.8888888888888888,334
MSC06,mem,mixed,0.78125,334
MSC07,mem,mixed,0.8749999999999998,334
MSC02,mem,mixed,0.5833333333333334,334
MSC05,mem,mixed,0.8888888888888888,334
MSC06,mem,mixed,0.78125,334
MSC07,mem,mixed,0.8749999999999998,334
MSC02,mem,mixed,0.611111111111111,335
MSC05,mem,mixed,0.8666666666666668,335
MSC06,mem,mixed,0.78125,335
MSC07,mem,mixed,0.8749999999999998,335
MSC02,mem,mixed,0.611111111111111,336
MSC05,mem,mixed,0.8666666666666668,336
MSC06,mem,mixed,0.78125,336
MSC07,mem,mixed,0.8819444444444444,336
MSC02,mem,mixed,0.611111111111111,336
MSC05,mem,mixed,0.8666666666666668,336
MSC06,mem,mixed,0.78125,336
MSC07,mem,mixed,0.8819444444444444,336
MSC02,mem,mixed,0.5333333333333333,337
MSC05,mem,mixed,0.8666666666666668,337
MSC06,mem,mixed,0.78125,337
MSC07,mem,mixed,0.8819444444444444,337
MSC02,mem,mixed,0.5333333333333333,338
MSC05,mem,mixed,0.8666666666666668,338
MSC06,mem,mixed,0.875,338
MSC07,mem,mixed,0.8749999999999998,338
MSC02,mem,mixed,0.5333333333333333,338
MSC05,mem,mixed,0.8666666666666668,338
MSC06,mem,mixed,0.875,338
MSC07,mem,mixed,0.8749999999999998,338
MSC02,mem,mixed,9999,339
MSC05,mem,mixed,0.8666666666666668,339
MSC06,mem,mixed,0.8839285714285714,339
MSC07,mem,mixed,0.8015873015873016,339
MSC02,mem,mixed,9999,340
MSC05,mem,mixed,0.8666666666666668,340
MSC06,mem,mixed,0.8673469387755101,340
MSC07,mem,mixed,0.8125,340
MSC02,mem,mixed,9999,340
MSC05,mem,mixed,0.8666666666666668,340
MSC06,mem,mixed,0.8673469387755101,340
MSC07,mem,mixed,0.8125,340
MSC02,mem,mixed,9999,341
MSC05,mem,mixed,0.8666666666666668,341
MSC06,mem,mixed,0.8673469387755101,341
MSC07,mem,mixed,0.7395833333333334,341
MSC02,mem,mixed,9999,342
MSC05,mem,mixed,0.8625000000000002,342
MSC06,mem,mixed,0.8673469387755101,342
MSC07,mem,mixed,0.7291666666666666,342
MSC02,mem,mixed,9999,342
MSC05,mem,mixed,0.8625000000000002,342
MSC06,mem,mixed,0.8673469387755101,342
MSC07,mem,mixed,0.7291666666666666,342
MSC02,mem,mixed,9999,343
MSC05,mem,mixed,0.828125,343
MSC06,mem,mixed,0.8673469387755101,343
MSC07,mem,mixed,0.7291666666666666,343
MSC02,mem,mixed,9999,344
MSC05,mem,mixed,0.75,344
MSC06,mem,mixed,0.8673469387755101,344
MSC07,mem,mixed,0.7291666666666666,344
MSC02,mem,mixed,9999,344
MSC05,mem,mixed,0.75,344
MSC06,mem,mixed,0.8673469387755101,344
