sub,acc,train_task,test_task,iteration
MSC01,0.4907142857142857,motor,mem,573
MSC02,0.51,motor,mem,573
MSC03,0.5200000000000001,motor,mem,573
MSC04,0.5142857142857143,motor,mem,573
MSC05,0.5357142857142857,motor,mem,573
MSC06,0.5107142857142858,motor,mem,573
MSC07,0.5035714285714287,motor,mem,573
MSC10,0.4878571428571429,motor,mem,573
MSC01,0.48785714285714293,mixed,mem,574
MSC02,0.5171428571428571,mixed,mem,574
MSC03,0.4992857142857143,mixed,mem,574
MSC04,0.48000000000000004,mixed,mem,574
MSC05,0.5185714285714285,mixed,mem,574
MSC06,0.5185714285714286,mixed,mem,574
MSC07,0.4821428571428571,mixed,mem,574
MSC10,0.5142857142857142,mixed,mem,574
MSC01,0.5257142857142857,mixed,motor,574
MSC02,0.5114285714285715,mixed,motor,574
MSC03,0.4807142857142857,mixed,motor,574
MSC04,0.48928571428571427,mixed,motor,574
MSC05,0.5121428571428571,mixed,motor,574
MSC06,0.51,mixed,motor,574
MSC07,0.4992857142857143,mixed,motor,574
MSC10,0.5078571428571429,mixed,motor,574
MSC01,0.5,mem,mixed,574
MSC02,0.5042857142857142,mem,mixed,574
MSC03,0.4992857142857143,mem,mixed,574
MSC04,0.5078571428571429,mem,mixed,574
MSC05,0.4935714285714285,mem,mixed,574
MSC06,0.4978571428571429,mem,mixed,574
MSC07,0.5064285714285715,mem,mixed,574
MSC10,0.5085714285714287,mem,mixed,574
MSC01,0.5,mem,motor,574
MSC02,0.4971428571428572,mem,motor,574
MSC03,0.5228571428571429,mem,motor,574
MSC04,0.5021428571428571,mem,motor,574
MSC05,0.52,mem,motor,574
MSC06,0.47000000000000003,mem,motor,574
MSC07,0.5142857142857143,mem,motor,574
MSC10,0.4964285714285714,mem,motor,574
MSC01,0.49142857142857144,motor,mixed,574
MSC02,0.5135714285714286,motor,mixed,574
MSC03,0.51,motor,mixed,574
MSC04,0.48714285714285716,motor,mixed,574
MSC05,0.505,motor,mixed,574
MSC06,0.4978571428571428,motor,mixed,574
MSC07,0.4878571428571429,motor,mixed,574
MSC10,0.4992857142857144,motor,mixed,574
MSC01,0.5085714285714287,motor,mem,574
MSC02,0.5171428571428571,motor,mem,574
MSC03,0.4771428571428572,motor,mem,574
MSC04,0.4971428571428572,motor,mem,574
MSC05,0.48857142857142855,motor,mem,574
MSC06,0.49857142857142855,motor,mem,574
MSC07,0.4978571428571429,motor,mem,574
MSC10,0.5028571428571428,motor,mem,574
MSC01,0.4842857142857144,mixed,mem,575
MSC02,0.5178571428571429,mixed,mem,575
MSC03,0.48,mixed,mem,575
MSC04,0.5007142857142858,mixed,mem,575
MSC05,0.5264285714285715,mixed,mem,575
MSC06,0.5085714285714287,mixed,mem,575
MSC07,0.5307142857142858,mixed,mem,575
MSC10,0.515,mixed,mem,575
MSC01,0.5035714285714286,mixed,motor,575
MSC02,0.5007142857142858,mixed,motor,575
MSC03,0.5285714285714286,mixed,motor,575
MSC04,0.5035714285714286,mixed,motor,575
MSC05,0.5142857142857143,mixed,motor,575
MSC06,0.4942857142857143,mixed,motor,575
MSC07,0.49857142857142855,mixed,motor,575
MSC10,0.5035714285714284,mixed,motor,575
MSC01,0.4864285714285715,mem,mixed,575
MSC02,0.52,mem,mixed,575
MSC03,0.5242857142857142,mem,mixed,575
MSC04,0.49642857142857144,mem,mixed,575
MSC05,0.48500000000000004,mem,mixed,575
MSC06,0.4964285714285715,mem,mixed,575
MSC07,0.5007142857142858,mem,mixed,575
MSC10,0.4992857142857143,mem,mixed,575
MSC01,0.4957142857142857,mem,motor,575
MSC02,0.5014285714285714,mem,motor,575
MSC03,0.5121428571428571,mem,motor,575
MSC04,0.5,mem,motor,575
MSC05,0.5199999999999999,mem,motor,575
MSC06,0.5085714285714286,mem,motor,575
MSC07,0.5185714285714286,mem,motor,575
MSC10,0.525,mem,motor,575
MSC01,0.5114285714285715,motor,mixed,575
MSC02,0.48,motor,mixed,575
MSC03,0.5121428571428571,motor,mixed,575
MSC04,0.49000000000000005,motor,mixed,575
MSC05,0.49428571428571433,motor,mixed,575
MSC06,0.5114285714285715,motor,mixed,575
MSC07,0.5171428571428571,motor,mixed,575
MSC10,0.5064285714285715,motor,mixed,575
MSC01,0.5121428571428571,motor,mem,575
MSC02,0.49428571428571433,motor,mem,575
MSC03,0.48714285714285716,motor,mem,575
MSC04,0.5235714285714286,motor,mem,575
MSC05,0.49142857142857144,motor,mem,575
MSC06,0.5142857142857143,motor,mem,575
MSC07,0.5071428571428571,motor,mem,575
MSC10,0.47785714285714287,motor,mem,575
MSC01,0.5135714285714286,mixed,mem,576
MSC02,0.5057142857142858,mixed,mem,576
MSC03,0.4728571428571429,mixed,mem,576
MSC04,0.5007142857142858,mixed,mem,576
MSC05,0.4942857142857143,mixed,mem,576
MSC06,0.4878571428571428,mixed,mem,576
MSC07,0.5142857142857142,mixed,mem,576
MSC10,0.5185714285714286,mixed,mem,576
MSC01,0.4571428571428572,mixed,motor,576
MSC02,0.5192857142857144,mixed,motor,576
MSC03,0.4642857142857143,mixed,motor,576
MSC04,0.47928571428571426,mixed,motor,576
MSC05,0.4964285714285715,mixed,motor,576
MSC06,0.5178571428571429,mixed,motor,576
MSC07,0.5171428571428571,mixed,motor,576
MSC10,0.47214285714285714,mixed,motor,576
MSC01,0.5178571428571429,mem,mixed,576
MSC02,0.5121428571428571,mem,mixed,576
MSC03,0.49000000000000005,mem,mixed,576
MSC04,0.4885714285714286,mem,mixed,576
MSC05,0.4971428571428572,mem,mixed,576
MSC06,0.5114285714285715,mem,mixed,576
MSC07,0.5042857142857143,mem,mixed,576
MSC10,0.5021428571428571,mem,mixed,576
MSC01,0.5028571428571428,mem,motor,576
MSC02,0.5328571428571428,mem,motor,576
MSC03,0.4714285714285714,mem,motor,576
MSC04,0.5042857142857142,mem,motor,576
MSC05,0.5035714285714287,mem,motor,576
MSC06,0.49500000000000005,mem,motor,576
MSC07,0.48357142857142854,mem,motor,576
MSC10,0.4878571428571429,mem,motor,576
MSC01,0.5157142857142858,motor,mixed,576
MSC02,0.49642857142857144,motor,mixed,576
MSC03,0.5,motor,mixed,576
MSC04,0.49642857142857144,motor,mixed,576
MSC05,0.48785714285714293,motor,mixed,576
MSC06,0.4935714285714286,motor,mixed,576
MSC07,0.49785714285714283,motor,mixed,576
MSC10,0.5007142857142857,motor,mixed,576
MSC01,0.49714285714285716,motor,mem,576
MSC02,0.48214285714285715,motor,mem,576
MSC03,0.5107142857142857,motor,mem,576
MSC04,0.5,motor,mem,576
MSC05,0.5014285714285716,motor,mem,576
MSC06,0.5114285714285715,motor,mem,576
MSC07,0.5007142857142857,motor,mem,576
MSC10,0.49714285714285716,motor,mem,576
MSC01,0.52,mixed,mem,577
MSC02,0.47285714285714286,mixed,mem,577
MSC03,0.48428571428571426,mixed,mem,577
MSC04,0.5085714285714287,mixed,mem,577
MSC05,0.505,mixed,mem,577
MSC06,0.5014285714285714,mixed,mem,577
MSC07,0.47500000000000003,mixed,mem,577
MSC10,0.4914285714285714,mixed,mem,577
MSC01,0.5157142857142858,mixed,motor,577
MSC02,0.49500000000000005,mixed,motor,577
MSC03,0.5078571428571429,mixed,motor,577
MSC04,0.5157142857142858,mixed,motor,577
MSC05,0.4935714285714286,mixed,motor,577
MSC06,0.4935714285714285,mixed,motor,577
MSC07,0.5128571428571428,mixed,motor,577
MSC10,0.5085714285714286,mixed,motor,577
MSC01,0.515,mem,mixed,577
MSC02,0.4964285714285715,mem,mixed,577
MSC03,0.5142857142857143,mem,mixed,577
MSC04,0.5057142857142859,mem,mixed,577
MSC05,0.51,mem,mixed,577
MSC06,0.5007142857142858,mem,mixed,577
MSC07,0.5192857142857142,mem,mixed,577
MSC10,0.495,mem,mixed,577
MSC01,0.4992857142857143,mem,motor,577
MSC02,0.46642857142857147,mem,motor,577
MSC03,0.5121428571428571,mem,motor,577
MSC04,0.4628571428571429,mem,motor,577
MSC05,0.5114285714285715,mem,motor,577
MSC06,0.4942857142857143,mem,motor,577
MSC07,0.49642857142857144,mem,motor,577
MSC10,0.49642857142857144,mem,motor,577
MSC01,0.5071428571428572,motor,mixed,577
MSC02,0.5078571428571428,motor,mixed,577
MSC03,0.5028571428571429,motor,mixed,577
MSC04,0.5178571428571429,motor,mixed,577
MSC05,0.51,motor,mixed,577
MSC06,0.4928571428571429,motor,mixed,577
MSC07,0.515,motor,mixed,577
MSC10,0.5078571428571429,motor,mixed,577
MSC01,0.5085714285714286,motor,mem,577
MSC02,0.4942857142857143,motor,mem,577
MSC03,0.5114285714285715,motor,mem,577
MSC04,0.5064285714285715,motor,mem,577
MSC05,0.4978571428571428,motor,mem,577
MSC06,0.5064285714285713,motor,mem,577
MSC07,0.48999999999999994,motor,mem,577
MSC10,0.49714285714285705,motor,mem,577
MSC01,0.512857142857143,mixed,mem,578
MSC02,0.5235714285714286,mixed,mem,578
MSC03,0.48071428571428576,mixed,mem,578
MSC04,0.515,mixed,mem,578
MSC05,0.5078571428571429,mixed,mem,578
MSC06,0.48357142857142854,mixed,mem,578
MSC07,0.5178571428571428,mixed,mem,578
MSC10,0.5157142857142858,mixed,mem,578
MSC01,0.49357142857142866,mixed,motor,578
MSC02,0.48857142857142855,mixed,motor,578
MSC03,0.48785714285714293,mixed,motor,578
MSC04,0.5285714285714286,mixed,motor,578
MSC05,0.48714285714285716,mixed,motor,578
MSC06,0.49214285714285716,mixed,motor,578
MSC07,0.5085714285714287,mixed,motor,578
MSC10,0.5092857142857143,mixed,motor,578
MSC01,0.5,mem,mixed,578
MSC02,0.48214285714285715,mem,mixed,578
MSC03,0.465,mem,mixed,578
MSC04,0.5264285714285715,mem,mixed,578
MSC05,0.5228571428571428,mem,mixed,578
MSC06,0.49071428571428566,mem,mixed,578
MSC07,0.4992857142857143,mem,mixed,578
MSC10,0.5021428571428572,mem,mixed,578
MSC01,0.527142857142857,mem,motor,578
MSC02,0.4764285714285715,mem,motor,578
MSC03,0.5385714285714286,mem,motor,578
MSC04,0.4878571428571429,mem,motor,578
MSC05,0.4957142857142857,mem,motor,578
MSC06,0.49571428571428583,mem,motor,578
MSC07,0.5199999999999999,mem,motor,578
MSC10,0.5207142857142858,mem,motor,578
MSC01,0.4842857142857143,motor,mixed,578
MSC02,0.4928571428571428,motor,mixed,578
MSC03,0.4921428571428571,motor,mixed,578
MSC04,0.5071428571428571,motor,mixed,578
MSC05,0.4942857142857143,motor,mixed,578
MSC06,0.5028571428571429,motor,mixed,578
MSC07,0.4928571428571428,motor,mixed,578
MSC10,0.4864285714285714,motor,mixed,578
MSC01,0.52,motor,mem,578
MSC02,0.49071428571428577,motor,mem,578
MSC03,0.5307142857142857,motor,mem,578
MSC04,0.505,motor,mem,578
MSC05,0.5007142857142858,motor,mem,578
MSC06,0.49714285714285716,motor,mem,578
MSC07,0.4957142857142857,motor,mem,578
MSC10,0.5121428571428572,motor,mem,578
MSC01,0.4878571428571429,mixed,mem,579
MSC02,0.5107142857142858,mixed,mem,579
MSC03,0.5085714285714286,mixed,mem,579
MSC04,0.5021428571428572,mixed,mem,579
MSC05,0.51,mixed,mem,579
MSC06,0.4978571428571429,mixed,mem,579
MSC07,0.4807142857142857,mixed,mem,579
MSC10,0.5035714285714287,mixed,mem,579
MSC01,0.515,mixed,motor,579
MSC02,0.4842857142857143,mixed,motor,579
MSC03,0.5221428571428571,mixed,motor,579
MSC04,0.47000000000000003,mixed,motor,579
MSC05,0.4842857142857143,mixed,motor,579
MSC06,0.4985714285714286,mixed,motor,579
MSC07,0.49428571428571433,mixed,motor,579
MSC10,0.5064285714285715,mixed,motor,579
MSC01,0.5221428571428571,mem,mixed,579
MSC02,0.4928571428571429,mem,mixed,579
MSC03,0.4878571428571428,mem,mixed,579
MSC04,0.5214285714285715,mem,mixed,579
MSC05,0.49071428571428566,mem,mixed,579
MSC06,0.48714285714285716,mem,mixed,579
MSC07,0.5071428571428571,mem,mixed,579
MSC10,0.5028571428571429,mem,mixed,579
MSC01,0.5021428571428571,mem,motor,579
MSC02,0.5071428571428572,mem,motor,579
MSC03,0.49214285714285716,mem,motor,579
MSC04,0.4714285714285715,mem,motor,579
MSC05,0.4864285714285715,mem,motor,579
MSC06,0.5157142857142857,mem,motor,579
MSC07,0.5035714285714287,mem,motor,579
MSC10,0.505,mem,motor,579
MSC01,0.5042857142857143,motor,mixed,579
MSC02,0.5028571428571429,motor,mixed,579
MSC03,0.49785714285714294,motor,mixed,579
MSC04,0.5214285714285715,motor,mixed,579
MSC05,0.48499999999999993,motor,mixed,579
MSC06,0.5064285714285715,motor,mixed,579
MSC07,0.5292857142857142,motor,mixed,579
MSC10,0.5057142857142857,motor,mixed,579
MSC01,0.4785714285714286,motor,mem,579
MSC02,0.5042857142857142,motor,mem,579
MSC03,0.5014285714285714,motor,mem,579
MSC04,0.4842857142857143,motor,mem,579
MSC05,0.4907142857142857,motor,mem,579
MSC06,0.5107142857142858,motor,mem,579
MSC07,0.5107142857142857,motor,mem,579
MSC10,0.49000000000000005,motor,mem,579
MSC01,0.5021428571428571,mixed,mem,580
MSC02,0.49785714285714283,mixed,mem,580
MSC03,0.49571428571428566,mixed,mem,580
MSC04,0.5007142857142857,mixed,mem,580
MSC05,0.48357142857142854,mixed,mem,580
MSC06,0.5078571428571428,mixed,mem,580
MSC07,0.53,mixed,mem,580
MSC10,0.5057142857142857,mixed,mem,580
MSC01,0.4942857142857143,mixed,motor,580
MSC02,0.502142857142857,mixed,motor,580
MSC03,0.49214285714285716,mixed,motor,580
MSC04,0.5285714285714286,mixed,motor,580
MSC05,0.47428571428571425,mixed,motor,580
MSC06,0.48142857142857143,mixed,motor,580
MSC07,0.4928571428571428,mixed,motor,580
MSC10,0.4664285714285715,mixed,motor,580
MSC01,0.47357142857142864,mem,mixed,580
MSC02,0.5064285714285715,mem,mixed,580
MSC03,0.4928571428571428,mem,mixed,580
MSC04,0.5171428571428571,mem,mixed,580
MSC05,0.4721428571428571,mem,mixed,580
MSC06,0.5,mem,mixed,580
MSC07,0.5128571428571428,mem,mixed,580
MSC10,0.4992857142857143,mem,mixed,580
MSC01,0.4957142857142857,mem,motor,580
MSC02,0.515,mem,motor,580
MSC03,0.505,mem,motor,580
MSC04,0.5107142857142858,mem,motor,580
MSC05,0.47428571428571425,mem,motor,580
MSC06,0.49785714285714283,mem,motor,580
MSC07,0.49500000000000005,mem,motor,580
MSC10,0.5192857142857142,mem,motor,580
MSC01,0.4921428571428571,motor,mixed,580
MSC02,0.4892857142857144,motor,mixed,580
MSC03,0.5007142857142857,motor,mixed,580
MSC04,0.5128571428571429,motor,mixed,580
MSC05,0.4807142857142857,motor,mixed,580
MSC06,0.5035714285714287,motor,mixed,580
MSC07,0.495,motor,mixed,580
MSC10,0.4907142857142857,motor,mixed,580
MSC01,0.47714285714285715,motor,mem,580
MSC02,0.5092857142857142,motor,mem,580
MSC03,0.5071428571428572,motor,mem,580
MSC04,0.49214285714285716,motor,mem,580
MSC05,0.4657142857142858,motor,mem,580
MSC06,0.48999999999999994,motor,mem,580
MSC07,0.5078571428571429,motor,mem,580
MSC10,0.48928571428571427,motor,mem,580
MSC01,0.5042857142857143,mixed,mem,581
MSC02,0.4985714285714286,mixed,mem,581
MSC03,0.49000000000000005,mixed,mem,581
MSC04,0.49785714285714283,mixed,mem,581
MSC05,0.5092857142857142,mixed,mem,581
MSC06,0.505,mixed,mem,581
MSC07,0.5178571428571429,mixed,mem,581
MSC10,0.5092857142857143,mixed,mem,581
MSC01,0.5021428571428571,mixed,motor,581
MSC02,0.5199999999999999,mixed,motor,581
MSC03,0.5292857142857142,mixed,motor,581
MSC04,0.4671428571428572,mixed,motor,581
MSC05,0.5171428571428571,mixed,motor,581
MSC06,0.4735714285714286,mixed,motor,581
MSC07,0.5235714285714286,mixed,motor,581
MSC10,0.5135714285714286,mixed,motor,581
MSC01,0.4878571428571428,mem,mixed,581
MSC02,0.5178571428571429,mem,mixed,581
MSC03,0.4685714285714286,mem,mixed,581
MSC04,0.5064285714285715,mem,mixed,581
MSC05,0.4885714285714285,mem,mixed,581
MSC06,0.4928571428571429,mem,mixed,581
MSC07,0.4821428571428572,mem,mixed,581
MSC10,0.5221428571428571,mem,mixed,581
MSC01,0.48500000000000004,mem,motor,581
MSC02,0.505,mem,motor,581
MSC03,0.4678571428571429,mem,motor,581
MSC04,0.5342857142857144,mem,motor,581
MSC05,0.4928571428571429,mem,motor,581
MSC06,0.5085714285714286,mem,motor,581
MSC07,0.5335714285714286,mem,motor,581
MSC10,0.5207142857142858,mem,motor,581
MSC01,0.5171428571428571,motor,mixed,581
MSC02,0.49428571428571433,motor,mixed,581
MSC03,0.5028571428571429,motor,mixed,581
MSC04,0.495,motor,mixed,581
MSC05,0.5292857142857142,motor,mixed,581
MSC06,0.5035714285714287,motor,mixed,581
MSC07,0.5064285714285715,motor,mixed,581
MSC10,0.5199999999999999,motor,mixed,581
MSC01,0.5092857142857142,motor,mem,581
MSC02,0.49714285714285705,motor,mem,581
MSC03,0.5092857142857142,motor,mem,581
MSC04,0.5007142857142857,motor,mem,581
MSC05,0.47785714285714287,motor,mem,581
MSC06,0.5035714285714287,motor,mem,581
MSC07,0.4914285714285714,motor,mem,581
MSC10,0.5042857142857143,motor,mem,581
MSC01,0.5028571428571429,mixed,mem,582
MSC02,0.5042857142857143,mixed,mem,582
MSC03,0.49857142857142855,mixed,mem,582
MSC04,0.48285714285714276,mixed,mem,582
MSC05,0.4985714285714285,mixed,mem,582
MSC06,0.5064285714285715,mixed,mem,582
MSC07,0.5035714285714284,mixed,mem,582
MSC10,0.5,mixed,mem,582
MSC01,0.505,mixed,motor,582
MSC02,0.4928571428571429,mixed,motor,582
MSC03,0.5235714285714286,mixed,motor,582
MSC04,0.51,mixed,motor,582
MSC05,0.5042857142857143,mixed,motor,582
MSC06,0.5142857142857143,mixed,motor,582
MSC07,0.4914285714285715,mixed,motor,582
MSC10,0.44642857142857145,mixed,motor,582
MSC01,0.5092857142857142,mem,mixed,582
MSC02,0.48428571428571426,mem,mixed,582
MSC03,0.5021428571428571,mem,mixed,582
MSC04,0.47928571428571426,mem,mixed,582
MSC05,0.5028571428571429,mem,mixed,582
MSC06,0.5064285714285715,mem,mixed,582
MSC07,0.5121428571428572,mem,mixed,582
MSC10,0.4771428571428572,mem,mixed,582
MSC01,0.5071428571428572,mem,motor,582
MSC02,0.48714285714285716,mem,motor,582
MSC03,0.5057142857142857,mem,motor,582
MSC04,0.49571428571428566,mem,motor,582
MSC05,0.48,mem,motor,582
MSC06,0.5,mem,motor,582
MSC07,0.4914285714285715,mem,motor,582
MSC10,0.4942857142857143,mem,motor,582
MSC01,0.48500000000000004,motor,mixed,582
MSC02,0.5007142857142858,motor,mixed,582
MSC03,0.4921428571428571,motor,mixed,582
MSC04,0.5214285714285715,motor,mixed,582
MSC05,0.5092857142857143,motor,mixed,582
MSC06,0.4935714285714286,motor,mixed,582
MSC07,0.4971428571428572,motor,mixed,582
MSC10,0.49500000000000005,motor,mixed,582
MSC01,0.4635714285714286,motor,mem,582
MSC02,0.5121428571428572,motor,mem,582
MSC03,0.5028571428571429,motor,mem,582
MSC04,0.5021428571428571,motor,mem,582
MSC05,0.49428571428571433,motor,mem,582
MSC06,0.495,motor,mem,582
MSC07,0.4835714285714286,motor,mem,582
MSC10,0.4992857142857143,motor,mem,582
MSC01,0.49500000000000005,mixed,mem,583
MSC02,0.5235714285714287,mixed,mem,583
MSC03,0.5178571428571429,mixed,mem,583
MSC04,0.4928571428571429,mixed,mem,583
MSC05,0.5028571428571429,mixed,mem,583
MSC06,0.495,mixed,mem,583
MSC07,0.4928571428571429,mixed,mem,583
MSC10,0.482857142857143,mixed,mem,583
MSC01,0.4842857142857143,mixed,motor,583
MSC02,0.5114285714285715,mixed,motor,583
MSC03,0.47071428571428575,mixed,motor,583
MSC04,0.49642857142857144,mixed,motor,583
MSC05,0.48214285714285715,mixed,motor,583
MSC06,0.495,mixed,motor,583
MSC07,0.5235714285714286,mixed,motor,583
MSC10,0.4978571428571429,mixed,motor,583
MSC01,0.5135714285714286,mem,mixed,583
MSC02,0.4892857142857143,mem,mixed,583
MSC03,0.5007142857142857,mem,mixed,583
MSC04,0.4864285714285715,mem,mixed,583
MSC05,0.5078571428571429,mem,mixed,583
MSC06,0.4957142857142857,mem,mixed,583
MSC07,0.5085714285714286,mem,mixed,583
MSC10,0.535,mem,mixed,583
MSC01,0.5171428571428571,mem,motor,583
MSC02,0.5228571428571428,mem,motor,583
MSC03,0.5242857142857142,mem,motor,583
MSC04,0.5,mem,motor,583
MSC05,0.47357142857142864,mem,motor,583
MSC06,0.5092857142857143,mem,motor,583
MSC07,0.4992857142857143,mem,motor,583
MSC10,0.4864285714285715,mem,motor,583
MSC01,0.49642857142857144,motor,mixed,583
MSC02,0.4942857142857143,motor,mixed,583
MSC03,0.4878571428571429,motor,mixed,583
MSC04,0.49000000000000005,motor,mixed,583
MSC05,0.5085714285714287,motor,mixed,583
MSC06,0.5092857142857142,motor,mixed,583
MSC07,0.5064285714285715,motor,mixed,583
MSC10,0.5021428571428571,motor,mixed,583
MSC01,0.505,motor,mem,583
MSC02,0.4942857142857143,motor,mem,583
MSC03,0.5128571428571429,motor,mem,583
MSC04,0.5114285714285715,motor,mem,583
MSC05,0.5042857142857142,motor,mem,583
MSC06,0.5028571428571428,motor,mem,583
MSC07,0.48857142857142855,motor,mem,583
MSC10,0.4757142857142857,motor,mem,583
MSC01,0.495,mixed,mem,584
MSC02,0.48428571428571426,mixed,mem,584
MSC03,0.4878571428571429,mixed,mem,584
MSC04,0.49000000000000005,mixed,mem,584
MSC05,0.48857142857142855,mixed,mem,584
MSC06,0.5,mixed,mem,584
MSC07,0.5135714285714286,mixed,mem,584
MSC10,0.4978571428571429,mixed,mem,584
MSC01,0.5199999999999999,mixed,motor,584
MSC02,0.507142857142857,mixed,motor,584
MSC03,0.4885714285714286,mixed,motor,584
MSC04,0.4842857142857143,mixed,motor,584
MSC05,0.4992857142857143,mixed,motor,584
MSC06,0.5457142857142857,mixed,motor,584
MSC07,0.5071428571428571,mixed,motor,584
MSC10,0.5064285714285713,mixed,motor,584
MSC01,0.5050000000000001,mem,mixed,584
MSC02,0.5035714285714287,mem,mixed,584
MSC03,0.49214285714285716,mem,mixed,584
MSC04,0.5078571428571428,mem,mixed,584
MSC05,0.505,mem,mixed,584
MSC06,0.4871428571428572,mem,mixed,584
MSC07,0.5049999999999999,mem,mixed,584
MSC10,0.47785714285714287,mem,mixed,584
MSC01,0.4778571428571428,mem,motor,584
MSC02,0.5235714285714286,mem,motor,584
MSC03,0.47214285714285714,mem,motor,584
MSC04,0.5114285714285715,mem,motor,584
MSC05,0.5021428571428572,mem,motor,584
MSC06,0.5164285714285715,mem,motor,584
MSC07,0.5064285714285715,mem,motor,584
MSC10,0.5014285714285714,mem,motor,584
MSC01,0.4978571428571428,motor,mixed,584
MSC02,0.5192857142857142,motor,mixed,584
MSC03,0.49142857142857144,motor,mixed,584
MSC04,0.4885714285714287,motor,mixed,584
MSC05,0.4892857142857144,motor,mixed,584
MSC06,0.4964285714285714,motor,mixed,584
MSC07,0.5171428571428571,motor,mixed,584
MSC10,0.5085714285714286,motor,mixed,584
MSC01,0.4785714285714286,motor,mem,584
MSC02,0.5107142857142858,motor,mem,584
MSC03,0.49857142857142855,motor,mem,584
MSC04,0.48571428571428577,motor,mem,584
MSC05,0.51,motor,mem,584
MSC06,0.5114285714285715,motor,mem,584
MSC07,0.49214285714285716,motor,mem,584
MSC10,0.5042857142857143,motor,mem,584
