train,acc,network
MSC01,-0.01,1073
MSC02,0.0,1073
MSC03,0.0,1073
MSC04,0.0,1073
MSC05,0.0,1073
MSC06,-0.01,1073
MSC07,0.0,1073
MSC10,0.0,1073
MSC01,-0.01,1081
MSC02,0.0,1081
MSC03,0.0,1081
MSC04,0.0,1081
MSC05,0.0,1081
MSC06,0.0,1081
MSC07,0.0,1081
MSC10,0.0,1081
MSC01,-0.01,1089
MSC02,0.0,1089
MSC03,0.0,1089
MSC04,0.0,1089
MSC05,0.0,1089
MSC06,0.0,1089
MSC07,0.0,1089
MSC10,0.0,1089
MSC01,0.0,1097
MSC02,0.0,1097
MSC03,0.0,1097
MSC04,0.0,1097
MSC05,0.0,1097
MSC06,-0.01,1097
MSC07,0.0,1097
MSC10,0.0,1097
MSC01,-0.01,1105
MSC02,0.0,1105
MSC03,0.0,1105
MSC04,0.0,1105
MSC05,0.0,1105
MSC06,0.0,1105
MSC07,0.0,1105
MSC10,0.0,1105
MSC01,-0.01,1113
MSC02,0.0,1113
MSC03,0.0,1113
MSC04,0.0,1113
MSC05,0.0,1113
MSC06,-0.01,1113
MSC07,0.0,1113
MSC10,0.0,1113
MSC01,0.0,1122
MSC02,0.0,1122
MSC03,0.0,1122
MSC04,0.0,1122
MSC05,0.0,1122
MSC06,0.0,1122
MSC07,0.0,1122
MSC10,0.0,1122
MSC01,-0.01,1130
MSC02,0.0,1130
MSC03,0.0,1130
MSC04,0.0,1130
MSC05,0.0,1130
MSC06,-0.01,1130
MSC07,0.0,1130
MSC10,0.0,1130
MSC01,-0.01,1138
MSC02,0.0,1138
MSC03,0.0,1138
MSC04,0.0,1138
MSC05,0.0,1138
MSC06,0.0,1138
MSC07,0.0,1138
MSC10,0.0,1138
MSC01,-0.01,1147
MSC02,0.0,1147
MSC03,0.0,1147
MSC04,0.0,1147
MSC05,0.0,1147
MSC06,0.0,1147
MSC07,0.0,1147
MSC10,0.0,1147
MSC01,-0.01,1155
MSC02,0.0,1155
MSC03,0.0,1155
MSC04,0.0,1155
MSC05,0.0,1155
MSC06,-0.01,1155
MSC07,0.0,1155
MSC10,0.0,1155
MSC01,-0.01,1164
MSC02,0.0,1164
MSC03,0.0,1164
MSC04,0.0,1164
MSC05,0.0,1164
MSC06,0.0,1164
MSC07,0.0,1164
MSC10,0.0,1164
MSC01,-0.01,1172
MSC02,0.0,1172
MSC03,0.0,1172
MSC04,0.0,1172
MSC05,0.0,1172
MSC06,-0.01,1172
MSC07,0.0,1172
MSC10,0.0,1172
MSC01,-0.01,1181
MSC02,0.0,1181
MSC03,0.0,1181
MSC04,0.0,1181
MSC05,0.0,1181
MSC06,0.0,1181
MSC07,0.0,1181
MSC10,0.0,1181
MSC01,-0.01,1190
MSC02,0.0,1190
MSC03,0.0,1190
MSC04,0.0,1190
MSC05,0.0,1190
MSC06,0.0,1190
MSC07,0.0,1190
MSC10,0.0,1190
MSC01,-0.01,1199
MSC02,0.0,1199
MSC03,0.0,1199
MSC04,0.0,1199
MSC05,0.0,1199
MSC06,0.0,1199
MSC07,0.0,1199
MSC10,0.0,1199
MSC01,-0.01,1208
MSC02,0.0,1208
MSC03,0.0,1208
MSC04,0.0,1208
MSC05,0.0,1208
MSC06,-0.01,1208
MSC07,0.0,1208
MSC10,0.0,1208
MSC01,-0.01,1216
MSC02,0.0,1216
MSC03,0.0,1216
MSC04,0.0,1216
MSC05,0.0,1216
MSC06,-0.01,1216
MSC07,0.0,1216
MSC10,0.0,1216
MSC01,-0.01,1225
MSC02,0.0,1225
MSC03,0.0,1225
MSC04,0.0,1225
MSC05,0.0,1225
MSC06,-0.01,1225
MSC07,0.0,1225
MSC10,0.0,1225
MSC01,-0.01,1235
MSC02,0.0,1235
MSC03,0.0,1235
MSC04,0.0,1235
MSC05,0.0,1235
MSC06,0.0,1235
MSC07,0.0,1235
MSC10,0.0,1235
MSC01,-0.01,1244
MSC02,0.0,1244
MSC03,0.0,1244
MSC04,0.0,1244
MSC05,0.0,1244
MSC06,-0.01,1244
MSC07,0.0,1244
MSC10,0.0,1244
MSC01,-0.01,1253
MSC02,0.0,1253
MSC03,0.0,1253
MSC04,0.0,1253
MSC05,0.0,1253
MSC06,-0.01,1253
MSC07,0.0,1253
MSC10,0.0,1253
MSC01,-0.01,1262
MSC02,0.0,1262
MSC03,0.0,1262
MSC04,0.0,1262
MSC05,0.0,1262
MSC06,0.0,1262
MSC07,0.0,1262
MSC10,0.0,1262
MSC01,-0.01,1272
MSC02,0.0,1272
MSC03,0.0,1272
MSC04,0.0,1272
MSC05,0.0,1272
MSC06,0.0,1272
MSC07,0.0,1272
MSC10,0.0,1272
MSC01,-0.01,1281
MSC02,0.0,1281
MSC03,0.0,1281
MSC04,0.0,1281
MSC05,0.0,1281
MSC06,0.0,1281
MSC07,0.0,1281
MSC10,0.0,1281
MSC01,-0.01,1290
MSC02,0.0,1290
MSC03,0.0,1290
MSC04,0.0,1290
MSC05,0.0,1290
MSC06,0.0,1290
MSC07,0.0,1290
MSC10,0.0,1290
MSC01,-0.01,1300
MSC02,0.0,1300
MSC03,0.0,1300
MSC04,0.0,1300
MSC05,0.0,1300
MSC06,0.0,1300
MSC07,0.0,1300
MSC10,0.0,1300
MSC01,-0.01,1310
MSC02,0.0,1310
MSC03,0.0,1310
MSC04,0.0,1310
MSC05,0.0,1310
MSC06,-0.01,1310
MSC07,0.0,1310
MSC10,0.0,1310
MSC01,-0.01,1319
MSC02,0.0,1319
MSC03,0.0,1319
MSC04,0.0,1319
MSC05,0.0,1319
MSC06,0.0,1319
MSC07,0.0,1319
MSC10,0.0,1319
MSC01,-0.01,1329
MSC02,0.0,1329
MSC03,0.0,1329
MSC04,0.0,1329
MSC05,0.0,1329
MSC06,0.0,1329
MSC07,0.0,1329
MSC10,0.0,1329
MSC01,-0.01,1339
MSC02,0.0,1339
MSC03,0.0,1339
MSC04,0.0,1339
MSC05,0.0,1339
MSC06,-0.01,1339
MSC07,0.0,1339
MSC10,0.0,1339
MSC01,0.0,1349
MSC02,0.0,1349
MSC03,0.0,1349
MSC04,0.0,1349
MSC05,0.0,1349
MSC06,0.0,1349
MSC07,0.0,1349
MSC10,0.0,1349
MSC01,-0.01,1359
MSC02,0.0,1359
MSC03,0.0,1359
MSC04,0.0,1359
MSC05,0.0,1359
MSC06,-0.01,1359
MSC07,0.0,1359
MSC10,0.0,1359
MSC01,-0.01,1369
MSC02,0.0,1369
MSC03,0.0,1369
MSC04,0.0,1369
MSC05,0.0,1369
MSC06,0.0,1369
MSC07,0.0,1369
MSC10,0.0,1369
MSC01,-0.01,1379
MSC02,0.0,1379
MSC03,0.0,1379
MSC04,0.0,1379
MSC05,0.0,1379
MSC06,-0.01,1379
MSC07,0.0,1379
MSC10,0.0,1379
MSC01,-0.01,1389
MSC02,0.0,1389
MSC03,0.0,1389
MSC04,0.0,1389
MSC05,0.0,1389
MSC06,0.0,1389
MSC07,0.0,1389
MSC10,0.0,1389
MSC01,-0.01,1400
MSC02,0.0,1400
MSC03,0.0,1400
MSC04,0.0,1400
MSC05,0.0,1400
MSC06,0.0,1400
MSC07,0.0,1400
MSC10,0.0,1400
MSC01,-0.01,1410
MSC02,0.0,1410
MSC03,0.0,1410
MSC04,0.0,1410
MSC05,0.0,1410
MSC06,-0.01,1410
MSC07,0.0,1410
MSC10,0.0,1410
MSC01,-0.01,1420
MSC02,0.0,1420
MSC03,0.0,1420
MSC04,0.0,1420
MSC05,0.0,1420
MSC06,0.0,1420
MSC07,0.0,1420
MSC10,0.0,1420
MSC01,-0.01,1431
MSC02,0.0,1431
MSC03,0.0,1431
MSC04,0.0,1431
MSC05,0.0,1431
MSC06,-0.01,1431
MSC07,0.0,1431
MSC10,0.0,1431
MSC01,-0.01,1441
MSC02,0.0,1441
MSC03,0.0,1441
MSC04,0.0,1441
MSC05,0.0,1441
MSC06,0.0,1441
MSC07,0.0,1441
MSC10,0.0,1441
MSC01,-0.01,1452
MSC02,0.0,1452
MSC03,0.0,1452
MSC04,0.0,1452
MSC05,0.0,1452
MSC06,0.0,1452
MSC07,0.0,1452
MSC10,0.0,1452
MSC01,-0.01,1463
MSC02,0.0,1463
MSC03,0.0,1463
MSC04,0.0,1463
MSC05,0.0,1463
MSC06,-0.01,1463
MSC07,0.0,1463
MSC10,0.0,1463
MSC01,-0.01,1474
MSC02,0.0,1474
MSC03,0.0,1474
MSC04,0.0,1474
MSC05,0.0,1474
MSC06,-0.01,1474
MSC07,0.0,1474
MSC10,0.0,1474
MSC01,-0.01,1485
MSC02,0.0,1485
MSC03,0.0,1485
MSC04,0.0,1485
MSC05,0.0,1485
MSC06,0.0,1485
MSC07,0.0,1485
MSC10,0.0,1485
MSC01,-0.01,1496
MSC02,0.0,1496
MSC03,0.0,1496
MSC04,0.0,1496
MSC05,0.0,1496
MSC06,0.0,1496
MSC07,0.0,1496
MSC10,0.0,1496
MSC01,-0.01,1507
MSC02,0.0,1507
MSC03,0.0,1507
MSC04,0.0,1507
MSC05,0.0,1507
MSC06,-0.01,1507
MSC07,0.0,1507
MSC10,0.0,1507
MSC01,0.0,1518
MSC02,0.0,1518
MSC03,0.0,1518
MSC04,0.0,1518
MSC05,0.0,1518
MSC06,-0.01,1518
MSC07,0.0,1518
MSC10,0.0,1518
MSC01,-0.01,1529
MSC02,0.0,1529
MSC03,0.0,1529
MSC04,0.0,1529
MSC05,0.0,1529
MSC06,-0.01,1529
MSC07,0.0,1529
MSC10,0.0,1529
MSC01,-0.01,1540
MSC02,0.0,1540
MSC03,0.0,1540
MSC04,0.0,1540
MSC05,0.0,1540
MSC06,-0.01,1540
MSC07,0.0,1540
MSC10,0.0,1540
MSC01,0.0,1552
MSC02,0.0,1552
MSC03,0.0,1552
MSC04,0.0,1552
MSC05,0.0,1552
MSC06,-0.01,1552
MSC07,0.0,1552
MSC10,0.0,1552
MSC01,0.0,1563
MSC02,0.0,1563
MSC03,0.0,1563
MSC04,0.0,1563
MSC05,0.0,1563
MSC06,0.0,1563
MSC07,0.0,1563
MSC10,0.0,1563
MSC01,-0.01,1575
MSC02,0.0,1575
MSC03,0.0,1575
MSC04,0.0,1575
MSC05,0.0,1575
MSC06,0.0,1575
MSC07,0.0,1575
MSC10,0.0,1575
MSC01,-0.01,1587
MSC02,0.0,1587
MSC03,0.0,1587
MSC04,0.0,1587
MSC05,0.0,1587
MSC06,-0.01,1587
MSC07,0.0,1587
MSC10,0.0,1587
MSC01,-0.01,1598
MSC02,0.0,1598
MSC03,0.0,1598
MSC04,0.0,1598
MSC05,0.0,1598
MSC06,-0.01,1598
MSC07,0.0,1598
MSC10,0.0,1598
MSC01,-0.01,1610
MSC02,0.0,1610
MSC03,0.0,1610
MSC04,0.0,1610
MSC05,0.0,1610
MSC06,-0.01,1610
MSC07,0.0,1610
MSC10,0.0,1610
MSC01,-0.01,1622
MSC02,0.0,1622
MSC03,0.0,1622
MSC04,0.0,1622
MSC05,0.0,1622
MSC06,-0.01,1622
MSC07,0.0,1622
MSC10,0.0,1622
MSC01,-0.01,1634
MSC02,0.0,1634
MSC03,0.0,1634
MSC04,0.0,1634
MSC05,0.0,1634
MSC06,0.0,1634
MSC07,0.0,1634
MSC10,0.0,1634
MSC01,-0.01,1646
MSC02,0.0,1646
MSC03,0.0,1646
MSC04,0.0,1646
MSC05,0.0,1646
MSC06,0.0,1646
MSC07,0.0,1646
MSC10,0.0,1646
MSC01,-0.01,1658
MSC02,0.0,1658
MSC03,0.0,1658
MSC04,0.0,1658
MSC05,0.0,1658
MSC06,-0.01,1658
MSC07,0.0,1658
MSC10,0.0,1658
MSC01,-0.01,1671
MSC02,0.0,1671
MSC03,0.0,1671
MSC04,0.0,1671
MSC05,0.0,1671
MSC06,0.0,1671
MSC07,0.0,1671
MSC10,0.0,1671
MSC01,-0.01,1683
MSC02,0.0,1683
MSC03,0.0,1683
MSC04,0.0,1683
MSC05,0.0,1683
MSC06,-0.01,1683
MSC07,0.0,1683
MSC10,0.0,1683
MSC01,-0.01,1696
MSC02,0.0,1696
MSC03,0.0,1696
MSC04,0.0,1696
MSC05,0.0,1696
MSC06,0.0,1696
MSC07,0.0,1696
MSC10,0.0,1696
MSC01,-0.01,1708
MSC02,0.0,1708
MSC03,0.0,1708
MSC04,0.0,1708
MSC05,0.0,1708
MSC06,-0.01,1708
MSC07,0.0,1708
MSC10,0.0,1708
MSC01,-0.01,1721
MSC02,0.0,1721
MSC03,0.0,1721
MSC04,0.0,1721
MSC05,0.0,1721
MSC06,0.0,1721
MSC07,0.0,1721
MSC10,0.0,1721
MSC01,-0.01,1733
MSC02,0.0,1733
MSC03,0.0,1733
MSC04,0.0,1733
MSC05,0.0,1733
MSC06,-0.01,1733
MSC07,0.0,1733
MSC10,0.0,1733
MSC01,-0.01,1746
MSC02,0.0,1746
MSC03,0.0,1746
MSC04,0.0,1746
MSC05,0.0,1746
MSC06,0.0,1746
MSC07,0.0,1746
MSC10,0.0,1746
MSC01,-0.01,1759
MSC02,0.0,1759
MSC03,0.0,1759
MSC04,0.0,1759
MSC05,0.0,1759
MSC06,-0.01,1759
MSC07,0.0,1759
MSC10,0.0,1759
MSC01,-0.01,1772
MSC02,0.0,1772
MSC03,0.0,1772
MSC04,0.0,1772
MSC05,0.0,1772
MSC06,-0.01,1772
MSC07,0.0,1772
MSC10,0.0,1772
MSC01,-0.01,1785
MSC02,0.0,1785
MSC03,0.0,1785
MSC04,0.0,1785
MSC05,0.0,1785
MSC06,-0.01,1785
MSC07,0.0,1785
MSC10,0.0,1785
MSC01,-0.01,1799
MSC02,0.0,1799
MSC03,0.0,1799
MSC04,0.0,1799
MSC05,0.0,1799
MSC06,-0.01,1799
MSC07,0.0,1799
MSC10,0.0,1799
MSC01,-0.01,1812
MSC02,0.0,1812
MSC03,0.0,1812
MSC04,0.0,1812
MSC05,0.0,1812
MSC06,-0.01,1812
MSC07,0.0,1812
MSC10,0.0,1812
MSC01,-0.01,1825
MSC02,0.0,1825
MSC03,0.0,1825
MSC04,0.0,1825
MSC05,0.0,1825
MSC06,-0.01,1825
MSC07,0.0,1825
MSC10,0.0,1825
MSC01,-0.01,1839
MSC02,0.0,1839
MSC03,0.0,1839
MSC04,0.0,1839
MSC05,0.0,1839
MSC06,-0.01,1839
MSC07,0.0,1839
MSC10,0.0,1839
MSC01,-0.01,1852
MSC02,0.0,1852
MSC03,0.0,1852
MSC04,0.0,1852
MSC05,0.0,1852
MSC06,0.0,1852
MSC07,0.0,1852
MSC10,0.0,1852
MSC01,-0.01,1866
MSC02,0.0,1866
MSC03,0.0,1866
MSC04,0.0,1866
MSC05,0.0,1866
MSC06,-0.01,1866
MSC07,0.0,1866
MSC10,0.0,1866
MSC01,-0.01,1880
MSC02,0.0,1880
MSC03,0.0,1880
MSC04,0.0,1880
MSC05,0.0,1880
MSC06,-0.01,1880
MSC07,0.0,1880
MSC10,0.0,1880
MSC01,-0.01,1894
MSC02,-0.01,1894
MSC03,0.0,1894
MSC04,0.0,1894
MSC05,0.0,1894
MSC06,0.0,1894
MSC07,0.0,1894
MSC10,0.0,1894
MSC01,-0.01,1908
MSC02,0.0,1908
MSC03,0.0,1908
MSC04,0.0,1908
MSC05,0.0,1908
MSC06,-0.01,1908
MSC07,0.0,1908
MSC10,0.0,1908
MSC01,-0.01,1922
MSC02,0.0,1922
MSC03,0.0,1922
MSC04,0.0,1922
MSC05,0.0,1922
MSC06,0.0,1922
MSC07,0.0,1922
MSC10,0.0,1922
MSC01,-0.01,1936
MSC02,0.0,1936
MSC03,-0.01,1936
MSC04,0.0,1936
MSC05,0.0,1936
MSC06,0.0,1936
MSC07,0.0,1936
MSC10,0.0,1936
MSC01,-0.01,1951
MSC02,0.0,1951
MSC03,0.0,1951
MSC04,0.0,1951
MSC05,0.0,1951
MSC06,0.0,1951
MSC07,0.0,1951
MSC10,0.0,1951
MSC01,-0.01,1965
MSC02,0.0,1965
MSC03,0.0,1965
MSC04,0.0,1965
MSC05,0.0,1965
MSC06,-0.01,1965
MSC07,0.0,1965
MSC10,0.0,1965
MSC01,-0.01,1980
MSC02,0.0,1980
MSC03,0.0,1980
MSC04,0.0,1980
MSC05,0.0,1980
MSC06,-0.01,1980
MSC07,0.0,1980
MSC10,0.0,1980
MSC01,-0.01,1994
MSC02,0.0,1994
MSC03,0.0,1994
MSC04,0.0,1994
MSC05,0.0,1994
MSC06,-0.01,1994
MSC07,0.0,1994
MSC10,0.0,1994
MSC01,-0.01,2009
MSC02,0.0,2009
MSC03,0.0,2009
MSC04,0.0,2009
MSC05,0.0,2009
MSC06,-0.01,2009
MSC07,0.0,2009
MSC10,0.0,2009
MSC01,0.0,2024
MSC02,-0.01,2024
MSC03,0.0,2024
MSC04,0.0,2024
MSC05,0.0,2024
MSC06,-0.01,2024
MSC07,0.0,2024
MSC10,0.0,2024
MSC01,-0.01,2039
MSC02,0.0,2039
MSC03,0.0,2039
MSC04,0.0,2039
MSC05,0.0,2039
MSC06,-0.01,2039
MSC07,0.0,2039
MSC10,0.0,2039
MSC01,-0.01,2054
MSC02,0.0,2054
MSC03,0.0,2054
MSC04,0.0,2054
MSC05,0.0,2054
MSC06,-0.01,2054
MSC07,0.0,2054
MSC10,0.0,2054
MSC01,-0.01,2069
MSC02,0.0,2069
MSC03,0.0,2069
MSC04,0.0,2069
MSC05,0.0,2069
MSC06,0.0,2069
MSC07,0.0,2069
MSC10,0.0,2069
MSC01,-0.01,2085
MSC02,0.0,2085
MSC03,0.0,2085
MSC04,0.0,2085
MSC05,0.0,2085
MSC06,-0.01,2085
MSC07,0.0,2085
MSC10,0.0,2085
MSC01,-0.01,2100
MSC02,-0.01,2100
MSC03,-0.01,2100
MSC04,0.0,2100
MSC05,0.0,2100
MSC06,-0.01,2100
MSC07,0.0,2100
MSC10,0.0,2100
MSC01,0.0,2116
MSC02,-0.01,2116
MSC03,0.0,2116
MSC04,0.0,2116
MSC05,0.0,2116
MSC06,-0.01,2116
MSC07,0.0,2116
MSC10,0.0,2116
MSC01,-0.01,2131
MSC02,0.0,2131
MSC03,0.0,2131
MSC04,0.0,2131
MSC05,0.0,2131
MSC06,0.0,2131
MSC07,0.0,2131
MSC10,0.0,2131
MSC01,-0.01,2147
MSC02,-0.03,2147
MSC03,0.0,2147
MSC04,0.0,2147
MSC05,0.0,2147
MSC06,0.0,2147
MSC07,0.0,2147
MSC10,0.0,2147
MSC01,-0.01,2163
MSC02,-0.01,2163
MSC03,-0.01,2163
MSC04,0.0,2163
MSC05,0.0,2163
MSC06,-0.01,2163
MSC07,0.0,2163
MSC10,0.0,2163
MSC01,-0.01,2179
MSC02,0.0,2179
MSC03,0.0,2179
MSC04,0.0,2179
MSC05,0.0,2179
MSC06,0.0,2179
MSC07,0.0,2179
MSC10,0.0,2179
MSC01,-0.01,2195
MSC02,-0.03,2195
MSC03,0.0,2195
MSC04,0.0,2195
MSC05,0.0,2195
MSC06,-0.01,2195
MSC07,0.0,2195
MSC10,0.0,2195
MSC01,-0.01,2211
MSC02,0.0,2211
MSC03,0.0,2211
MSC04,0.0,2211
MSC05,0.0,2211
MSC06,0.0,2211
MSC07,0.0,2211
MSC10,0.0,2211
MSC01,-0.01,2228
MSC02,0.0,2228
MSC03,0.0,2228
MSC04,0.0,2228
MSC05,0.0,2228
MSC06,-0.01,2228
MSC07,0.0,2228
MSC10,0.0,2228
MSC01,-0.01,2244
MSC02,-0.01,2244
MSC03,-0.01,2244
MSC04,0.0,2244
MSC05,0.0,2244
MSC06,-0.01,2244
MSC07,0.0,2244
MSC10,0.0,2244
MSC01,-0.01,2261
MSC02,-0.01,2261
MSC03,0.0,2261
MSC04,0.0,2261
MSC05,0.0,2261
MSC06,0.0,2261
MSC07,0.0,2261
MSC10,0.0,2261
MSC01,-0.01,2278
MSC02,0.0,2278
MSC03,0.0,2278
MSC04,0.0,2278
MSC05,0.0,2278
MSC06,-0.01,2278
MSC07,0.0,2278
MSC10,0.0,2278
MSC01,-0.01,2294
MSC02,0.0,2294
MSC03,-0.01,2294
MSC04,0.0,2294
MSC05,0.0,2294
MSC06,-0.01,2294
MSC07,0.0,2294
MSC10,0.0,2294
MSC01,-0.01,2311
MSC02,-0.01,2311
MSC03,0.0,2311
MSC04,0.0,2311
MSC05,0.0,2311
MSC06,0.0,2311
MSC07,0.0,2311
MSC10,0.0,2311
MSC01,-0.01,2328
MSC02,0.0,2328
MSC03,0.0,2328
MSC04,0.0,2328
MSC05,0.0,2328
MSC06,-0.01,2328
MSC07,0.0,2328
MSC10,0.0,2328
MSC01,-0.01,2346
MSC02,0.0,2346
MSC03,-0.01,2346
MSC04,0.0,2346
MSC05,0.0,2346
MSC06,-0.01,2346
MSC07,0.0,2346
MSC10,0.0,2346
MSC01,-0.01,2363
MSC02,-0.01,2363
MSC03,0.0,2363
MSC04,0.0,2363
MSC05,0.0,2363
MSC06,-0.01,2363
MSC07,0.0,2363
MSC10,0.0,2363
MSC01,-0.01,2381
MSC02,-0.01,2381
MSC03,0.0,2381
MSC04,0.0,2381
MSC05,0.0,2381
MSC06,0.0,2381
MSC07,0.0,2381
MSC10,0.0,2381
MSC01,-0.01,2398
MSC02,-0.01,2398
MSC03,0.0,2398
MSC04,0.0,2398
MSC05,0.0,2398
MSC06,-0.01,2398
MSC07,0.0,2398
MSC10,0.0,2398
MSC01,-0.01,2416
MSC02,-0.01,2416
MSC03,-0.01,2416
MSC04,0.0,2416
MSC05,0.0,2416
MSC06,-0.01,2416
MSC07,0.0,2416
MSC10,0.0,2416
MSC01,-0.01,2434
MSC02,0.0,2434
MSC03,0.0,2434
MSC04,0.0,2434
MSC05,0.0,2434
MSC06,-0.01,2434
MSC07,0.0,2434
MSC10,0.0,2434
MSC01,-0.01,2452
MSC02,0.0,2452
MSC03,0.0,2452
MSC04,0.0,2452
MSC05,0.0,2452
MSC06,-0.01,2452
MSC07,0.0,2452
MSC10,0.0,2452
MSC01,-0.01,2470
MSC02,0.0,2470
MSC03,-0.01,2470
MSC04,0.0,2470
MSC05,0.0,2470
MSC06,-0.01,2470
MSC07,0.0,2470
MSC10,0.0,2470
MSC01,-0.01,2488
MSC02,-0.01,2488
MSC03,0.0,2488
MSC04,0.0,2488
MSC05,0.0,2488
MSC06,0.0,2488
MSC07,0.0,2488
MSC10,0.0,2488
MSC01,-0.01,2507
MSC02,-0.01,2507
MSC03,0.0,2507
MSC04,0.0,2507
MSC05,0.0,2507
MSC06,-0.01,2507
MSC07,0.0,2507
MSC10,0.0,2507
MSC01,-0.01,2525
MSC02,-0.01,2525
MSC03,0.0,2525
MSC04,0.0,2525
MSC05,0.0,2525
MSC06,0.0,2525
MSC07,0.0,2525
MSC10,0.0,2525
MSC01,-0.01,2544
MSC02,-0.01,2544
MSC03,-0.01,2544
MSC04,0.0,2544
MSC05,0.0,2544
MSC06,-0.01,2544
MSC07,0.0,2544
MSC10,0.0,2544
MSC01,-0.01,2563
MSC02,-0.01,2563
MSC03,0.0,2563
MSC04,0.0,2563
MSC05,0.0,2563
MSC06,-0.01,2563
MSC07,0.0,2563
MSC10,0.0,2563
MSC01,-0.01,2582
MSC02,-0.01,2582
MSC03,0.0,2582
MSC04,0.0,2582
MSC05,0.0,2582
MSC06,-0.01,2582
MSC07,0.0,2582
MSC10,0.0,2582
MSC01,-0.01,2601
MSC02,0.0,2601
MSC03,0.0,2601
MSC04,0.0,2601
MSC05,0.0,2601
MSC06,-0.01,2601
MSC07,0.0,2601
MSC10,0.0,2601
MSC01,-0.01,2620
MSC02,-0.01,2620
MSC03,0.0,2620
MSC04,0.0,2620
MSC05,0.0,2620
MSC06,-0.01,2620
MSC07,0.0,2620
MSC10,0.0,2620
MSC01,-0.01,2640
MSC02,-0.01,2640
MSC03,0.0,2640
MSC04,0.0,2640
MSC05,0.0,2640
MSC06,0.0,2640
MSC07,0.0,2640
MSC10,-0.01,2640
MSC01,-0.01,2659
MSC02,0.0,2659
MSC03,0.0,2659
MSC04,0.0,2659
MSC05,0.0,2659
MSC06,-0.01,2659
MSC07,0.0,2659
MSC10,0.0,2659
MSC01,-0.01,2679
MSC02,0.0,2679
MSC03,0.0,2679
MSC04,0.0,2679
MSC05,0.0,2679
MSC06,-0.01,2679
MSC07,0.0,2679
MSC10,0.0,2679
MSC01,-0.01,2699
MSC02,0.0,2699
MSC03,-0.01,2699
MSC04,0.0,2699
MSC05,0.0,2699
MSC06,-0.01,2699
MSC07,0.0,2699
MSC10,0.0,2699
MSC01,-0.01,2719
MSC02,-0.01,2719
MSC03,-0.01,2719
MSC04,0.0,2719
MSC05,0.0,2719
MSC06,-0.01,2719
MSC07,0.0,2719
MSC10,0.0,2719
MSC01,-0.01,2739
MSC02,-0.03,2739
MSC03,0.0,2739
MSC04,0.0,2739
MSC05,0.0,2739
MSC06,-0.01,2739
MSC07,0.0,2739
MSC10,0.0,2739
MSC01,-0.01,2759
MSC02,0.0,2759
MSC03,0.0,2759
MSC04,0.0,2759
MSC05,0.0,2759
MSC06,-0.01,2759
MSC07,0.0,2759
MSC10,0.0,2759
MSC01,-0.01,2779
MSC02,-0.01,2779
MSC03,-0.01,2779
MSC04,0.0,2779
MSC05,0.0,2779
MSC06,-0.01,2779
MSC07,0.0,2779
MSC10,0.0,2779
MSC01,-0.01,2800
MSC02,-0.01,2800
MSC03,0.0,2800
MSC04,0.0,2800
MSC05,0.0,2800
MSC06,0.0,2800
MSC07,0.0,2800
MSC10,0.0,2800
MSC01,-0.01,2821
MSC02,-0.01,2821
MSC03,0.0,2821
MSC04,0.0,2821
MSC05,0.0,2821
MSC06,-0.01,2821
MSC07,0.0,2821
MSC10,0.0,2821
MSC01,-0.01,2842
MSC02,-0.03,2842
MSC03,0.0,2842
MSC04,0.0,2842
MSC05,0.0,2842
MSC06,0.0,2842
MSC07,0.0,2842
MSC10,0.0,2842
MSC01,-0.01,2863
MSC02,-0.01,2863
MSC03,0.0,2863
MSC04,0.0,2863
MSC05,0.0,2863
MSC06,-0.01,2863
MSC07,0.0,2863
MSC10,0.0,2863
MSC01,-0.01,2884
MSC02,-0.03,2884
MSC03,-0.01,2884
MSC04,0.0,2884
MSC05,0.0,2884
MSC06,-0.01,2884
MSC07,0.0,2884
MSC10,-0.01,2884
MSC01,-0.01,2905
MSC02,-0.03,2905
MSC03,0.0,2905
MSC04,0.0,2905
MSC05,0.0,2905
MSC06,-0.01,2905
MSC07,0.0,2905
MSC10,0.0,2905
MSC01,-0.01,2927
MSC02,-0.01,2927
MSC03,0.0,2927
MSC04,0.0,2927
MSC05,0.0,2927
MSC06,-0.01,2927
MSC07,0.0,2927
MSC10,0.0,2927
MSC01,-0.01,2948
MSC02,-0.01,2948
MSC03,0.0,2948
MSC04,0.0,2948
MSC05,0.0,2948
MSC06,0.0,2948
MSC07,0.0,2948
MSC10,-0.01,2948
MSC01,-0.01,2970
MSC02,-0.03,2970
MSC03,0.0,2970
MSC04,0.0,2970
MSC05,0.0,2970
MSC06,0.0,2970
MSC07,0.0,2970
MSC10,0.0,2970
MSC01,-0.01,2992
MSC02,-0.03,2992
MSC03,0.0,2992
MSC04,0.0,2992
MSC05,0.0,2992
MSC06,-0.01,2992
MSC07,0.0,2992
MSC10,0.0,2992
MSC01,-0.01,3014
MSC02,-0.01,3014
MSC03,-0.01,3014
MSC04,0.0,3014
MSC05,0.0,3014
MSC06,-0.01,3014
MSC07,0.0,3014
MSC10,0.0,3014
MSC01,-0.01,3037
MSC02,0.0,3037
MSC03,0.0,3037
MSC04,0.0,3037
MSC05,0.0,3037
MSC06,-0.01,3037
MSC07,0.0,3037
MSC10,-0.01,3037
MSC01,-0.01,3059
MSC02,-0.01,3059
MSC03,0.0,3059
MSC04,0.0,3059
MSC05,0.0,3059
MSC06,-0.01,3059
