train_sub,test_sub,train_task,test_task,acc,frames
MSC06,MSC07,mem,mixed,0.53,54
MSC07,MSC02,mem,mixed,0.595,54
MSC07,MSC05,mem,mixed,0.5950000000000001,54
MSC07,MSC06,mem,mixed,0.41500000000000004,54
MSC02,MSC05,mem,mixed,0.6500000000000001,54
MSC02,MSC06,mem,mixed,0.62,54
MSC02,MSC07,mem,mixed,0.545,54
MSC05,MSC02,mem,mixed,0.72,54
MSC05,MSC06,mem,mixed,0.7,54
MSC05,MSC07,mem,mixed,0.5349999999999999,54
MSC06,MSC02,mem,mixed,0.5299999999999999,54
MSC06,MSC05,mem,mixed,0.5,54
MSC06,MSC07,mem,mixed,0.53,54
MSC07,MSC02,mem,mixed,0.595,54
MSC07,MSC05,mem,mixed,0.5950000000000001,54
MSC07,MSC06,mem,mixed,0.41500000000000004,54
MSC02,MSC05,mem,mixed,0.6500000000000001,54
MSC02,MSC06,mem,mixed,0.62,54
MSC02,MSC07,mem,mixed,0.545,54
MSC05,MSC02,mem,mixed,0.72,54
MSC05,MSC06,mem,mixed,0.7,54
MSC05,MSC07,mem,mixed,0.5349999999999999,54
MSC06,MSC02,mem,mixed,0.5299999999999999,54
MSC06,MSC05,mem,mixed,0.5,54
MSC06,MSC07,mem,mixed,0.53,54
MSC07,MSC02,mem,mixed,0.595,54
MSC07,MSC05,mem,mixed,0.5950000000000001,54
MSC07,MSC06,mem,mixed,0.41500000000000004,54
MSC02,MSC05,mem,mixed,0.645,55
MSC02,MSC06,mem,mixed,0.6500000000000001,55
MSC02,MSC07,mem,mixed,0.5700000000000001,55
MSC05,MSC02,mem,mixed,0.7100000000000001,55
MSC05,MSC06,mem,mixed,0.69,55
MSC05,MSC07,mem,mixed,0.5549999999999999,55
MSC06,MSC02,mem,mixed,0.5349999999999999,55
MSC06,MSC05,mem,mixed,0.51,55
MSC06,MSC07,mem,mixed,0.515,55
MSC07,MSC02,mem,mixed,0.5900000000000001,55
MSC07,MSC05,mem,mixed,0.6000000000000001,55
MSC07,MSC06,mem,mixed,0.40499999999999997,55
MSC02,MSC05,mem,mixed,0.645,55
MSC02,MSC06,mem,mixed,0.6500000000000001,55
MSC02,MSC07,mem,mixed,0.5700000000000001,55
MSC05,MSC02,mem,mixed,0.7100000000000001,55
MSC05,MSC06,mem,mixed,0.69,55
MSC05,MSC07,mem,mixed,0.5549999999999999,55
MSC06,MSC02,mem,mixed,0.5349999999999999,55
MSC06,MSC05,mem,mixed,0.51,55
MSC06,MSC07,mem,mixed,0.515,55
MSC07,MSC02,mem,mixed,0.5900000000000001,55
MSC07,MSC05,mem,mixed,0.6000000000000001,55
MSC07,MSC06,mem,mixed,0.40499999999999997,55
MSC02,MSC05,mem,mixed,0.645,55
MSC02,MSC06,mem,mixed,0.6500000000000001,55
MSC02,MSC07,mem,mixed,0.5700000000000001,55
MSC05,MSC02,mem,mixed,0.7100000000000001,55
MSC05,MSC06,mem,mixed,0.69,55
MSC05,MSC07,mem,mixed,0.5549999999999999,55
MSC06,MSC02,mem,mixed,0.5349999999999999,55
MSC06,MSC05,mem,mixed,0.51,55
MSC06,MSC07,mem,mixed,0.515,55
MSC07,MSC02,mem,mixed,0.5900000000000001,55
MSC07,MSC05,mem,mixed,0.6000000000000001,55
MSC07,MSC06,mem,mixed,0.40499999999999997,55
MSC02,MSC05,mem,mixed,0.645,55
MSC02,MSC06,mem,mixed,0.6500000000000001,55
MSC02,MSC07,mem,mixed,0.5700000000000001,55
MSC05,MSC02,mem,mixed,0.7100000000000001,55
MSC05,MSC06,mem,mixed,0.69,55
MSC05,MSC07,mem,mixed,0.5549999999999999,55
MSC06,MSC02,mem,mixed,0.5349999999999999,55
MSC06,MSC05,mem,mixed,0.51,55
MSC06,MSC07,mem,mixed,0.515,55
MSC07,MSC02,mem,mixed,0.5900000000000001,55
MSC07,MSC05,mem,mixed,0.6000000000000001,55
MSC07,MSC06,mem,mixed,0.40499999999999997,55
MSC02,MSC05,mem,mixed,0.645,55
MSC02,MSC06,mem,mixed,0.6500000000000001,55
MSC02,MSC07,mem,mixed,0.5700000000000001,55
MSC05,MSC02,mem,mixed,0.7100000000000001,55
MSC05,MSC06,mem,mixed,0.69,55
MSC05,MSC07,mem,mixed,0.5549999999999999,55
MSC06,MSC02,mem,mixed,0.5349999999999999,55
MSC06,MSC05,mem,mixed,0.51,55
MSC06,MSC07,mem,mixed,0.515,55
MSC07,MSC02,mem,mixed,0.5900000000000001,55
MSC07,MSC05,mem,mixed,0.6000000000000001,55
MSC07,MSC06,mem,mixed,0.40499999999999997,55
MSC02,MSC05,mem,mixed,0.645,55
MSC02,MSC06,mem,mixed,0.6500000000000001,55
MSC02,MSC07,mem,mixed,0.5700000000000001,55
MSC05,MSC02,mem,mixed,0.7100000000000001,55
MSC05,MSC06,mem,mixed,0.69,55
MSC05,MSC07,mem,mixed,0.5549999999999999,55
MSC06,MSC02,mem,mixed,0.5349999999999999,55
MSC06,MSC05,mem,mixed,0.51,55
MSC06,MSC07,mem,mixed,0.515,55
MSC07,MSC02,mem,mixed,0.5900000000000001,55
MSC07,MSC05,mem,mixed,0.6000000000000001,55
MSC07,MSC06,mem,mixed,0.40499999999999997,55
MSC02,MSC05,mem,mixed,0.645,55
MSC02,MSC06,mem,mixed,0.6500000000000001,55
MSC02,MSC07,mem,mixed,0.5700000000000001,55
MSC05,MSC02,mem,mixed,0.7100000000000001,55
MSC05,MSC06,mem,mixed,0.69,55
MSC05,MSC07,mem,mixed,0.5549999999999999,55
MSC06,MSC02,mem,mixed,0.5349999999999999,55
MSC06,MSC05,mem,mixed,0.51,55
MSC06,MSC07,mem,mixed,0.515,55
MSC07,MSC02,mem,mixed,0.5900000000000001,55
MSC07,MSC05,mem,mixed,0.6000000000000001,55
MSC07,MSC06,mem,mixed,0.40499999999999997,55
MSC02,MSC05,mem,mixed,0.645,55
MSC02,MSC06,mem,mixed,0.6500000000000001,55
MSC02,MSC07,mem,mixed,0.5700000000000001,55
MSC05,MSC02,mem,mixed,0.7100000000000001,55
MSC05,MSC06,mem,mixed,0.69,55
MSC05,MSC07,mem,mixed,0.5549999999999999,55
MSC06,MSC02,mem,mixed,0.5349999999999999,55
MSC06,MSC05,mem,mixed,0.51,55
MSC06,MSC07,mem,mixed,0.515,55
MSC07,MSC02,mem,mixed,0.5900000000000001,55
MSC07,MSC05,mem,mixed,0.6000000000000001,55
MSC07,MSC06,mem,mixed,0.40499999999999997,55
MSC02,MSC05,mem,mixed,0.645,55
MSC02,MSC06,mem,mixed,0.6500000000000001,55
MSC02,MSC07,mem,mixed,0.5700000000000001,55
MSC05,MSC02,mem,mixed,0.7100000000000001,55
MSC05,MSC06,mem,mixed,0.69,55
MSC05,MSC07,mem,mixed,0.5549999999999999,55
MSC06,MSC02,mem,mixed,0.5349999999999999,55
MSC06,MSC05,mem,mixed,0.51,55
MSC06,MSC07,mem,mixed,0.515,55
MSC07,MSC02,mem,mixed,0.5900000000000001,55
MSC07,MSC05,mem,mixed,0.6000000000000001,55
MSC07,MSC06,mem,mixed,0.40499999999999997,55
MSC02,MSC05,mem,mixed,0.64,56
MSC02,MSC06,mem,mixed,0.655,56
MSC02,MSC07,mem,mixed,0.5599999999999999,56
MSC05,MSC02,mem,mixed,0.69,56
MSC05,MSC06,mem,mixed,0.7050000000000001,56
MSC05,MSC07,mem,mixed,0.58,56
MSC06,MSC02,mem,mixed,0.53,56
MSC06,MSC05,mem,mixed,0.51,56
MSC06,MSC07,mem,mixed,0.52,56
MSC07,MSC02,mem,mixed,0.585,56
MSC07,MSC05,mem,mixed,0.595,56
MSC07,MSC06,mem,mixed,0.40499999999999997,56
MSC02,MSC05,mem,mixed,0.64,56
MSC02,MSC06,mem,mixed,0.655,56
MSC02,MSC07,mem,mixed,0.5599999999999999,56
MSC05,MSC02,mem,mixed,0.69,56
MSC05,MSC06,mem,mixed,0.7050000000000001,56
MSC05,MSC07,mem,mixed,0.58,56
MSC06,MSC02,mem,mixed,0.53,56
MSC06,MSC05,mem,mixed,0.51,56
MSC06,MSC07,mem,mixed,0.52,56
MSC07,MSC02,mem,mixed,0.585,56
MSC07,MSC05,mem,mixed,0.595,56
MSC07,MSC06,mem,mixed,0.40499999999999997,56
MSC02,MSC05,mem,mixed,0.64,56
MSC02,MSC06,mem,mixed,0.655,56
MSC02,MSC07,mem,mixed,0.5599999999999999,56
MSC05,MSC02,mem,mixed,0.69,56
MSC05,MSC06,mem,mixed,0.7050000000000001,56
MSC05,MSC07,mem,mixed,0.58,56
MSC06,MSC02,mem,mixed,0.53,56
MSC06,MSC05,mem,mixed,0.51,56
MSC06,MSC07,mem,mixed,0.52,56
MSC07,MSC02,mem,mixed,0.585,56
MSC07,MSC05,mem,mixed,0.595,56
MSC07,MSC06,mem,mixed,0.40499999999999997,56
MSC02,MSC05,mem,mixed,0.64,56
MSC02,MSC06,mem,mixed,0.655,56
MSC02,MSC07,mem,mixed,0.5599999999999999,56
MSC05,MSC02,mem,mixed,0.69,56
MSC05,MSC06,mem,mixed,0.7050000000000001,56
MSC05,MSC07,mem,mixed,0.58,56
MSC06,MSC02,mem,mixed,0.53,56
MSC06,MSC05,mem,mixed,0.51,56
MSC06,MSC07,mem,mixed,0.52,56
MSC07,MSC02,mem,mixed,0.585,56
MSC07,MSC05,mem,mixed,0.595,56
MSC07,MSC06,mem,mixed,0.40499999999999997,56
MSC02,MSC05,mem,mixed,0.64,56
MSC02,MSC06,mem,mixed,0.655,56
MSC02,MSC07,mem,mixed,0.5599999999999999,56
MSC05,MSC02,mem,mixed,0.69,56
MSC05,MSC06,mem,mixed,0.7050000000000001,56
MSC05,MSC07,mem,mixed,0.58,56
MSC06,MSC02,mem,mixed,0.53,56
MSC06,MSC05,mem,mixed,0.51,56
MSC06,MSC07,mem,mixed,0.52,56
MSC07,MSC02,mem,mixed,0.585,56
MSC07,MSC05,mem,mixed,0.595,56
MSC07,MSC06,mem,mixed,0.40499999999999997,56
MSC02,MSC05,mem,mixed,0.64,56
MSC02,MSC06,mem,mixed,0.655,56
MSC02,MSC07,mem,mixed,0.5599999999999999,56
MSC05,MSC02,mem,mixed,0.69,56
MSC05,MSC06,mem,mixed,0.7050000000000001,56
MSC05,MSC07,mem,mixed,0.58,56
MSC06,MSC02,mem,mixed,0.53,56
MSC06,MSC05,mem,mixed,0.51,56
MSC06,MSC07,mem,mixed,0.52,56
MSC07,MSC02,mem,mixed,0.585,56
MSC07,MSC05,mem,mixed,0.595,56
MSC07,MSC06,mem,mixed,0.40499999999999997,56
MSC02,MSC05,mem,mixed,0.64,56
MSC02,MSC06,mem,mixed,0.655,56
MSC02,MSC07,mem,mixed,0.5599999999999999,56
MSC05,MSC02,mem,mixed,0.69,56
MSC05,MSC06,mem,mixed,0.7050000000000001,56
MSC05,MSC07,mem,mixed,0.58,56
MSC06,MSC02,mem,mixed,0.53,56
MSC06,MSC05,mem,mixed,0.51,56
MSC06,MSC07,mem,mixed,0.52,56
MSC07,MSC02,mem,mixed,0.585,56
MSC07,MSC05,mem,mixed,0.595,56
MSC07,MSC06,mem,mixed,0.40499999999999997,56
MSC02,MSC05,mem,mixed,0.64,56
MSC02,MSC06,mem,mixed,0.655,56
MSC02,MSC07,mem,mixed,0.5599999999999999,56
MSC05,MSC02,mem,mixed,0.69,56
MSC05,MSC06,mem,mixed,0.7050000000000001,56
MSC05,MSC07,mem,mixed,0.58,56
MSC06,MSC02,mem,mixed,0.53,56
MSC06,MSC05,mem,mixed,0.51,56
MSC06,MSC07,mem,mixed,0.52,56
MSC07,MSC02,mem,mixed,0.585,56
MSC07,MSC05,mem,mixed,0.595,56
MSC07,MSC06,mem,mixed,0.40499999999999997,56
MSC02,MSC05,mem,mixed,0.64,56
MSC02,MSC06,mem,mixed,0.655,56
MSC02,MSC07,mem,mixed,0.5599999999999999,56
MSC05,MSC02,mem,mixed,0.69,56
MSC05,MSC06,mem,mixed,0.7050000000000001,56
MSC05,MSC07,mem,mixed,0.58,56
MSC06,MSC02,mem,mixed,0.53,56
MSC06,MSC05,mem,mixed,0.51,56
MSC06,MSC07,mem,mixed,0.52,56
MSC07,MSC02,mem,mixed,0.585,56
MSC07,MSC05,mem,mixed,0.595,56
MSC07,MSC06,mem,mixed,0.40499999999999997,56
MSC02,MSC05,mem,mixed,0.645,57
MSC02,MSC06,mem,mixed,0.67,57
MSC02,MSC07,mem,mixed,0.5599999999999999,57
MSC05,MSC02,mem,mixed,0.675,57
MSC05,MSC06,mem,mixed,0.7100000000000002,57
MSC05,MSC07,mem,mixed,0.615,57
MSC06,MSC02,mem,mixed,0.5249999999999999,57
MSC06,MSC05,mem,mixed,0.5,57
MSC06,MSC07,mem,mixed,0.5050000000000001,57
MSC07,MSC02,mem,mixed,0.5549999999999999,57
MSC07,MSC05,mem,mixed,0.585,57
MSC07,MSC06,mem,mixed,0.39,57
MSC02,MSC05,mem,mixed,0.645,57
MSC02,MSC06,mem,mixed,0.67,57
MSC02,MSC07,mem,mixed,0.5599999999999999,57
MSC05,MSC02,mem,mixed,0.675,57
MSC05,MSC06,mem,mixed,0.7100000000000002,57
MSC05,MSC07,mem,mixed,0.615,57
MSC06,MSC02,mem,mixed,0.5249999999999999,57
MSC06,MSC05,mem,mixed,0.5,57
MSC06,MSC07,mem,mixed,0.5050000000000001,57
MSC07,MSC02,mem,mixed,0.5549999999999999,57
MSC07,MSC05,mem,mixed,0.585,57
MSC07,MSC06,mem,mixed,0.39,57
MSC02,MSC05,mem,mixed,0.645,57
MSC02,MSC06,mem,mixed,0.67,57
MSC02,MSC07,mem,mixed,0.5599999999999999,57
MSC05,MSC02,mem,mixed,0.675,57
MSC05,MSC06,mem,mixed,0.7100000000000002,57
MSC05,MSC07,mem,mixed,0.615,57
MSC06,MSC02,mem,mixed,0.5249999999999999,57
MSC06,MSC05,mem,mixed,0.5,57
MSC06,MSC07,mem,mixed,0.5050000000000001,57
MSC07,MSC02,mem,mixed,0.5549999999999999,57
MSC07,MSC05,mem,mixed,0.585,57
MSC07,MSC06,mem,mixed,0.39,57
MSC02,MSC05,mem,mixed,0.645,57
MSC02,MSC06,mem,mixed,0.67,57
MSC02,MSC07,mem,mixed,0.5599999999999999,57
MSC05,MSC02,mem,mixed,0.675,57
MSC05,MSC06,mem,mixed,0.7100000000000002,57
MSC05,MSC07,mem,mixed,0.615,57
MSC06,MSC02,mem,mixed,0.5249999999999999,57
MSC06,MSC05,mem,mixed,0.5,57
MSC06,MSC07,mem,mixed,0.5050000000000001,57
MSC07,MSC02,mem,mixed,0.5549999999999999,57
MSC07,MSC05,mem,mixed,0.585,57
MSC07,MSC06,mem,mixed,0.39,57
MSC02,MSC05,mem,mixed,0.645,57
MSC02,MSC06,mem,mixed,0.67,57
MSC02,MSC07,mem,mixed,0.5599999999999999,57
MSC05,MSC02,mem,mixed,0.675,57
MSC05,MSC06,mem,mixed,0.7100000000000002,57
MSC05,MSC07,mem,mixed,0.615,57
MSC06,MSC02,mem,mixed,0.5249999999999999,57
MSC06,MSC05,mem,mixed,0.5,57
MSC06,MSC07,mem,mixed,0.5050000000000001,57
MSC07,MSC02,mem,mixed,0.5549999999999999,57
MSC07,MSC05,mem,mixed,0.585,57
MSC07,MSC06,mem,mixed,0.39,57
MSC02,MSC05,mem,mixed,0.645,57
MSC02,MSC06,mem,mixed,0.67,57
MSC02,MSC07,mem,mixed,0.5599999999999999,57
MSC05,MSC02,mem,mixed,0.675,57
MSC05,MSC06,mem,mixed,0.7100000000000002,57
MSC05,MSC07,mem,mixed,0.615,57
MSC06,MSC02,mem,mixed,0.5249999999999999,57
MSC06,MSC05,mem,mixed,0.5,57
MSC06,MSC07,mem,mixed,0.5050000000000001,57
MSC07,MSC02,mem,mixed,0.5549999999999999,57
MSC07,MSC05,mem,mixed,0.585,57
MSC07,MSC06,mem,mixed,0.39,57
MSC02,MSC05,mem,mixed,0.645,57
MSC02,MSC06,mem,mixed,0.67,57
MSC02,MSC07,mem,mixed,0.5599999999999999,57
MSC05,MSC02,mem,mixed,0.675,57
MSC05,MSC06,mem,mixed,0.7100000000000002,57
MSC05,MSC07,mem,mixed,0.615,57
MSC06,MSC02,mem,mixed,0.5249999999999999,57
MSC06,MSC05,mem,mixed,0.5,57
MSC06,MSC07,mem,mixed,0.5050000000000001,57
MSC07,MSC02,mem,mixed,0.5549999999999999,57
MSC07,MSC05,mem,mixed,0.585,57
MSC07,MSC06,mem,mixed,0.39,57
MSC02,MSC05,mem,mixed,0.645,57
MSC02,MSC06,mem,mixed,0.67,57
MSC02,MSC07,mem,mixed,0.5599999999999999,57
MSC05,MSC02,mem,mixed,0.675,57
MSC05,MSC06,mem,mixed,0.7100000000000002,57
MSC05,MSC07,mem,mixed,0.615,57
MSC06,MSC02,mem,mixed,0.5249999999999999,57
MSC06,MSC05,mem,mixed,0.5,57
MSC06,MSC07,mem,mixed,0.5050000000000001,57
MSC07,MSC02,mem,mixed,0.5549999999999999,57
MSC07,MSC05,mem,mixed,0.585,57
MSC07,MSC06,mem,mixed,0.39,57
MSC02,MSC05,mem,mixed,0.645,57
MSC02,MSC06,mem,mixed,0.67,57
MSC02,MSC07,mem,mixed,0.5599999999999999,57
MSC05,MSC02,mem,mixed,0.675,57
MSC05,MSC06,mem,mixed,0.7100000000000002,57
MSC05,MSC07,mem,mixed,0.615,57
MSC06,MSC02,mem,mixed,0.5249999999999999,57
MSC06,MSC05,mem,mixed,0.5,57
MSC06,MSC07,mem,mixed,0.5050000000000001,57
MSC07,MSC02,mem,mixed,0.5549999999999999,57
MSC07,MSC05,mem,mixed,0.585,57
MSC07,MSC06,mem,mixed,0.39,57
MSC02,MSC05,mem,mixed,0.63,58
MSC02,MSC06,mem,mixed,0.65,58
MSC02,MSC07,mem,mixed,0.575,58
MSC05,MSC02,mem,mixed,0.675,58
MSC05,MSC06,mem,mixed,0.685,58
MSC05,MSC07,mem,mixed,0.615,58
MSC06,MSC02,mem,mixed,0.5199999999999999,58
MSC06,MSC05,mem,mixed,0.485,58
MSC06,MSC07,mem,mixed,0.4950000000000001,58
MSC07,MSC02,mem,mixed,0.57,58
MSC07,MSC05,mem,mixed,0.5549999999999999,58
MSC07,MSC06,mem,mixed,0.39499999999999996,58
MSC02,MSC05,mem,mixed,0.63,58
MSC02,MSC06,mem,mixed,0.65,58
MSC02,MSC07,mem,mixed,0.575,58
MSC05,MSC02,mem,mixed,0.675,58
MSC05,MSC06,mem,mixed,0.685,58
MSC05,MSC07,mem,mixed,0.615,58
MSC06,MSC02,mem,mixed,0.5199999999999999,58
MSC06,MSC05,mem,mixed,0.485,58
MSC06,MSC07,mem,mixed,0.4950000000000001,58
MSC07,MSC02,mem,mixed,0.57,58
MSC07,MSC05,mem,mixed,0.5549999999999999,58
MSC07,MSC06,mem,mixed,0.39499999999999996,58
MSC02,MSC05,mem,mixed,0.63,58
MSC02,MSC06,mem,mixed,0.65,58
MSC02,MSC07,mem,mixed,0.575,58
MSC05,MSC02,mem,mixed,0.675,58
MSC05,MSC06,mem,mixed,0.685,58
MSC05,MSC07,mem,mixed,0.615,58
MSC06,MSC02,mem,mixed,0.5199999999999999,58
MSC06,MSC05,mem,mixed,0.485,58
MSC06,MSC07,mem,mixed,0.4950000000000001,58
MSC07,MSC02,mem,mixed,0.57,58
MSC07,MSC05,mem,mixed,0.5549999999999999,58
MSC07,MSC06,mem,mixed,0.39499999999999996,58
MSC02,MSC05,mem,mixed,0.63,58
MSC02,MSC06,mem,mixed,0.65,58
MSC02,MSC07,mem,mixed,0.575,58
MSC05,MSC02,mem,mixed,0.675,58
MSC05,MSC06,mem,mixed,0.685,58
MSC05,MSC07,mem,mixed,0.615,58
MSC06,MSC02,mem,mixed,0.5199999999999999,58
MSC06,MSC05,mem,mixed,0.485,58
MSC06,MSC07,mem,mixed,0.4950000000000001,58
MSC07,MSC02,mem,mixed,0.57,58
MSC07,MSC05,mem,mixed,0.5549999999999999,58
MSC07,MSC06,mem,mixed,0.39499999999999996,58
MSC02,MSC05,mem,mixed,0.63,58
MSC02,MSC06,mem,mixed,0.65,58
MSC02,MSC07,mem,mixed,0.575,58
MSC05,MSC02,mem,mixed,0.675,58
MSC05,MSC06,mem,mixed,0.685,58
MSC05,MSC07,mem,mixed,0.615,58
MSC06,MSC02,mem,mixed,0.5199999999999999,58
MSC06,MSC05,mem,mixed,0.485,58
MSC06,MSC07,mem,mixed,0.4950000000000001,58
MSC07,MSC02,mem,mixed,0.57,58
MSC07,MSC05,mem,mixed,0.5549999999999999,58
MSC07,MSC06,mem,mixed,0.39499999999999996,58
MSC02,MSC05,mem,mixed,0.63,58
MSC02,MSC06,mem,mixed,0.65,58
MSC02,MSC07,mem,mixed,0.575,58
MSC05,MSC02,mem,mixed,0.675,58
MSC05,MSC06,mem,mixed,0.685,58
MSC05,MSC07,mem,mixed,0.615,58
MSC06,MSC02,mem,mixed,0.5199999999999999,58
MSC06,MSC05,mem,mixed,0.485,58
MSC06,MSC07,mem,mixed,0.4950000000000001,58
MSC07,MSC02,mem,mixed,0.57,58
MSC07,MSC05,mem,mixed,0.5549999999999999,58
MSC07,MSC06,mem,mixed,0.39499999999999996,58
MSC02,MSC05,mem,mixed,0.63,58
MSC02,MSC06,mem,mixed,0.65,58
MSC02,MSC07,mem,mixed,0.575,58
MSC05,MSC02,mem,mixed,0.675,58
MSC05,MSC06,mem,mixed,0.685,58
MSC05,MSC07,mem,mixed,0.615,58
MSC06,MSC02,mem,mixed,0.5199999999999999,58
MSC06,MSC05,mem,mixed,0.485,58
MSC06,MSC07,mem,mixed,0.4950000000000001,58
MSC07,MSC02,mem,mixed,0.57,58
MSC07,MSC05,mem,mixed,0.5549999999999999,58
MSC07,MSC06,mem,mixed,0.39499999999999996,58
MSC02,MSC05,mem,mixed,0.63,58
MSC02,MSC06,mem,mixed,0.65,58
MSC02,MSC07,mem,mixed,0.575,58
MSC05,MSC02,mem,mixed,0.675,58
MSC05,MSC06,mem,mixed,0.685,58
MSC05,MSC07,mem,mixed,0.615,58
MSC06,MSC02,mem,mixed,0.5199999999999999,58
MSC06,MSC05,mem,mixed,0.485,58
MSC06,MSC07,mem,mixed,0.4950000000000001,58
MSC07,MSC02,mem,mixed,0.57,58
MSC07,MSC05,mem,mixed,0.5549999999999999,58
MSC07,MSC06,mem,mixed,0.39499999999999996,58
MSC02,MSC05,mem,mixed,0.63,58
MSC02,MSC06,mem,mixed,0.65,58
MSC02,MSC07,mem,mixed,0.575,58
MSC05,MSC02,mem,mixed,0.675,58
MSC05,MSC06,mem,mixed,0.685,58
MSC05,MSC07,mem,mixed,0.615,58
MSC06,MSC02,mem,mixed,0.5199999999999999,58
MSC06,MSC05,mem,mixed,0.485,58
MSC06,MSC07,mem,mixed,0.4950000000000001,58
MSC07,MSC02,mem,mixed,0.57,58
MSC07,MSC05,mem,mixed,0.5549999999999999,58
MSC07,MSC06,mem,mixed,0.39499999999999996,58
MSC02,MSC05,mem,mixed,0.63,59
MSC02,MSC06,mem,mixed,0.65,59
MSC02,MSC07,mem,mixed,0.565,59
MSC05,MSC02,mem,mixed,0.6950000000000001,59
MSC05,MSC06,mem,mixed,0.6799999999999999,59
MSC05,MSC07,mem,mixed,0.615,59
MSC06,MSC02,mem,mixed,0.5249999999999999,59
MSC06,MSC05,mem,mixed,0.475,59
MSC06,MSC07,mem,mixed,0.5000000000000001,59
MSC07,MSC02,mem,mixed,0.565,59
MSC07,MSC05,mem,mixed,0.5349999999999999,59
MSC07,MSC06,mem,mixed,0.41000000000000003,59
MSC02,MSC05,mem,mixed,0.63,59
MSC02,MSC06,mem,mixed,0.65,59
MSC02,MSC07,mem,mixed,0.565,59
MSC05,MSC02,mem,mixed,0.6950000000000001,59
MSC05,MSC06,mem,mixed,0.6799999999999999,59
MSC05,MSC07,mem,mixed,0.615,59
MSC06,MSC02,mem,mixed,0.5249999999999999,59
MSC06,MSC05,mem,mixed,0.475,59
MSC06,MSC07,mem,mixed,0.5000000000000001,59
MSC07,MSC02,mem,mixed,0.565,59
MSC07,MSC05,mem,mixed,0.5349999999999999,59
MSC07,MSC06,mem,mixed,0.41000000000000003,59
MSC02,MSC05,mem,mixed,0.63,59
MSC02,MSC06,mem,mixed,0.65,59
MSC02,MSC07,mem,mixed,0.565,59
MSC05,MSC02,mem,mixed,0.6950000000000001,59
MSC05,MSC06,mem,mixed,0.6799999999999999,59
MSC05,MSC07,mem,mixed,0.615,59
MSC06,MSC02,mem,mixed,0.5249999999999999,59
MSC06,MSC05,mem,mixed,0.475,59
MSC06,MSC07,mem,mixed,0.5000000000000001,59
MSC07,MSC02,mem,mixed,0.565,59
MSC07,MSC05,mem,mixed,0.5349999999999999,59
MSC07,MSC06,mem,mixed,0.41000000000000003,59
MSC02,MSC05,mem,mixed,0.63,59
MSC02,MSC06,mem,mixed,0.65,59
MSC02,MSC07,mem,mixed,0.565,59
MSC05,MSC02,mem,mixed,0.6950000000000001,59
MSC05,MSC06,mem,mixed,0.6799999999999999,59
MSC05,MSC07,mem,mixed,0.615,59
MSC06,MSC02,mem,mixed,0.5249999999999999,59
MSC06,MSC05,mem,mixed,0.475,59
MSC06,MSC07,mem,mixed,0.5000000000000001,59
MSC07,MSC02,mem,mixed,0.565,59
MSC07,MSC05,mem,mixed,0.5349999999999999,59
MSC07,MSC06,mem,mixed,0.41000000000000003,59
MSC02,MSC05,mem,mixed,0.63,59
MSC02,MSC06,mem,mixed,0.65,59
MSC02,MSC07,mem,mixed,0.565,59
MSC05,MSC02,mem,mixed,0.6950000000000001,59
MSC05,MSC06,mem,mixed,0.6799999999999999,59
MSC05,MSC07,mem,mixed,0.615,59
MSC06,MSC02,mem,mixed,0.5249999999999999,59
MSC06,MSC05,mem,mixed,0.475,59
MSC06,MSC07,mem,mixed,0.5000000000000001,59
MSC07,MSC02,mem,mixed,0.565,59
MSC07,MSC05,mem,mixed,0.5349999999999999,59
MSC07,MSC06,mem,mixed,0.41000000000000003,59
MSC02,MSC05,mem,mixed,0.63,59
MSC02,MSC06,mem,mixed,0.65,59
MSC02,MSC07,mem,mixed,0.565,59
MSC05,MSC02,mem,mixed,0.6950000000000001,59
MSC05,MSC06,mem,mixed,0.6799999999999999,59
MSC05,MSC07,mem,mixed,0.615,59
MSC06,MSC02,mem,mixed,0.5249999999999999,59
MSC06,MSC05,mem,mixed,0.475,59
MSC06,MSC07,mem,mixed,0.5000000000000001,59
MSC07,MSC02,mem,mixed,0.565,59
MSC07,MSC05,mem,mixed,0.5349999999999999,59
MSC07,MSC06,mem,mixed,0.41000000000000003,59
MSC02,MSC05,mem,mixed,0.63,59
MSC02,MSC06,mem,mixed,0.65,59
MSC02,MSC07,mem,mixed,0.565,59
MSC05,MSC02,mem,mixed,0.6950000000000001,59
MSC05,MSC06,mem,mixed,0.6799999999999999,59
MSC05,MSC07,mem,mixed,0.615,59
MSC06,MSC02,mem,mixed,0.5249999999999999,59
MSC06,MSC05,mem,mixed,0.475,59
MSC06,MSC07,mem,mixed,0.5000000000000001,59
MSC07,MSC02,mem,mixed,0.565,59
MSC07,MSC05,mem,mixed,0.5349999999999999,59
MSC07,MSC06,mem,mixed,0.41000000000000003,59
MSC02,MSC05,mem,mixed,0.63,59
MSC02,MSC06,mem,mixed,0.65,59
MSC02,MSC07,mem,mixed,0.565,59
MSC05,MSC02,mem,mixed,0.6950000000000001,59
MSC05,MSC06,mem,mixed,0.6799999999999999,59
MSC05,MSC07,mem,mixed,0.615,59
MSC06,MSC02,mem,mixed,0.5249999999999999,59
MSC06,MSC05,mem,mixed,0.475,59
MSC06,MSC07,mem,mixed,0.5000000000000001,59
MSC07,MSC02,mem,mixed,0.565,59
MSC07,MSC05,mem,mixed,0.5349999999999999,59
