train_task,test_task,sub,acc,features,Null_Network
glass,motor,MSC05,0.8900000000000002,484,salience
glass,mem,MSC05,0.915,484,salience
motor,semantic,MSC05,0.86,484,salience
motor,glass,MSC05,0.7949999999999999,484,salience
motor,mem,MSC05,0.7200000000000001,484,salience
mem,semantic,MSC05,0.93,484,salience
mem,glass,MSC05,0.9349999999999999,484,salience
mem,motor,MSC05,0.9349999999999999,484,salience
semantic,glass,MSC06,0.8555555555555555,484,salience
semantic,motor,MSC06,0.6399999999999999,484,salience
semantic,mem,MSC06,0.875,484,salience
glass,semantic,MSC06,0.8833333333333333,484,salience
glass,motor,MSC06,0.6388888888888888,484,salience
glass,mem,MSC06,0.7944444444444444,484,salience
motor,semantic,MSC06,0.8149999999999998,484,salience
motor,glass,MSC06,0.7611111111111112,484,salience
motor,mem,MSC06,0.74,484,salience
mem,semantic,MSC06,0.95,484,salience
mem,glass,MSC06,0.8333333333333333,484,salience
mem,motor,MSC06,0.82,484,salience
semantic,glass,MSC07,0.945,484,salience
semantic,motor,MSC07,0.5599999999999999,484,salience
semantic,mem,MSC07,0.5599999999999999,484,salience
glass,semantic,MSC07,1.0,484,salience
glass,motor,MSC07,0.62,484,salience
glass,mem,MSC07,0.7549999999999999,484,salience
motor,semantic,MSC07,0.5499999999999999,484,salience
motor,glass,MSC07,0.52,484,salience
motor,mem,MSC07,0.5399999999999999,484,salience
mem,semantic,MSC07,0.8799999999999999,484,salience
mem,glass,MSC07,0.95,484,salience
mem,motor,MSC07,0.8300000000000001,484,salience
semantic,glass,MSC10,0.945,484,salience
semantic,motor,MSC10,0.68,484,salience
semantic,mem,MSC10,0.8900000000000002,484,salience
glass,semantic,MSC10,0.945,484,salience
glass,motor,MSC10,0.905,484,salience
glass,mem,MSC10,0.9299999999999999,484,salience
motor,semantic,MSC10,0.665,484,salience
motor,glass,MSC10,0.7649999999999999,484,salience
motor,mem,MSC10,0.7899999999999999,484,salience
mem,semantic,MSC10,0.93,484,salience
mem,glass,MSC10,0.945,484,salience
mem,motor,MSC10,0.97,484,salience
semantic,glass,MSC01,0.8049999999999999,484,salience
semantic,motor,MSC01,0.7799999999999999,484,salience
semantic,mem,MSC01,0.6500000000000001,484,salience
glass,semantic,MSC01,0.9,484,salience
glass,motor,MSC01,0.78,484,salience
glass,mem,MSC01,0.865,484,salience
motor,semantic,MSC01,0.925,484,salience
motor,glass,MSC01,0.78,484,salience
motor,mem,MSC01,0.8399999999999999,484,salience
mem,semantic,MSC01,1.0,484,salience
mem,glass,MSC01,0.8599999999999998,484,salience
mem,motor,MSC01,0.99,484,salience
semantic,glass,MSC02,0.68,484,salience
semantic,motor,MSC02,0.5199999999999999,484,salience
semantic,mem,MSC02,0.61,484,salience
glass,semantic,MSC02,0.9550000000000001,484,salience
glass,motor,MSC02,0.8400000000000001,484,salience
glass,mem,MSC02,0.8949999999999999,484,salience
motor,semantic,MSC02,0.5799999999999998,484,salience
motor,glass,MSC02,0.57,484,salience
motor,mem,MSC02,0.5,484,salience
mem,semantic,MSC02,0.915,484,salience
mem,glass,MSC02,0.8950000000000001,484,salience
mem,motor,MSC02,0.9200000000000002,484,salience
semantic,glass,MSC03,0.63,484,salience
semantic,motor,MSC03,0.7350000000000001,484,salience
semantic,mem,MSC03,0.8299999999999998,484,salience
glass,semantic,MSC03,0.8049999999999999,484,salience
glass,motor,MSC03,0.9000000000000001,484,salience
glass,mem,MSC03,0.595,484,salience
motor,semantic,MSC03,0.66,484,salience
motor,glass,MSC03,0.74,484,salience
motor,mem,MSC03,0.61,484,salience
mem,semantic,MSC03,0.8399999999999999,484,salience
mem,glass,MSC03,0.565,484,salience
mem,motor,MSC03,0.9099999999999999,484,salience
semantic,glass,MSC04,0.7350000000000001,484,salience
semantic,motor,MSC04,0.675,484,salience
semantic,mem,MSC04,0.745,484,salience
glass,semantic,MSC04,0.9000000000000001,484,salience
glass,motor,MSC04,0.915,484,salience
glass,mem,MSC04,0.905,484,salience
motor,semantic,MSC04,0.7050000000000001,484,salience
motor,glass,MSC04,0.9450000000000001,484,salience
motor,mem,MSC04,0.7699999999999999,484,salience
mem,semantic,MSC04,0.905,484,salience
mem,glass,MSC04,0.9199999999999999,484,salience
mem,motor,MSC04,0.835,484,salience
semantic,glass,MSC05,0.93,484,salience
semantic,motor,MSC05,0.655,484,salience
semantic,mem,MSC05,0.95,484,salience
glass,semantic,MSC05,0.975,484,salience
glass,motor,MSC05,0.8499999999999999,484,salience
glass,mem,MSC05,0.9550000000000001,484,salience
motor,semantic,MSC05,0.605,484,salience
motor,glass,MSC05,0.7749999999999999,484,salience
motor,mem,MSC05,0.9000000000000001,484,salience
mem,semantic,MSC05,0.9400000000000001,484,salience
mem,glass,MSC05,1.0,484,salience
mem,motor,MSC05,0.93,484,salience
semantic,glass,MSC06,0.8222222222222222,484,salience
semantic,motor,MSC06,0.7699999999999999,484,salience
semantic,mem,MSC06,0.8950000000000001,484,salience
glass,semantic,MSC06,0.9777777777777779,484,salience
glass,motor,MSC06,0.7444444444444445,484,salience
glass,mem,MSC06,0.9888888888888889,484,salience
motor,semantic,MSC06,0.7949999999999999,484,salience
motor,glass,MSC06,0.7333333333333334,484,salience
motor,mem,MSC06,0.9100000000000001,484,salience
mem,semantic,MSC06,0.8800000000000001,484,salience
mem,glass,MSC06,0.9444444444444444,484,salience
mem,motor,MSC06,0.8399999999999999,484,salience
semantic,glass,MSC07,0.9350000000000002,484,salience
semantic,motor,MSC07,0.5799999999999998,484,salience
semantic,mem,MSC07,0.66,484,salience
glass,semantic,MSC07,0.9800000000000001,484,salience
glass,motor,MSC07,0.605,484,salience
glass,mem,MSC07,0.7249999999999999,484,salience
motor,semantic,MSC07,0.5499999999999999,484,salience
motor,glass,MSC07,0.565,484,salience
motor,mem,MSC07,0.5549999999999999,484,salience
mem,semantic,MSC07,0.9299999999999999,484,salience
mem,glass,MSC07,0.89,484,salience
mem,motor,MSC07,0.86,484,salience
semantic,glass,MSC10,0.99,484,salience
semantic,motor,MSC10,0.71,484,salience
semantic,mem,MSC10,0.8600000000000001,484,salience
glass,semantic,MSC10,0.9200000000000002,484,salience
glass,motor,MSC10,0.7499999999999999,484,salience
glass,mem,MSC10,0.8399999999999999,484,salience
motor,semantic,MSC10,0.6,484,salience
motor,glass,MSC10,0.7350000000000001,484,salience
motor,mem,MSC10,0.7,484,salience
mem,semantic,MSC10,0.915,484,salience
mem,glass,MSC10,0.8699999999999999,484,salience
mem,motor,MSC10,0.9850000000000001,484,salience
semantic,glass,MSC01,0.765,484,salience
semantic,motor,MSC01,0.8699999999999999,484,salience
semantic,mem,MSC01,0.755,484,salience
glass,semantic,MSC01,0.905,484,salience
glass,motor,MSC01,0.9050000000000002,484,salience
glass,mem,MSC01,0.835,484,salience
motor,semantic,MSC01,0.9550000000000001,484,salience
motor,glass,MSC01,0.89,484,salience
motor,mem,MSC01,0.675,484,salience
mem,semantic,MSC01,0.9899999999999999,484,salience
mem,glass,MSC01,0.8950000000000001,484,salience
mem,motor,MSC01,1.0,484,salience
semantic,glass,MSC02,0.6650000000000001,484,salience
semantic,motor,MSC02,0.5,484,salience
semantic,mem,MSC02,0.5399999999999999,484,salience
glass,semantic,MSC02,0.9650000000000001,484,salience
glass,motor,MSC02,0.6950000000000001,484,salience
glass,mem,MSC02,0.745,484,salience
motor,semantic,MSC02,0.5549999999999999,484,salience
motor,glass,MSC02,0.655,484,salience
motor,mem,MSC02,0.5,484,salience
mem,semantic,MSC02,0.845,484,salience
mem,glass,MSC02,0.86,484,salience
mem,motor,MSC02,0.7,484,salience
semantic,glass,MSC03,0.7849999999999999,484,salience
semantic,motor,MSC03,0.8400000000000001,484,salience
semantic,mem,MSC03,0.67,484,salience
glass,semantic,MSC03,0.875,484,salience
glass,motor,MSC03,0.945,484,salience
glass,mem,MSC03,0.6700000000000002,484,salience
motor,semantic,MSC03,0.7,484,salience
motor,glass,MSC03,0.82,484,salience
motor,mem,MSC03,0.595,484,salience
mem,semantic,MSC03,0.7649999999999999,484,salience
mem,glass,MSC03,0.645,484,salience
mem,motor,MSC03,0.985,484,salience
semantic,glass,MSC04,0.925,484,salience
semantic,motor,MSC04,0.7550000000000001,484,salience
semantic,mem,MSC04,0.8149999999999998,484,salience
glass,semantic,MSC04,0.9399999999999998,484,salience
glass,motor,MSC04,0.8800000000000001,484,salience
glass,mem,MSC04,0.8049999999999999,484,salience
motor,semantic,MSC04,0.755,484,salience
motor,glass,MSC04,0.95,484,salience
motor,mem,MSC04,0.9400000000000001,484,salience
mem,semantic,MSC04,0.905,484,salience
mem,glass,MSC04,0.89,484,salience
mem,motor,MSC04,0.9099999999999998,484,salience
semantic,glass,MSC05,0.82,484,salience
semantic,motor,MSC05,0.755,484,salience
semantic,mem,MSC05,0.9899999999999999,484,salience
glass,semantic,MSC05,0.89,484,salience
glass,motor,MSC05,0.89,484,salience
glass,mem,MSC05,0.9949999999999999,484,salience
motor,semantic,MSC05,0.7000000000000001,484,salience
motor,glass,MSC05,0.8800000000000002,484,salience
motor,mem,MSC05,0.9649999999999999,484,salience
mem,semantic,MSC05,0.95,484,salience
mem,glass,MSC05,0.95,484,salience
mem,motor,MSC05,0.9949999999999999,484,salience
semantic,glass,MSC06,0.7000000000000001,484,salience
semantic,motor,MSC06,0.7000000000000001,484,salience
semantic,mem,MSC06,0.8450000000000001,484,salience
glass,semantic,MSC06,0.8722222222222222,484,salience
glass,motor,MSC06,0.5944444444444446,484,salience
glass,mem,MSC06,0.8999999999999999,484,salience
motor,semantic,MSC06,0.7000000000000001,484,salience
motor,glass,MSC06,0.5166666666666666,484,salience
motor,mem,MSC06,0.7300000000000001,484,salience
mem,semantic,MSC06,0.9199999999999999,484,salience
mem,glass,MSC06,0.8222222222222222,484,salience
mem,motor,MSC06,0.8499999999999999,484,salience
semantic,glass,MSC07,0.89,484,salience
semantic,motor,MSC07,0.5549999999999999,484,salience
semantic,mem,MSC07,0.6500000000000001,484,salience
glass,semantic,MSC07,0.9800000000000001,484,salience
glass,motor,MSC07,0.6200000000000001,484,salience
glass,mem,MSC07,0.8300000000000001,484,salience
motor,semantic,MSC07,0.6049999999999999,484,salience
motor,glass,MSC07,0.59,484,salience
motor,mem,MSC07,0.5,484,salience
mem,semantic,MSC07,0.9350000000000002,484,salience
mem,glass,MSC07,0.95,484,salience
mem,motor,MSC07,0.8499999999999999,484,salience
semantic,glass,MSC10,0.89,484,salience
semantic,motor,MSC10,0.75,484,salience
semantic,mem,MSC10,0.8549999999999999,484,salience
glass,semantic,MSC10,0.8900000000000002,484,salience
glass,motor,MSC10,0.93,484,salience
glass,mem,MSC10,0.845,484,salience
motor,semantic,MSC10,0.6650000000000001,484,salience
motor,glass,MSC10,0.8099999999999999,484,salience
motor,mem,MSC10,0.675,484,salience
mem,semantic,MSC10,0.86,484,salience
mem,glass,MSC10,0.8099999999999999,484,salience
mem,motor,MSC10,0.95,484,salience
semantic,glass,MSC01,0.9000000000000001,4060,co
semantic,motor,MSC01,0.82,4060,co
semantic,mem,MSC01,0.6450000000000001,4060,co
glass,semantic,MSC01,0.945,4060,co
glass,motor,MSC01,0.95,4060,co
glass,mem,MSC01,0.845,4060,co
motor,semantic,MSC01,0.9199999999999999,4060,co
motor,glass,MSC01,0.765,4060,co
motor,mem,MSC01,0.6500000000000001,4060,co
mem,semantic,MSC01,0.9650000000000001,4060,co
mem,glass,MSC01,0.925,4060,co
mem,motor,MSC01,1.0,4060,co
semantic,glass,MSC02,0.6950000000000001,4060,co
semantic,motor,MSC02,0.505,4060,co
semantic,mem,MSC02,0.525,4060,co
glass,semantic,MSC02,0.915,4060,co
glass,motor,MSC02,0.7250000000000001,4060,co
glass,mem,MSC02,0.6100000000000001,4060,co
motor,semantic,MSC02,0.5399999999999999,4060,co
motor,glass,MSC02,0.635,4060,co
motor,mem,MSC02,0.5,4060,co
mem,semantic,MSC02,0.865,4060,co
mem,glass,MSC02,0.8399999999999999,4060,co
mem,motor,MSC02,0.755,4060,co
semantic,glass,MSC03,0.76,4060,co
semantic,motor,MSC03,0.7350000000000001,4060,co
semantic,mem,MSC03,0.6450000000000001,4060,co
glass,semantic,MSC03,0.9199999999999999,4060,co
glass,motor,MSC03,0.96,4060,co
glass,mem,MSC03,0.76,4060,co
motor,semantic,MSC03,0.665,4060,co
motor,glass,MSC03,0.755,4060,co
motor,mem,MSC03,0.7350000000000001,4060,co
mem,semantic,MSC03,0.7949999999999999,4060,co
mem,glass,MSC03,0.7050000000000001,4060,co
mem,motor,MSC03,0.9400000000000001,4060,co
semantic,glass,MSC04,0.8450000000000001,4060,co
semantic,motor,MSC04,0.6199999999999999,4060,co
semantic,mem,MSC04,0.8549999999999999,4060,co
glass,semantic,MSC04,0.9200000000000002,4060,co
glass,motor,MSC04,0.9100000000000001,4060,co
glass,mem,MSC04,0.9450000000000001,4060,co
motor,semantic,MSC04,0.835,4060,co
motor,glass,MSC04,0.96,4060,co
motor,mem,MSC04,0.875,4060,co
mem,semantic,MSC04,0.95,4060,co
mem,glass,MSC04,0.9400000000000001,4060,co
mem,motor,MSC04,0.96,4060,co
semantic,glass,MSC05,0.89,4060,co
semantic,motor,MSC05,0.8099999999999999,4060,co
semantic,mem,MSC05,0.8950000000000001,4060,co
glass,semantic,MSC05,0.985,4060,co
glass,motor,MSC05,0.89,4060,co
glass,mem,MSC05,1.0,4060,co
motor,semantic,MSC05,0.68,4060,co
motor,glass,MSC05,0.7300000000000001,4060,co
motor,mem,MSC05,0.9850000000000001,4060,co
mem,semantic,MSC05,0.86,4060,co
mem,glass,MSC05,0.93,4060,co
mem,motor,MSC05,1.0,4060,co
semantic,glass,MSC06,0.8055555555555556,4060,co
semantic,motor,MSC06,0.7300000000000001,4060,co
semantic,mem,MSC06,0.9450000000000001,4060,co
glass,semantic,MSC06,0.9111111111111112,4060,co
glass,motor,MSC06,0.7944444444444444,4060,co
glass,mem,MSC06,0.9222222222222223,4060,co
motor,semantic,MSC06,0.775,4060,co
motor,glass,MSC06,0.6333333333333332,4060,co
motor,mem,MSC06,0.72,4060,co
mem,semantic,MSC06,0.885,4060,co
mem,glass,MSC06,0.877777777777778,4060,co
mem,motor,MSC06,0.975,4060,co
semantic,glass,MSC07,0.945,4060,co
semantic,motor,MSC07,0.5499999999999999,4060,co
semantic,mem,MSC07,0.7150000000000001,4060,co
glass,semantic,MSC07,0.9949999999999999,4060,co
glass,motor,MSC07,0.6000000000000001,4060,co
glass,mem,MSC07,0.705,4060,co
motor,semantic,MSC07,0.5549999999999999,4060,co
motor,glass,MSC07,0.5199999999999999,4060,co
motor,mem,MSC07,0.51,4060,co
mem,semantic,MSC07,0.905,4060,co
mem,glass,MSC07,0.93,4060,co
mem,motor,MSC07,0.8,4060,co
semantic,glass,MSC10,0.9100000000000001,4060,co
semantic,motor,MSC10,0.6900000000000001,4060,co
semantic,mem,MSC10,0.8549999999999999,4060,co
glass,semantic,MSC10,0.905,4060,co
glass,motor,MSC10,0.8399999999999999,4060,co
glass,mem,MSC10,0.945,4060,co
motor,semantic,MSC10,0.645,4060,co
motor,glass,MSC10,0.7050000000000001,4060,co
motor,mem,MSC10,0.755,4060,co
mem,semantic,MSC10,0.82,4060,co
mem,glass,MSC10,0.875,4060,co
mem,motor,MSC10,0.915,4060,co
semantic,glass,MSC01,0.875,4060,co
semantic,motor,MSC01,0.8099999999999999,4060,co
semantic,mem,MSC01,0.7050000000000001,4060,co
glass,semantic,MSC01,0.945,4060,co
glass,motor,MSC01,0.95,4060,co
glass,mem,MSC01,0.8249999999999998,4060,co
motor,semantic,MSC01,0.9099999999999999,4060,co
motor,glass,MSC01,0.7949999999999999,4060,co
motor,mem,MSC01,0.66,4060,co
mem,semantic,MSC01,0.9949999999999999,4060,co
mem,glass,MSC01,0.9299999999999999,4060,co
mem,motor,MSC01,0.97,4060,co
semantic,glass,MSC02,0.685,4060,co
semantic,motor,MSC02,0.505,4060,co
semantic,mem,MSC02,0.51,4060,co
glass,semantic,MSC02,0.9400000000000001,4060,co
glass,motor,MSC02,0.66,4060,co
glass,mem,MSC02,0.7150000000000001,4060,co
motor,semantic,MSC02,0.51,4060,co
motor,glass,MSC02,0.505,4060,co
motor,mem,MSC02,0.5,4060,co
mem,semantic,MSC02,0.8549999999999999,4060,co
mem,glass,MSC02,0.7999999999999999,4060,co
mem,motor,MSC02,0.61,4060,co
semantic,glass,MSC03,0.7899999999999999,4060,co
semantic,motor,MSC03,0.82,4060,co
semantic,mem,MSC03,0.75,4060,co
glass,semantic,MSC03,0.8549999999999999,4060,co
glass,motor,MSC03,0.975,4060,co
glass,mem,MSC03,0.7150000000000001,4060,co
motor,semantic,MSC03,0.5149999999999999,4060,co
motor,glass,MSC03,0.82,4060,co
motor,mem,MSC03,0.64,4060,co
mem,semantic,MSC03,0.8049999999999999,4060,co
mem,glass,MSC03,0.7749999999999999,4060,co
mem,motor,MSC03,0.96,4060,co
semantic,glass,MSC04,0.8299999999999998,4060,co
semantic,motor,MSC04,0.5399999999999999,4060,co
semantic,mem,MSC04,0.8550000000000001,4060,co
glass,semantic,MSC04,0.885,4060,co
glass,motor,MSC04,0.9,4060,co
glass,mem,MSC04,0.8600000000000001,4060,co
motor,semantic,MSC04,0.7549999999999999,4060,co
motor,glass,MSC04,0.985,4060,co
motor,mem,MSC04,0.765,4060,co
mem,semantic,MSC04,0.9000000000000001,4060,co
mem,glass,MSC04,0.975,4060,co
mem,motor,MSC04,0.9249999999999998,4060,co
semantic,glass,MSC05,0.8950000000000001,4060,co
semantic,motor,MSC05,0.82,4060,co
semantic,mem,MSC05,0.975,4060,co
glass,semantic,MSC05,0.99,4060,co
glass,motor,MSC05,0.9000000000000001,4060,co
glass,mem,MSC05,0.9800000000000001,4060,co
motor,semantic,MSC05,0.6950000000000001,4060,co
motor,glass,MSC05,0.8349999999999997,4060,co
motor,mem,MSC05,0.9650000000000001,4060,co
mem,semantic,MSC05,0.95,4060,co
mem,glass,MSC05,0.9400000000000001,4060,co
mem,motor,MSC05,1.0,4060,co
semantic,glass,MSC06,0.8333333333333333,4060,co
semantic,motor,MSC06,0.6799999999999999,4060,co
semantic,mem,MSC06,0.95,4060,co
glass,semantic,MSC06,0.9500000000000001,4060,co
glass,motor,MSC06,0.9166666666666665,4060,co
glass,mem,MSC06,0.9000000000000001,4060,co
motor,semantic,MSC06,0.77,4060,co
motor,glass,MSC06,0.6777777777777778,4060,co
motor,mem,MSC06,0.825,4060,co
mem,semantic,MSC06,0.985,4060,co
mem,glass,MSC06,0.8833333333333335,4060,co
mem,motor,MSC06,0.915,4060,co
semantic,glass,MSC07,0.945,4060,co
semantic,motor,MSC07,0.575,4060,co
semantic,mem,MSC07,0.73,4060,co
glass,semantic,MSC07,1.0,4060,co
glass,motor,MSC07,0.6500000000000001,4060,co
glass,mem,MSC07,0.7949999999999999,4060,co
motor,semantic,MSC07,0.5599999999999999,4060,co
motor,glass,MSC07,0.505,4060,co
motor,mem,MSC07,0.5,4060,co
mem,semantic,MSC07,0.8549999999999999,4060,co
mem,glass,MSC07,0.99,4060,co
mem,motor,MSC07,0.7899999999999999,4060,co
semantic,glass,MSC10,0.9199999999999999,4060,co
semantic,motor,MSC10,0.7050000000000001,4060,co
semantic,mem,MSC10,0.9100000000000001,4060,co
glass,semantic,MSC10,0.9,4060,co
glass,motor,MSC10,0.8950000000000001,4060,co
glass,mem,MSC10,0.9099999999999999,4060,co
motor,semantic,MSC10,0.7000000000000001,4060,co
motor,glass,MSC10,0.6649999999999999,4060,co
motor,mem,MSC10,0.85,4060,co
mem,semantic,MSC10,0.8950000000000001,4060,co
mem,glass,MSC10,0.8900000000000002,4060,co
mem,motor,MSC10,0.95,4060,co
semantic,glass,MSC01,0.8499999999999999,4060,co
semantic,motor,MSC01,0.875,4060,co
semantic,mem,MSC01,0.6700000000000002,4060,co
glass,semantic,MSC01,0.9949999999999999,4060,co
glass,motor,MSC01,0.9349999999999999,4060,co
glass,mem,MSC01,0.8950000000000001,4060,co
motor,semantic,MSC01,0.95,4060,co
motor,glass,MSC01,0.865,4060,co
motor,mem,MSC01,0.6500000000000001,4060,co
