train_task,test_task,sub,acc,features
mem,semantic,MSC03,0.845,45344
mem,glass,MSC03,0.65,45344
mem,motor,MSC03,0.9400000000000001,45344
semantic,glass,MSC04,0.85,45344
semantic,motor,MSC04,0.6599999999999999,45344
semantic,mem,MSC04,0.845,45344
glass,semantic,MSC04,0.9250000000000002,45344
glass,motor,MSC04,0.9000000000000001,45344
glass,mem,MSC04,0.9400000000000001,45344
motor,semantic,MSC04,0.8649999999999999,45344
motor,glass,MSC04,0.905,45344
motor,mem,MSC04,0.7649999999999999,45344
mem,semantic,MSC04,0.95,45344
mem,glass,MSC04,0.9949999999999999,45344
mem,motor,MSC04,0.8399999999999999,45344
semantic,glass,MSC05,0.89,45344
semantic,motor,MSC05,0.7649999999999999,45344
semantic,mem,MSC05,0.9949999999999999,45344
glass,semantic,MSC05,0.9949999999999999,45344
glass,motor,MSC05,0.9000000000000001,45344
glass,mem,MSC05,0.9899999999999999,45344
motor,semantic,MSC05,0.6900000000000001,45344
motor,glass,MSC05,0.8099999999999999,45344
motor,mem,MSC05,0.9400000000000001,45344
mem,semantic,MSC05,0.9549999999999998,45344
mem,glass,MSC05,0.86,45344
mem,motor,MSC05,0.99,45344
semantic,glass,MSC06,0.7999999999999999,45344
semantic,motor,MSC06,0.9649999999999999,45344
semantic,mem,MSC06,0.975,45344
glass,semantic,MSC06,0.8777777777777778,45344
glass,motor,MSC06,0.7611111111111111,45344
glass,mem,MSC06,0.9166666666666666,45344
motor,semantic,MSC06,0.7949999999999999,45344
motor,glass,MSC06,0.6888888888888889,45344
motor,mem,MSC06,0.7949999999999999,45344
mem,semantic,MSC06,0.9250000000000002,45344
mem,glass,MSC06,0.8722222222222223,45344
mem,motor,MSC06,0.9550000000000001,45344
semantic,glass,MSC07,0.9400000000000001,45344
semantic,motor,MSC07,0.5499999999999999,45344
semantic,mem,MSC07,0.66,45344
glass,semantic,MSC07,0.99,45344
glass,motor,MSC07,0.6100000000000001,45344
glass,mem,MSC07,0.8399999999999999,45344
motor,semantic,MSC07,0.5499999999999999,45344
motor,glass,MSC07,0.515,45344
motor,mem,MSC07,0.5549999999999999,45344
mem,semantic,MSC07,0.9450000000000001,45344
mem,glass,MSC07,0.9800000000000001,45344
mem,motor,MSC07,0.86,45344
semantic,glass,MSC10,0.9000000000000001,45344
semantic,motor,MSC10,0.745,45344
semantic,mem,MSC10,0.8699999999999999,45344
glass,semantic,MSC10,0.845,45344
glass,motor,MSC10,0.9350000000000002,45344
glass,mem,MSC10,0.925,45344
motor,semantic,MSC10,0.6049999999999999,45344
motor,glass,MSC10,0.705,45344
motor,mem,MSC10,0.635,45344
mem,semantic,MSC10,0.925,45344
mem,glass,MSC10,0.905,45344
mem,motor,MSC10,0.95,45344
semantic,glass,MSC01,0.8950000000000001,31229
semantic,motor,MSC01,0.8249999999999998,31229
semantic,mem,MSC01,0.74,31229
glass,semantic,MSC01,0.95,31229
glass,motor,MSC01,0.93,31229
glass,mem,MSC01,0.7999999999999999,31229
motor,semantic,MSC01,0.885,31229
motor,glass,MSC01,0.8099999999999999,31229
motor,mem,MSC01,0.6500000000000001,31229
mem,semantic,MSC01,1.0,31229
mem,glass,MSC01,0.95,31229
mem,motor,MSC01,1.0,31229
semantic,glass,MSC02,0.66,31229
semantic,motor,MSC02,0.5,31229
semantic,mem,MSC02,0.51,31229
glass,semantic,MSC02,0.835,31229
glass,motor,MSC02,0.6199999999999999,31229
glass,mem,MSC02,0.74,31229
motor,semantic,MSC02,0.51,31229
motor,glass,MSC02,0.5799999999999998,31229
motor,mem,MSC02,0.5,31229
mem,semantic,MSC02,0.865,31229
mem,glass,MSC02,0.8349999999999997,31229
mem,motor,MSC02,0.6199999999999999,31229
semantic,glass,MSC03,0.7649999999999999,31229
semantic,motor,MSC03,0.82,31229
semantic,mem,MSC03,0.73,31229
glass,semantic,MSC03,0.7699999999999999,31229
glass,motor,MSC03,0.9349999999999999,31229
glass,mem,MSC03,0.725,31229
motor,semantic,MSC03,0.5549999999999999,31229
motor,glass,MSC03,0.8149999999999998,31229
motor,mem,MSC03,0.605,31229
mem,semantic,MSC03,0.775,31229
mem,glass,MSC03,0.62,31229
mem,motor,MSC03,0.9099999999999999,31229
semantic,glass,MSC04,0.845,31229
semantic,motor,MSC04,0.51,31229
semantic,mem,MSC04,0.78,31229
glass,semantic,MSC04,0.9550000000000001,31229
glass,motor,MSC04,0.9099999999999999,31229
glass,mem,MSC04,0.8850000000000001,31229
motor,semantic,MSC04,0.7999999999999999,31229
motor,glass,MSC04,0.95,31229
motor,mem,MSC04,0.865,31229
mem,semantic,MSC04,0.95,31229
mem,glass,MSC04,0.95,31229
mem,motor,MSC04,0.82,31229
semantic,glass,MSC05,0.8950000000000001,31229
semantic,motor,MSC05,0.825,31229
semantic,mem,MSC05,0.985,31229
glass,semantic,MSC05,0.97,31229
glass,motor,MSC05,0.9000000000000001,31229
glass,mem,MSC05,0.9949999999999999,31229
motor,semantic,MSC05,0.6900000000000001,31229
motor,glass,MSC05,0.76,31229
motor,mem,MSC05,0.945,31229
mem,semantic,MSC05,0.9100000000000001,31229
mem,glass,MSC05,0.96,31229
mem,motor,MSC05,1.0,31229
semantic,glass,MSC06,0.7444444444444445,31229
semantic,motor,MSC06,0.8049999999999999,31229
semantic,mem,MSC06,0.925,31229
glass,semantic,MSC06,0.9055555555555556,31229
glass,motor,MSC06,0.8444444444444443,31229
glass,mem,MSC06,0.9166666666666666,31229
motor,semantic,MSC06,0.74,31229
motor,glass,MSC06,0.6,31229
motor,mem,MSC06,0.8150000000000001,31229
mem,semantic,MSC06,0.905,31229
mem,glass,MSC06,0.8111111111111111,31229
mem,motor,MSC06,0.99,31229
semantic,glass,MSC07,0.905,31229
semantic,motor,MSC07,0.5549999999999999,31229
semantic,mem,MSC07,0.7100000000000001,31229
glass,semantic,MSC07,0.9949999999999999,31229
glass,motor,MSC07,0.6400000000000001,31229
glass,mem,MSC07,0.8099999999999999,31229
motor,semantic,MSC07,0.5499999999999999,31229
motor,glass,MSC07,0.57,31229
motor,mem,MSC07,0.51,31229
mem,semantic,MSC07,0.96,31229
mem,glass,MSC07,0.95,31229
mem,motor,MSC07,0.8950000000000001,31229
semantic,glass,MSC10,0.985,31229
semantic,motor,MSC10,0.6900000000000001,31229
semantic,mem,MSC10,0.885,31229
glass,semantic,MSC10,0.9400000000000001,31229
glass,motor,MSC10,0.89,31229
glass,mem,MSC10,0.9200000000000002,31229
motor,semantic,MSC10,0.605,31229
motor,glass,MSC10,0.6799999999999999,31229
motor,mem,MSC10,0.825,31229
mem,semantic,MSC10,0.915,31229
mem,glass,MSC10,0.9000000000000001,31229
mem,motor,MSC10,0.9349999999999999,31229
semantic,glass,MSC01,0.875,15898
semantic,motor,MSC01,0.8699999999999999,15898
semantic,mem,MSC01,0.6750000000000002,15898
glass,semantic,MSC01,0.9549999999999998,15898
glass,motor,MSC01,0.9649999999999999,15898
glass,mem,MSC01,0.8399999999999999,15898
motor,semantic,MSC01,0.9100000000000001,15898
motor,glass,MSC01,0.8399999999999999,15898
motor,mem,MSC01,0.655,15898
mem,semantic,MSC01,1.0,15898
mem,glass,MSC01,0.9949999999999999,15898
mem,motor,MSC01,1.0,15898
semantic,glass,MSC02,0.685,15898
semantic,motor,MSC02,0.505,15898
semantic,mem,MSC02,0.515,15898
glass,semantic,MSC02,0.8799999999999999,15898
glass,motor,MSC02,0.6199999999999999,15898
glass,mem,MSC02,0.5799999999999998,15898
motor,semantic,MSC02,0.51,15898
motor,glass,MSC02,0.515,15898
motor,mem,MSC02,0.5,15898
mem,semantic,MSC02,0.7949999999999999,15898
mem,glass,MSC02,0.8549999999999999,15898
mem,motor,MSC02,0.6700000000000002,15898
semantic,glass,MSC03,0.7150000000000001,15898
semantic,motor,MSC03,0.75,15898
semantic,mem,MSC03,0.7799999999999999,15898
glass,semantic,MSC03,0.7699999999999999,15898
glass,motor,MSC03,0.9899999999999999,15898
glass,mem,MSC03,0.725,15898
motor,semantic,MSC03,0.5549999999999999,15898
motor,glass,MSC03,0.7899999999999999,15898
motor,mem,MSC03,0.65,15898
mem,semantic,MSC03,0.775,15898
mem,glass,MSC03,0.5599999999999999,15898
mem,motor,MSC03,0.9549999999999998,15898
semantic,glass,MSC04,0.845,15898
semantic,motor,MSC04,0.525,15898
semantic,mem,MSC04,0.755,15898
glass,semantic,MSC04,0.9400000000000001,15898
glass,motor,MSC04,0.95,15898
glass,mem,MSC04,0.9550000000000001,15898
motor,semantic,MSC04,0.8299999999999998,15898
motor,glass,MSC04,0.945,15898
motor,mem,MSC04,0.655,15898
mem,semantic,MSC04,0.9650000000000001,15898
mem,glass,MSC04,0.9850000000000001,15898
mem,motor,MSC04,0.86,15898
semantic,glass,MSC05,0.8950000000000001,15898
semantic,motor,MSC05,0.7,15898
semantic,mem,MSC05,0.9150000000000003,15898
glass,semantic,MSC05,1.0,15898
glass,motor,MSC05,0.8649999999999999,15898
glass,mem,MSC05,0.9949999999999999,15898
motor,semantic,MSC05,0.6950000000000001,15898
motor,glass,MSC05,0.78,15898
motor,mem,MSC05,0.9549999999999998,15898
mem,semantic,MSC05,0.95,15898
mem,glass,MSC05,0.9650000000000001,15898
mem,motor,MSC05,1.0,15898
semantic,glass,MSC06,0.7666666666666666,15898
semantic,motor,MSC06,0.7899999999999999,15898
semantic,mem,MSC06,0.9350000000000002,15898
glass,semantic,MSC06,0.8833333333333333,15898
glass,motor,MSC06,0.9055555555555558,15898
glass,mem,MSC06,0.8999999999999999,15898
motor,semantic,MSC06,0.7999999999999999,15898
motor,glass,MSC06,0.5944444444444444,15898
motor,mem,MSC06,0.865,15898
mem,semantic,MSC06,0.905,15898
mem,glass,MSC06,0.8777777777777779,15898
mem,motor,MSC06,0.99,15898
semantic,glass,MSC07,0.9400000000000001,15898
semantic,motor,MSC07,0.5499999999999999,15898
semantic,mem,MSC07,0.67,15898
glass,semantic,MSC07,0.9949999999999999,15898
glass,motor,MSC07,0.5850000000000001,15898
glass,mem,MSC07,0.8099999999999999,15898
motor,semantic,MSC07,0.5499999999999999,15898
motor,glass,MSC07,0.57,15898
motor,mem,MSC07,0.5449999999999999,15898
mem,semantic,MSC07,0.9349999999999999,15898
mem,glass,MSC07,0.9949999999999999,15898
mem,motor,MSC07,0.8649999999999999,15898
semantic,glass,MSC10,0.8949999999999999,15898
semantic,motor,MSC10,0.7000000000000001,15898
semantic,mem,MSC10,0.85,15898
glass,semantic,MSC10,0.925,15898
glass,motor,MSC10,0.9100000000000001,15898
glass,mem,MSC10,0.845,15898
motor,semantic,MSC10,0.645,15898
motor,glass,MSC10,0.675,15898
motor,mem,MSC10,0.705,15898
mem,semantic,MSC10,0.8800000000000001,15898
mem,glass,MSC10,0.89,15898
mem,motor,MSC10,0.9650000000000001,15898
semantic,glass,MSC01,0.8549999999999999,256
semantic,motor,MSC01,0.85,256
semantic,mem,MSC01,0.7949999999999999,256
glass,semantic,MSC01,0.9349999999999999,256
glass,motor,MSC01,0.9350000000000002,256
glass,mem,MSC01,0.8800000000000002,256
motor,semantic,MSC01,0.8950000000000001,256
motor,glass,MSC01,0.7699999999999999,256
motor,mem,MSC01,0.89,256
mem,semantic,MSC01,0.9000000000000001,256
mem,glass,MSC01,0.9200000000000002,256
mem,motor,MSC01,0.96,256
semantic,glass,MSC02,0.725,256
semantic,motor,MSC02,0.505,256
semantic,mem,MSC02,0.525,256
glass,semantic,MSC02,0.76,256
glass,motor,MSC02,0.635,256
glass,mem,MSC02,0.615,256
motor,semantic,MSC02,0.495,256
motor,glass,MSC02,0.5,256
motor,mem,MSC02,0.5,256
mem,semantic,MSC02,0.845,256
mem,glass,MSC02,0.7449999999999999,256
mem,motor,MSC02,0.6,256
semantic,glass,MSC03,0.86,256
semantic,motor,MSC03,0.9100000000000001,256
semantic,mem,MSC03,0.805,256
glass,semantic,MSC03,0.7949999999999999,256
glass,motor,MSC03,0.925,256
glass,mem,MSC03,0.6600000000000003,256
motor,semantic,MSC03,0.7150000000000001,256
motor,glass,MSC03,0.8399999999999999,256
motor,mem,MSC03,0.7050000000000001,256
mem,semantic,MSC03,0.8049999999999999,256
mem,glass,MSC03,0.7000000000000001,256
mem,motor,MSC03,0.8650000000000002,256
semantic,glass,MSC04,0.78,256
semantic,motor,MSC04,0.725,256
semantic,mem,MSC04,0.825,256
glass,semantic,MSC04,0.9199999999999999,256
glass,motor,MSC04,0.8700000000000001,256
glass,mem,MSC04,0.78,256
motor,semantic,MSC04,0.6950000000000001,256
motor,glass,MSC04,0.7849999999999999,256
motor,mem,MSC04,0.76,256
mem,semantic,MSC04,0.915,256
mem,glass,MSC04,0.9549999999999998,256
mem,motor,MSC04,0.8499999999999999,256
semantic,glass,MSC05,0.925,256
semantic,motor,MSC05,0.8150000000000001,256
semantic,mem,MSC05,0.9800000000000001,256
glass,semantic,MSC05,0.9549999999999998,256
glass,motor,MSC05,0.845,256
glass,mem,MSC05,0.9649999999999999,256
motor,semantic,MSC05,0.725,256
motor,glass,MSC05,0.7949999999999999,256
motor,mem,MSC05,0.9099999999999999,256
mem,semantic,MSC05,0.95,256
mem,glass,MSC05,0.99,256
mem,motor,MSC05,0.9949999999999999,256
semantic,glass,MSC06,0.8666666666666666,256
semantic,motor,MSC06,0.825,256
semantic,mem,MSC06,0.9099999999999999,256
glass,semantic,MSC06,0.8666666666666667,256
glass,motor,MSC06,0.8166666666666667,256
glass,mem,MSC06,0.9055555555555556,256
motor,semantic,MSC06,0.6800000000000002,256
motor,glass,MSC06,0.7111111111111111,256
motor,mem,MSC06,0.7899999999999999,256
mem,semantic,MSC06,0.7999999999999999,256
mem,glass,MSC06,0.85,256
mem,motor,MSC06,0.93,256
semantic,glass,MSC07,0.97,256
semantic,motor,MSC07,0.5599999999999999,256
semantic,mem,MSC07,0.7100000000000001,256
glass,semantic,MSC07,0.9949999999999999,256
glass,motor,MSC07,0.655,256
glass,mem,MSC07,0.765,256
motor,semantic,MSC07,0.63,256
motor,glass,MSC07,0.5949999999999999,256
motor,mem,MSC07,0.5,256
mem,semantic,MSC07,0.9650000000000001,256
mem,glass,MSC07,0.945,256
mem,motor,MSC07,0.905,256
semantic,glass,MSC10,0.835,256
semantic,motor,MSC10,0.645,256
semantic,mem,MSC10,0.7649999999999999,256
glass,semantic,MSC10,0.9400000000000001,256
glass,motor,MSC10,0.755,256
glass,mem,MSC10,0.8949999999999999,256
motor,semantic,MSC10,0.7250000000000001,256
motor,glass,MSC10,0.595,256
motor,mem,MSC10,0.76,256
mem,semantic,MSC10,0.7849999999999999,256
mem,glass,MSC10,0.745,256
mem,motor,MSC10,0.7949999999999999,256
semantic,glass,MSC01,0.9000000000000001,46279
semantic,motor,MSC01,0.9000000000000001,46279
semantic,mem,MSC01,0.73,46279
glass,semantic,MSC01,0.95,46279
glass,motor,MSC01,0.93,46279
glass,mem,MSC01,0.8399999999999999,46279
motor,semantic,MSC01,0.95,46279
motor,glass,MSC01,0.8949999999999999,46279
motor,mem,MSC01,0.66,46279
mem,semantic,MSC01,1.0,46279
mem,glass,MSC01,0.9450000000000001,46279
mem,motor,MSC01,0.975,46279
semantic,glass,MSC02,0.6950000000000001,46279
semantic,motor,MSC02,0.5,46279
semantic,mem,MSC02,0.5449999999999999,46279
glass,semantic,MSC02,0.9150000000000003,46279
glass,motor,MSC02,0.66,46279
glass,mem,MSC02,0.67,46279
motor,semantic,MSC02,0.5,46279
motor,glass,MSC02,0.5,46279
motor,mem,MSC02,0.5,46279
mem,semantic,MSC02,0.8549999999999999,46279
mem,glass,MSC02,0.89,46279
mem,motor,MSC02,0.67,46279
semantic,glass,MSC03,0.7150000000000001,46279
semantic,motor,MSC03,0.7899999999999999,46279
semantic,mem,MSC03,0.755,46279
glass,semantic,MSC03,0.8299999999999998,46279
glass,motor,MSC03,0.985,46279
glass,mem,MSC03,0.735,46279
motor,semantic,MSC03,0.505,46279
motor,glass,MSC03,0.7949999999999999,46279
motor,mem,MSC03,0.72,46279
mem,semantic,MSC03,0.8249999999999998,46279
mem,glass,MSC03,0.6700000000000002,46279
mem,motor,MSC03,0.8700000000000001,46279
semantic,glass,MSC04,0.86,46279
semantic,motor,MSC04,0.5349999999999999,46279
semantic,mem,MSC04,0.9,46279
glass,semantic,MSC04,0.9850000000000001,46279
glass,motor,MSC04,0.8700000000000001,46279
glass,mem,MSC04,0.875,46279
motor,semantic,MSC04,0.8,46279
motor,glass,MSC04,1.0,46279
motor,mem,MSC04,0.8149999999999998,46279
mem,semantic,MSC04,0.96,46279
mem,glass,MSC04,0.985,46279
mem,motor,MSC04,0.9400000000000001,46279
semantic,glass,MSC05,0.8950000000000001,46279
semantic,motor,MSC05,0.7200000000000001,46279
semantic,mem,MSC05,0.905,46279
glass,semantic,MSC05,1.0,46279
glass,motor,MSC05,0.8799999999999999,46279
glass,mem,MSC05,0.9949999999999999,46279
motor,semantic,MSC05,0.6399999999999999,46279
motor,glass,MSC05,0.685,46279
motor,mem,MSC05,0.9250000000000002,46279
mem,semantic,MSC05,0.96,46279
mem,glass,MSC05,0.96,46279
mem,motor,MSC05,0.9949999999999999,46279
semantic,glass,MSC06,0.7833333333333333,46279
semantic,motor,MSC06,0.8150000000000001,46279
semantic,mem,MSC06,0.925,46279
glass,semantic,MSC06,0.922222222222222,46279
glass,motor,MSC06,0.7333333333333333,46279
glass,mem,MSC06,0.9000000000000001,46279
motor,semantic,MSC06,0.8049999999999999,46279
motor,glass,MSC06,0.5444444444444445,46279
motor,mem,MSC06,0.8699999999999999,46279
mem,semantic,MSC06,0.9200000000000002,46279
mem,glass,MSC06,0.8666666666666666,46279
mem,motor,MSC06,0.9350000000000002,46279
semantic,glass,MSC07,0.945,46279
semantic,motor,MSC07,0.5499999999999999,46279
semantic,mem,MSC07,0.7999999999999999,46279
glass,semantic,MSC07,0.99,46279
glass,motor,MSC07,0.6400000000000001,46279
glass,mem,MSC07,0.7649999999999999,46279
motor,semantic,MSC07,0.5549999999999999,46279
motor,glass,MSC07,0.505,46279
motor,mem,MSC07,0.5399999999999999,46279
mem,semantic,MSC07,0.9850000000000001,46279
mem,glass,MSC07,0.99,46279
mem,motor,MSC07,0.7849999999999999,46279
semantic,glass,MSC10,0.9,46279
semantic,motor,MSC10,0.745,46279
semantic,mem,MSC10,0.8200000000000001,46279
glass,semantic,MSC10,0.945,46279
glass,motor,MSC10,0.8950000000000001,46279
glass,mem,MSC10,0.9400000000000001,46279
motor,semantic,MSC10,0.66,46279
motor,glass,MSC10,0.8049999999999999,46279
motor,mem,MSC10,0.7749999999999999,46279
mem,semantic,MSC10,0.8549999999999999,46279
mem,glass,MSC10,0.8800000000000001,46279
mem,motor,MSC10,0.9349999999999999,46279
semantic,glass,MSC01,0.8049999999999999,1876
semantic,motor,MSC01,0.7500000000000001,1876
semantic,mem,MSC01,0.7050000000000001,1876
glass,semantic,MSC01,0.9149999999999998,1876
glass,motor,MSC01,0.82,1876
glass,mem,MSC01,0.82,1876
motor,semantic,MSC01,0.8399999999999999,1876
motor,glass,MSC01,0.89,1876
motor,mem,MSC01,0.6500000000000001,1876
mem,semantic,MSC01,0.975,1876
mem,glass,MSC01,0.97,1876
mem,motor,MSC01,0.97,1876
semantic,glass,MSC02,0.7000000000000001,1876
semantic,motor,MSC02,0.5,1876
semantic,mem,MSC02,0.5050000000000001,1876
glass,semantic,MSC02,0.925,1876
glass,motor,MSC02,0.645,1876
glass,mem,MSC02,0.73,1876
motor,semantic,MSC02,0.5499999999999999,1876
motor,glass,MSC02,0.6150000000000002,1876
motor,mem,MSC02,0.51,1876
mem,semantic,MSC02,0.865,1876
mem,glass,MSC02,0.82,1876
mem,motor,MSC02,0.565,1876
semantic,glass,MSC03,0.705,1876
semantic,motor,MSC03,0.82,1876
semantic,mem,MSC03,0.8400000000000001,1876
glass,semantic,MSC03,0.945,1876
glass,motor,MSC03,0.9949999999999999,1876
glass,mem,MSC03,0.725,1876
motor,semantic,MSC03,0.5399999999999999,1876
motor,glass,MSC03,0.825,1876
motor,mem,MSC03,0.6399999999999999,1876
mem,semantic,MSC03,0.76,1876
mem,glass,MSC03,0.61,1876
mem,motor,MSC03,0.925,1876
semantic,glass,MSC04,0.7100000000000001,1876
semantic,motor,MSC04,0.5700000000000001,1876
semantic,mem,MSC04,0.75,1876
glass,semantic,MSC04,0.9700000000000001,1876
glass,motor,MSC04,0.8900000000000002,1876
glass,mem,MSC04,0.9099999999999999,1876
motor,semantic,MSC04,0.68,1876
motor,glass,MSC04,0.82,1876
motor,mem,MSC04,0.72,1876
mem,semantic,MSC04,0.905,1876
mem,glass,MSC04,0.9399999999999998,1876
mem,motor,MSC04,0.76,1876
semantic,glass,MSC05,0.9000000000000001,1876
semantic,motor,MSC05,0.8549999999999999,1876
semantic,mem,MSC05,0.96,1876
glass,semantic,MSC05,0.875,1876
glass,motor,MSC05,0.8950000000000001,1876
glass,mem,MSC05,0.96,1876
motor,semantic,MSC05,0.675,1876
motor,glass,MSC05,0.72,1876
motor,mem,MSC05,1.0,1876
mem,semantic,MSC05,0.97,1876
mem,glass,MSC05,0.95,1876
mem,motor,MSC05,1.0,1876
semantic,glass,MSC06,0.7888888888888889,1876
semantic,motor,MSC06,0.5949999999999999,1876
semantic,mem,MSC06,0.865,1876
glass,semantic,MSC06,0.9222222222222223,1876
glass,motor,MSC06,0.6555555555555556,1876
glass,mem,MSC06,0.9277777777777777,1876
motor,semantic,MSC06,0.75,1876
motor,glass,MSC06,0.5777777777777777,1876
motor,mem,MSC06,0.9199999999999999,1876
mem,semantic,MSC06,0.945,1876
mem,glass,MSC06,0.9055555555555557,1876
mem,motor,MSC06,0.9399999999999998,1876
semantic,glass,MSC07,0.9000000000000001,1876
semantic,motor,MSC07,0.5499999999999999,1876
semantic,mem,MSC07,0.7000000000000001,1876
glass,semantic,MSC07,0.9949999999999999,1876
glass,motor,MSC07,0.5599999999999998,1876
glass,mem,MSC07,0.8049999999999999,1876
motor,semantic,MSC07,0.5399999999999999,1876
motor,glass,MSC07,0.525,1876
motor,mem,MSC07,0.5,1876
mem,semantic,MSC07,0.9049999999999999,1876
mem,glass,MSC07,0.905,1876
mem,motor,MSC07,0.9349999999999999,1876
semantic,glass,MSC10,0.7949999999999999,1876
semantic,motor,MSC10,0.76,1876
semantic,mem,MSC10,0.82,1876
glass,semantic,MSC10,0.875,1876
glass,motor,MSC10,0.8949999999999999,1876
glass,mem,MSC10,0.945,1876
motor,semantic,MSC10,0.625,1876
motor,glass,MSC10,0.68,1876
motor,mem,MSC10,0.8499999999999999,1876
mem,semantic,MSC10,0.89,1876
mem,glass,MSC10,0.82,1876
mem,motor,MSC10,0.96,1876
semantic,glass,MSC01,0.8499999999999999,17282
semantic,motor,MSC01,0.8149999999999998,17282
semantic,mem,MSC01,0.6300000000000001,17282
glass,semantic,MSC01,0.95,17282
glass,motor,MSC01,0.9550000000000001,17282
glass,mem,MSC01,0.7899999999999999,17282
motor,semantic,MSC01,0.9200000000000002,17282
motor,glass,MSC01,0.78,17282
motor,mem,MSC01,0.675,17282
mem,semantic,MSC01,0.97,17282
mem,glass,MSC01,0.96,17282
mem,motor,MSC01,1.0,17282
semantic,glass,MSC02,0.6799999999999999,17282
semantic,motor,MSC02,0.505,17282
semantic,mem,MSC02,0.5,17282
glass,semantic,MSC02,0.89,17282
