train_task,test_task,sub,acc,features
glass,semantic,MSC05,0.8049999999999999,147
glass,motor,MSC05,0.845,147
glass,mem,MSC05,0.7949999999999998,147
motor,semantic,MSC05,0.6500000000000001,147
motor,glass,MSC05,0.72,147
motor,mem,MSC05,0.8649999999999999,147
mem,semantic,MSC05,0.755,147
mem,glass,MSC05,0.9200000000000002,147
mem,motor,MSC05,0.9450000000000001,147
semantic,glass,MSC06,0.7777777777777778,147
semantic,motor,MSC06,0.6249999999999999,147
semantic,mem,MSC06,0.76,147
glass,semantic,MSC06,0.861111111111111,147
glass,motor,MSC06,0.6222222222222222,147
glass,mem,MSC06,0.8666666666666667,147
motor,semantic,MSC06,0.57,147
motor,glass,MSC06,0.5722222222222222,147
motor,mem,MSC06,0.575,147
mem,semantic,MSC06,0.86,147
mem,glass,MSC06,0.9277777777777778,147
mem,motor,MSC06,0.86,147
semantic,glass,MSC07,0.9000000000000001,147
semantic,motor,MSC07,0.5199999999999999,147
semantic,mem,MSC07,0.74,147
glass,semantic,MSC07,0.97,147
glass,motor,MSC07,0.5399999999999999,147
glass,mem,MSC07,0.7150000000000001,147
motor,semantic,MSC07,0.5499999999999999,147
motor,glass,MSC07,0.505,147
motor,mem,MSC07,0.495,147
mem,semantic,MSC07,0.85,147
mem,glass,MSC07,0.8099999999999999,147
mem,motor,MSC07,0.7849999999999999,147
semantic,glass,MSC10,0.8300000000000001,147
semantic,motor,MSC10,0.575,147
semantic,mem,MSC10,0.76,147
glass,semantic,MSC10,0.8799999999999999,147
glass,motor,MSC10,0.5999999999999999,147
glass,mem,MSC10,0.89,147
motor,semantic,MSC10,0.47000000000000003,147
motor,glass,MSC10,0.615,147
motor,mem,MSC10,0.71,147
mem,semantic,MSC10,0.7849999999999999,147
mem,glass,MSC10,0.9349999999999999,147
mem,motor,MSC10,0.7699999999999999,147
semantic,glass,MSC01,0.8600000000000001,10
semantic,motor,MSC01,0.8800000000000001,10
semantic,mem,MSC01,0.72,10
glass,semantic,MSC01,0.875,10
glass,motor,MSC01,0.875,10
glass,mem,MSC01,0.76,10
motor,semantic,MSC01,0.8149999999999998,10
motor,glass,MSC01,0.8549999999999999,10
motor,mem,MSC01,0.635,10
mem,semantic,MSC01,0.77,10
mem,glass,MSC01,0.8299999999999998,10
mem,motor,MSC01,0.845,10
semantic,glass,MSC02,0.7150000000000001,10
semantic,motor,MSC02,0.54,10
semantic,mem,MSC02,0.6900000000000001,10
glass,semantic,MSC02,0.7200000000000001,10
glass,motor,MSC02,0.63,10
glass,mem,MSC02,0.655,10
motor,semantic,MSC02,0.43000000000000005,10
motor,glass,MSC02,0.5249999999999999,10
motor,mem,MSC02,0.475,10
mem,semantic,MSC02,0.685,10
mem,glass,MSC02,0.655,10
mem,motor,MSC02,0.525,10
semantic,glass,MSC03,0.5900000000000001,10
semantic,motor,MSC03,0.24500000000000002,10
semantic,mem,MSC03,0.45499999999999996,10
glass,semantic,MSC03,0.495,10
glass,motor,MSC03,0.7699999999999999,10
glass,mem,MSC03,0.545,10
motor,semantic,MSC03,0.5499999999999999,10
motor,glass,MSC03,0.7200000000000001,10
motor,mem,MSC03,0.7949999999999999,10
mem,semantic,MSC03,0.665,10
mem,glass,MSC03,0.48999999999999994,10
mem,motor,MSC03,0.9099999999999999,10
semantic,glass,MSC04,0.7,10
semantic,motor,MSC04,0.545,10
semantic,mem,MSC04,0.7899999999999999,10
glass,semantic,MSC04,0.61,10
glass,motor,MSC04,0.655,10
glass,mem,MSC04,0.635,10
motor,semantic,MSC04,0.535,10
motor,glass,MSC04,0.7100000000000001,10
motor,mem,MSC04,0.5499999999999999,10
mem,semantic,MSC04,0.6500000000000001,10
mem,glass,MSC04,0.62,10
mem,motor,MSC04,0.6300000000000001,10
semantic,glass,MSC05,0.7799999999999999,10
semantic,motor,MSC05,0.6,10
semantic,mem,MSC05,0.78,10
glass,semantic,MSC05,0.685,10
glass,motor,MSC05,0.95,10
glass,mem,MSC05,0.68,10
motor,semantic,MSC05,0.64,10
motor,glass,MSC05,0.8099999999999999,10
motor,mem,MSC05,0.655,10
mem,semantic,MSC05,0.6900000000000002,10
mem,glass,MSC05,0.8549999999999999,10
mem,motor,MSC05,0.765,10
semantic,glass,MSC06,0.6555555555555556,10
semantic,motor,MSC06,0.5,10
semantic,mem,MSC06,0.72,10
glass,semantic,MSC06,0.6444444444444444,10
glass,motor,MSC06,0.5777777777777777,10
glass,mem,MSC06,0.3722222222222222,10
motor,semantic,MSC06,0.55,10
motor,glass,MSC06,0.5944444444444444,10
motor,mem,MSC06,0.665,10
mem,semantic,MSC06,0.64,10
mem,glass,MSC06,0.4333333333333333,10
mem,motor,MSC06,0.7300000000000001,10
semantic,glass,MSC07,0.715,10
semantic,motor,MSC07,0.395,10
semantic,mem,MSC07,0.585,10
glass,semantic,MSC07,0.74,10
glass,motor,MSC07,0.48,10
glass,mem,MSC07,0.685,10
motor,semantic,MSC07,0.45500000000000007,10
motor,glass,MSC07,0.6500000000000001,10
motor,mem,MSC07,0.615,10
mem,semantic,MSC07,0.545,10
mem,glass,MSC07,0.6900000000000002,10
mem,motor,MSC07,0.59,10
semantic,glass,MSC10,0.7000000000000001,10
semantic,motor,MSC10,0.605,10
semantic,mem,MSC10,0.7699999999999999,10
glass,semantic,MSC10,0.7250000000000001,10
glass,motor,MSC10,0.52,10
glass,mem,MSC10,0.6199999999999999,10
motor,semantic,MSC10,0.7250000000000001,10
motor,glass,MSC10,0.63,10
motor,mem,MSC10,0.595,10
mem,semantic,MSC10,0.76,10
mem,glass,MSC10,0.54,10
mem,motor,MSC10,0.6299999999999999,10
semantic,glass,MSC01,0.7649999999999999,33
semantic,motor,MSC01,0.635,33
semantic,mem,MSC01,0.755,33
glass,semantic,MSC01,0.8299999999999998,33
glass,motor,MSC01,0.7699999999999999,33
glass,mem,MSC01,0.8450000000000001,33
motor,semantic,MSC01,0.53,33
motor,glass,MSC01,0.73,33
motor,mem,MSC01,0.58,33
mem,semantic,MSC01,0.7849999999999999,33
mem,glass,MSC01,0.7899999999999999,33
mem,motor,MSC01,0.675,33
semantic,glass,MSC02,0.75,33
semantic,motor,MSC02,0.6800000000000002,33
semantic,mem,MSC02,0.8049999999999999,33
glass,semantic,MSC02,0.6450000000000001,33
glass,motor,MSC02,0.635,33
glass,mem,MSC02,0.6299999999999999,33
motor,semantic,MSC02,0.6950000000000001,33
motor,glass,MSC02,0.7,33
motor,mem,MSC02,0.655,33
mem,semantic,MSC02,0.8299999999999998,33
mem,glass,MSC02,0.8549999999999999,33
mem,motor,MSC02,0.8049999999999999,33
semantic,glass,MSC03,0.7949999999999999,33
semantic,motor,MSC03,0.595,33
semantic,mem,MSC03,0.635,33
glass,semantic,MSC03,0.7899999999999999,33
glass,motor,MSC03,0.54,33
glass,mem,MSC03,0.6500000000000001,33
motor,semantic,MSC03,0.7150000000000001,33
motor,glass,MSC03,0.67,33
motor,mem,MSC03,0.66,33
mem,semantic,MSC03,0.745,33
mem,glass,MSC03,0.7799999999999999,33
mem,motor,MSC03,0.545,33
semantic,glass,MSC04,0.7899999999999999,33
semantic,motor,MSC04,0.5399999999999999,33
semantic,mem,MSC04,0.845,33
glass,semantic,MSC04,0.8800000000000001,33
glass,motor,MSC04,0.56,33
glass,mem,MSC04,0.6950000000000001,33
motor,semantic,MSC04,0.77,33
motor,glass,MSC04,0.6950000000000001,33
motor,mem,MSC04,0.6300000000000001,33
mem,semantic,MSC04,0.9000000000000001,33
mem,glass,MSC04,0.7699999999999999,33
mem,motor,MSC04,0.68,33
semantic,glass,MSC05,0.6900000000000002,33
semantic,motor,MSC05,0.61,33
semantic,mem,MSC05,0.6700000000000002,33
glass,semantic,MSC05,0.7050000000000001,33
glass,motor,MSC05,0.7100000000000001,33
glass,mem,MSC05,0.775,33
motor,semantic,MSC05,0.53,33
motor,glass,MSC05,0.6700000000000002,33
motor,mem,MSC05,0.635,33
mem,semantic,MSC05,0.6900000000000002,33
mem,glass,MSC05,0.8049999999999999,33
mem,motor,MSC05,0.8149999999999998,33
semantic,glass,MSC06,0.5333333333333332,33
semantic,motor,MSC06,0.7749999999999999,33
semantic,mem,MSC06,0.595,33
glass,semantic,MSC06,0.5555555555555556,33
glass,motor,MSC06,0.661111111111111,33
glass,mem,MSC06,0.7777777777777777,33
motor,semantic,MSC06,0.63,33
motor,glass,MSC06,0.6055555555555555,33
motor,mem,MSC06,0.8099999999999999,33
mem,semantic,MSC06,0.6049999999999999,33
mem,glass,MSC06,0.6277777777777779,33
mem,motor,MSC06,0.86,33
semantic,glass,MSC07,0.9400000000000001,33
semantic,motor,MSC07,0.51,33
semantic,mem,MSC07,0.6900000000000001,33
glass,semantic,MSC07,0.85,33
glass,motor,MSC07,0.5349999999999999,33
glass,mem,MSC07,0.8249999999999998,33
motor,semantic,MSC07,0.45000000000000007,33
motor,glass,MSC07,0.425,33
motor,mem,MSC07,0.45,33
mem,semantic,MSC07,0.76,33
mem,glass,MSC07,0.875,33
mem,motor,MSC07,0.5,33
semantic,glass,MSC10,0.835,33
semantic,motor,MSC10,0.575,33
semantic,mem,MSC10,0.705,33
glass,semantic,MSC10,0.7550000000000001,33
glass,motor,MSC10,0.675,33
glass,mem,MSC10,0.7100000000000001,33
motor,semantic,MSC10,0.5800000000000001,33
motor,glass,MSC10,0.6900000000000002,33
motor,mem,MSC10,0.64,33
mem,semantic,MSC10,0.72,33
mem,glass,MSC10,0.845,33
mem,motor,MSC10,0.745,33
semantic,glass,MSC01,0.62,25
semantic,motor,MSC01,0.72,25
semantic,mem,MSC01,0.6349999999999999,25
glass,semantic,MSC01,0.6350000000000001,25
glass,motor,MSC01,0.685,25
glass,mem,MSC01,0.775,25
motor,semantic,MSC01,0.6100000000000001,25
motor,glass,MSC01,0.685,25
motor,mem,MSC01,0.7050000000000001,25
mem,semantic,MSC01,0.74,25
mem,glass,MSC01,0.585,25
mem,motor,MSC01,0.635,25
semantic,glass,MSC02,0.76,25
semantic,motor,MSC02,0.6900000000000001,25
semantic,mem,MSC02,0.5349999999999999,25
glass,semantic,MSC02,0.755,25
glass,motor,MSC02,0.5849999999999999,25
glass,mem,MSC02,0.615,25
motor,semantic,MSC02,0.55,25
motor,glass,MSC02,0.665,25
motor,mem,MSC02,0.51,25
mem,semantic,MSC02,0.65,25
mem,glass,MSC02,0.755,25
mem,motor,MSC02,0.595,25
semantic,glass,MSC03,0.41500000000000004,25
semantic,motor,MSC03,0.555,25
semantic,mem,MSC03,0.485,25
glass,semantic,MSC03,0.515,25
glass,motor,MSC03,0.7100000000000001,25
glass,mem,MSC03,0.615,25
motor,semantic,MSC03,0.59,25
motor,glass,MSC03,0.6049999999999999,25
motor,mem,MSC03,0.525,25
mem,semantic,MSC03,0.595,25
mem,glass,MSC03,0.575,25
mem,motor,MSC03,0.53,25
semantic,glass,MSC04,0.625,25
semantic,motor,MSC04,0.5349999999999999,25
semantic,mem,MSC04,0.6950000000000001,25
glass,semantic,MSC04,0.635,25
glass,motor,MSC04,0.59,25
glass,mem,MSC04,0.7150000000000001,25
motor,semantic,MSC04,0.63,25
motor,glass,MSC04,0.5800000000000001,25
motor,mem,MSC04,0.5449999999999999,25
mem,semantic,MSC04,0.43500000000000005,25
mem,glass,MSC04,0.715,25
mem,motor,MSC04,0.56,25
semantic,glass,MSC05,0.7150000000000001,25
semantic,motor,MSC05,0.675,25
semantic,mem,MSC05,0.8099999999999999,25
glass,semantic,MSC05,0.74,25
glass,motor,MSC05,0.7250000000000001,25
glass,mem,MSC05,0.7649999999999999,25
motor,semantic,MSC05,0.6450000000000001,25
motor,glass,MSC05,0.655,25
motor,mem,MSC05,0.5900000000000001,25
mem,semantic,MSC05,0.655,25
mem,glass,MSC05,0.6950000000000001,25
mem,motor,MSC05,0.6649999999999999,25
semantic,glass,MSC06,0.6166666666666666,25
semantic,motor,MSC06,0.63,25
semantic,mem,MSC06,0.6049999999999999,25
glass,semantic,MSC06,0.75,25
glass,motor,MSC06,0.6,25
glass,mem,MSC06,0.7555555555555555,25
motor,semantic,MSC06,0.6299999999999999,25
motor,glass,MSC06,0.55,25
motor,mem,MSC06,0.625,25
mem,semantic,MSC06,0.6199999999999999,25
mem,glass,MSC06,0.75,25
mem,motor,MSC06,0.62,25
semantic,glass,MSC07,0.845,25
semantic,motor,MSC07,0.575,25
semantic,mem,MSC07,0.74,25
glass,semantic,MSC07,0.7849999999999999,25
glass,motor,MSC07,0.665,25
glass,mem,MSC07,0.685,25
motor,semantic,MSC07,0.6049999999999999,25
motor,glass,MSC07,0.48500000000000004,25
motor,mem,MSC07,0.42000000000000004,25
mem,semantic,MSC07,0.77,25
mem,glass,MSC07,0.6100000000000001,25
mem,motor,MSC07,0.5599999999999999,25
semantic,glass,MSC10,0.685,25
semantic,motor,MSC10,0.44499999999999995,25
semantic,mem,MSC10,0.535,25
glass,semantic,MSC10,0.6900000000000001,25
glass,motor,MSC10,0.5149999999999999,25
glass,mem,MSC10,0.6500000000000001,25
motor,semantic,MSC10,0.6,25
motor,glass,MSC10,0.61,25
motor,mem,MSC10,0.6900000000000001,25
mem,semantic,MSC10,0.59,25
mem,glass,MSC10,0.72,25
mem,motor,MSC10,0.73,25
semantic,glass,MSC01,0.845,78
semantic,motor,MSC01,0.735,78
semantic,mem,MSC01,0.7050000000000001,78
glass,semantic,MSC01,0.8,78
glass,motor,MSC01,0.875,78
glass,mem,MSC01,0.665,78
motor,semantic,MSC01,0.7949999999999999,78
motor,glass,MSC01,0.7250000000000001,78
motor,mem,MSC01,0.615,78
mem,semantic,MSC01,0.865,78
mem,glass,MSC01,0.8149999999999998,78
mem,motor,MSC01,0.74,78
semantic,glass,MSC02,0.6500000000000001,78
semantic,motor,MSC02,0.5,78
semantic,mem,MSC02,0.5599999999999999,78
glass,semantic,MSC02,0.875,78
glass,motor,MSC02,0.68,78
glass,mem,MSC02,0.7599999999999999,78
motor,semantic,MSC02,0.705,78
motor,glass,MSC02,0.7699999999999999,78
motor,mem,MSC02,0.4950000000000001,78
mem,semantic,MSC02,0.905,78
mem,glass,MSC02,0.8099999999999998,78
mem,motor,MSC02,0.61,78
semantic,glass,MSC03,0.7250000000000001,78
semantic,motor,MSC03,0.615,78
semantic,mem,MSC03,0.675,78
glass,semantic,MSC03,0.7299999999999999,78
glass,motor,MSC03,0.9,78
glass,mem,MSC03,0.5549999999999999,78
motor,semantic,MSC03,0.45000000000000007,78
motor,glass,MSC03,0.655,78
motor,mem,MSC03,0.6449999999999999,78
mem,semantic,MSC03,0.735,78
mem,glass,MSC03,0.61,78
mem,motor,MSC03,0.6649999999999999,78
semantic,glass,MSC04,0.7649999999999999,78
semantic,motor,MSC04,0.76,78
semantic,mem,MSC04,0.9349999999999999,78
glass,semantic,MSC04,0.8550000000000001,78
glass,motor,MSC04,0.8800000000000001,78
glass,mem,MSC04,0.8400000000000001,78
motor,semantic,MSC04,0.7649999999999999,78
motor,glass,MSC04,0.7699999999999999,78
motor,mem,MSC04,0.74,78
mem,semantic,MSC04,0.86,78
mem,glass,MSC04,0.735,78
mem,motor,MSC04,0.7050000000000002,78
semantic,glass,MSC05,0.7899999999999999,78
semantic,motor,MSC05,0.9400000000000001,78
semantic,mem,MSC05,0.86,78
glass,semantic,MSC05,0.625,78
glass,motor,MSC05,0.82,78
glass,mem,MSC05,0.835,78
motor,semantic,MSC05,0.75,78
motor,glass,MSC05,0.6600000000000001,78
motor,mem,MSC05,0.8699999999999999,78
mem,semantic,MSC05,0.76,78
mem,glass,MSC05,0.7999999999999999,78
mem,motor,MSC05,0.9850000000000001,78
semantic,glass,MSC06,0.8333333333333333,78
semantic,motor,MSC06,0.66,78
semantic,mem,MSC06,0.915,78
glass,semantic,MSC06,0.8444444444444443,78
glass,motor,MSC06,0.5333333333333333,78
glass,mem,MSC06,0.8611111111111112,78
motor,semantic,MSC06,0.72,78
motor,glass,MSC06,0.6055555555555555,78
motor,mem,MSC06,0.835,78
mem,semantic,MSC06,0.9000000000000001,78
mem,glass,MSC06,0.7777777777777778,78
mem,motor,MSC06,0.8549999999999999,78
semantic,glass,MSC07,0.8499999999999999,78
semantic,motor,MSC07,0.7300000000000001,78
semantic,mem,MSC07,0.7200000000000001,78
glass,semantic,MSC07,0.8799999999999999,78
glass,motor,MSC07,0.74,78
glass,mem,MSC07,0.8049999999999999,78
motor,semantic,MSC07,0.5799999999999998,78
motor,glass,MSC07,0.7150000000000001,78
motor,mem,MSC07,0.59,78
mem,semantic,MSC07,0.82,78
mem,glass,MSC07,0.8700000000000001,78
mem,motor,MSC07,0.8149999999999998,78
semantic,glass,MSC10,0.74,78
semantic,motor,MSC10,0.5600000000000002,78
semantic,mem,MSC10,0.7,78
glass,semantic,MSC10,0.7849999999999999,78
glass,motor,MSC10,0.5949999999999999,78
glass,mem,MSC10,0.72,78
motor,semantic,MSC10,0.7000000000000001,78
motor,glass,MSC10,0.7050000000000001,78
motor,mem,MSC10,0.57,78
mem,semantic,MSC10,0.805,78
mem,glass,MSC10,0.625,78
mem,motor,MSC10,0.6900000000000001,78
semantic,glass,MSC01,0.825,95
semantic,motor,MSC01,0.95,95
semantic,mem,MSC01,0.6300000000000001,95
glass,semantic,MSC01,0.9200000000000002,95
glass,motor,MSC01,0.975,95
glass,mem,MSC01,0.8800000000000001,95
motor,semantic,MSC01,0.835,95
motor,glass,MSC01,0.7999999999999999,95
motor,mem,MSC01,0.745,95
mem,semantic,MSC01,0.8349999999999997,95
mem,glass,MSC01,0.9550000000000001,95
mem,motor,MSC01,0.9850000000000001,95
semantic,glass,MSC02,0.825,95
semantic,motor,MSC02,0.61,95
semantic,mem,MSC02,0.5649999999999998,95
glass,semantic,MSC02,0.7999999999999999,95
glass,motor,MSC02,0.61,95
glass,mem,MSC02,0.64,95
motor,semantic,MSC02,0.76,95
motor,glass,MSC02,0.645,95
motor,mem,MSC02,0.5549999999999999,95
mem,semantic,MSC02,0.8150000000000001,95
mem,glass,MSC02,0.975,95
mem,motor,MSC02,0.8299999999999998,95
semantic,glass,MSC03,0.6600000000000001,95
semantic,motor,MSC03,0.7,95
semantic,mem,MSC03,0.745,95
glass,semantic,MSC03,0.695,95
glass,motor,MSC03,0.7799999999999999,95
glass,mem,MSC03,0.6700000000000002,95
motor,semantic,MSC03,0.8400000000000001,95
motor,glass,MSC03,0.8149999999999998,95
motor,mem,MSC03,0.7949999999999999,95
mem,semantic,MSC03,0.6500000000000001,95
mem,glass,MSC03,0.6950000000000001,95
mem,motor,MSC03,0.755,95
semantic,glass,MSC04,0.7150000000000001,95
semantic,motor,MSC04,0.705,95
semantic,mem,MSC04,0.725,95
glass,semantic,MSC04,0.7999999999999999,95
glass,motor,MSC04,0.89,95
glass,mem,MSC04,0.8049999999999999,95
motor,semantic,MSC04,0.6650000000000001,95
motor,glass,MSC04,0.9349999999999999,95
motor,mem,MSC04,0.665,95
mem,semantic,MSC04,0.7649999999999999,95
mem,glass,MSC04,0.7350000000000001,95
mem,motor,MSC04,0.9400000000000001,95
semantic,glass,MSC05,0.7749999999999999,95
semantic,motor,MSC05,0.805,95
semantic,mem,MSC05,0.915,95
glass,semantic,MSC05,0.8150000000000001,95
glass,motor,MSC05,0.86,95
glass,mem,MSC05,0.89,95
motor,semantic,MSC05,0.8399999999999999,95
motor,glass,MSC05,0.7150000000000001,95
motor,mem,MSC05,0.7699999999999999,95
mem,semantic,MSC05,0.93,95
mem,glass,MSC05,0.8700000000000001,95
mem,motor,MSC05,0.95,95
semantic,glass,MSC06,0.75,95
semantic,motor,MSC06,0.7200000000000001,95
semantic,mem,MSC06,0.745,95
glass,semantic,MSC06,0.7555555555555555,95
glass,motor,MSC06,0.5499999999999999,95
glass,mem,MSC06,0.8444444444444443,95
motor,semantic,MSC06,0.74,95
motor,glass,MSC06,0.5444444444444445,95
motor,mem,MSC06,0.67,95
mem,semantic,MSC06,0.97,95
mem,glass,MSC06,0.7777777777777777,95
mem,motor,MSC06,0.6549999999999999,95
semantic,glass,MSC07,0.86,95
semantic,motor,MSC07,0.5499999999999999,95
semantic,mem,MSC07,0.6950000000000001,95
glass,semantic,MSC07,0.9650000000000001,95
glass,motor,MSC07,0.485,95
glass,mem,MSC07,0.8049999999999999,95
motor,semantic,MSC07,0.57,95
motor,glass,MSC07,0.5199999999999999,95
motor,mem,MSC07,0.465,95
mem,semantic,MSC07,0.9400000000000001,95
mem,glass,MSC07,0.885,95
mem,motor,MSC07,0.49000000000000005,95
semantic,glass,MSC10,0.7899999999999999,95
semantic,motor,MSC10,0.645,95
semantic,mem,MSC10,0.7749999999999999,95
glass,semantic,MSC10,0.7649999999999999,95
glass,motor,MSC10,0.725,95
glass,mem,MSC10,0.7799999999999999,95
motor,semantic,MSC10,0.61,95
motor,glass,MSC10,0.6900000000000002,95
motor,mem,MSC10,0.6399999999999999,95
mem,semantic,MSC10,0.7999999999999999,95
mem,glass,MSC10,0.7150000000000001,95
mem,motor,MSC10,0.8099999999999998,95
semantic,glass,MSC01,0.775,41
semantic,motor,MSC01,0.74,41
semantic,mem,MSC01,0.8400000000000001,41
glass,semantic,MSC01,0.7300000000000001,41
glass,motor,MSC01,0.8650000000000002,41
glass,mem,MSC01,0.905,41
motor,semantic,MSC01,0.8099999999999999,41
motor,glass,MSC01,0.805,41
motor,mem,MSC01,0.755,41
mem,semantic,MSC01,0.8800000000000001,41
mem,glass,MSC01,0.905,41
mem,motor,MSC01,0.8099999999999999,41
semantic,glass,MSC02,0.5549999999999999,41
semantic,motor,MSC02,0.5499999999999999,41
semantic,mem,MSC02,0.74,41
glass,semantic,MSC02,0.72,41
glass,motor,MSC02,0.605,41
glass,mem,MSC02,0.8150000000000001,41
motor,semantic,MSC02,0.665,41
motor,glass,MSC02,0.675,41
motor,mem,MSC02,0.74,41
mem,semantic,MSC02,0.7949999999999999,41
mem,glass,MSC02,0.7000000000000001,41
mem,motor,MSC02,0.7050000000000001,41
semantic,glass,MSC03,0.6199999999999999,41
semantic,motor,MSC03,0.6950000000000001,41
semantic,mem,MSC03,0.82,41
glass,semantic,MSC03,0.7999999999999999,41
glass,motor,MSC03,0.74,41
glass,mem,MSC03,0.6700000000000002,41
motor,semantic,MSC03,0.565,41
motor,glass,MSC03,0.635,41
motor,mem,MSC03,0.5,41
mem,semantic,MSC03,0.7999999999999999,41
mem,glass,MSC03,0.625,41
mem,motor,MSC03,0.675,41
semantic,glass,MSC04,0.8049999999999999,41
semantic,motor,MSC04,0.5549999999999999,41
semantic,mem,MSC04,0.9349999999999999,41
glass,semantic,MSC04,0.885,41
glass,motor,MSC04,0.8049999999999999,41
glass,mem,MSC04,0.945,41
motor,semantic,MSC04,0.7899999999999999,41
motor,glass,MSC04,0.99,41
motor,mem,MSC04,0.8149999999999998,41
mem,semantic,MSC04,0.9450000000000001,41
mem,glass,MSC04,0.9199999999999999,41
mem,motor,MSC04,0.7100000000000001,41
semantic,glass,MSC05,0.825,41
semantic,motor,MSC05,0.6199999999999999,41
semantic,mem,MSC05,0.835,41
glass,semantic,MSC05,0.9099999999999999,41
glass,motor,MSC05,0.7999999999999999,41
glass,mem,MSC05,0.9000000000000001,41
motor,semantic,MSC05,0.7100000000000001,41
motor,glass,MSC05,0.7050000000000001,41
motor,mem,MSC05,0.6250000000000001,41
mem,semantic,MSC05,0.8299999999999998,41
mem,glass,MSC05,0.7699999999999999,41
mem,motor,MSC05,0.7350000000000001,41
semantic,glass,MSC06,0.5888888888888888,41
semantic,motor,MSC06,0.7949999999999999,41
semantic,mem,MSC06,0.655,41
glass,semantic,MSC06,0.7666666666666666,41
glass,motor,MSC06,0.7055555555555556,41
glass,mem,MSC06,0.8277777777777777,41
motor,semantic,MSC06,0.68,41
motor,glass,MSC06,0.5333333333333333,41
motor,mem,MSC06,0.66,41
mem,semantic,MSC06,0.7849999999999999,41
mem,glass,MSC06,0.7000000000000001,41
mem,motor,MSC06,0.7000000000000001,41
semantic,glass,MSC07,0.875,41
semantic,motor,MSC07,0.595,41
semantic,mem,MSC07,0.75,41
glass,semantic,MSC07,0.9600000000000002,41
glass,motor,MSC07,0.525,41
glass,mem,MSC07,0.6700000000000002,41
motor,semantic,MSC07,0.5999999999999999,41
motor,glass,MSC07,0.4750000000000001,41
motor,mem,MSC07,0.5399999999999999,41
mem,semantic,MSC07,0.905,41
mem,glass,MSC07,0.7899999999999999,41
mem,motor,MSC07,0.7150000000000001,41
semantic,glass,MSC10,0.615,41
semantic,motor,MSC10,0.705,41
semantic,mem,MSC10,0.805,41
glass,semantic,MSC10,0.8099999999999999,41
glass,motor,MSC10,0.6800000000000002,41
glass,mem,MSC10,0.7949999999999999,41
motor,semantic,MSC10,0.7100000000000002,41
