,train_task,test_task,sub,acc,Features
1,semantic,motor,MSC01,0.725,50000
2,semantic,mem,MSC01,0.6500000000000001,50000
3,glass,semantic,MSC01,0.95,50000
4,glass,motor,MSC01,0.9200000000000002,50000
5,glass,mem,MSC01,0.7350000000000001,50000
6,motor,semantic,MSC01,0.885,50000
7,motor,glass,MSC01,0.755,50000
8,motor,mem,MSC01,0.6500000000000001,50000
9,mem,semantic,MSC01,1.0,50000
10,mem,glass,MSC01,0.905,50000
11,mem,motor,MSC01,1.0,50000
12,semantic,glass,MSC02,0.645,50000
13,semantic,motor,MSC02,0.5,50000
14,semantic,mem,MSC02,0.5,50000
15,glass,semantic,MSC02,0.835,50000
16,glass,motor,MSC02,0.59,50000
17,glass,mem,MSC02,0.57,50000
18,motor,semantic,MSC02,0.5,50000
19,motor,glass,MSC02,0.5,50000
20,motor,mem,MSC02,0.5,50000
21,mem,semantic,MSC02,0.8249999999999998,50000
22,mem,glass,MSC02,0.74,50000
23,mem,motor,MSC02,0.62,50000
24,semantic,glass,MSC03,0.6850000000000003,50000
25,semantic,motor,MSC03,0.68,50000
26,semantic,mem,MSC03,0.635,50000
27,glass,semantic,MSC03,0.7649999999999999,50000
28,glass,motor,MSC03,0.8950000000000001,50000
29,glass,mem,MSC03,0.605,50000
30,motor,semantic,MSC03,0.5499999999999999,50000
31,motor,glass,MSC03,0.645,50000
32,motor,mem,MSC03,0.575,50000
33,mem,semantic,MSC03,0.74,50000
34,mem,glass,MSC03,0.5449999999999999,50000
35,mem,motor,MSC03,0.8850000000000001,50000
36,semantic,glass,MSC04,0.82,50000
37,semantic,motor,MSC04,0.51,50000
38,semantic,mem,MSC04,0.725,50000
39,glass,semantic,MSC04,0.945,50000
40,glass,motor,MSC04,0.875,50000
41,glass,mem,MSC04,0.8399999999999999,50000
42,motor,semantic,MSC04,0.5599999999999998,50000
43,motor,glass,MSC04,0.9149999999999998,50000
44,motor,mem,MSC04,0.6499999999999999,50000
45,mem,semantic,MSC04,0.95,50000
46,mem,glass,MSC04,0.99,50000
47,mem,motor,MSC04,0.9099999999999998,50000
48,semantic,glass,MSC05,0.89,50000
49,semantic,motor,MSC05,0.7150000000000001,50000
50,semantic,mem,MSC05,0.8550000000000001,50000
51,glass,semantic,MSC05,0.9000000000000001,50000
52,glass,motor,MSC05,0.8499999999999999,50000
53,glass,mem,MSC05,0.925,50000
54,motor,semantic,MSC05,0.585,50000
55,motor,glass,MSC05,0.7150000000000001,50000
56,motor,mem,MSC05,0.77,50000
57,mem,semantic,MSC05,0.8700000000000001,50000
58,mem,glass,MSC05,0.905,50000
59,mem,motor,MSC05,1.0,50000
60,semantic,glass,MSC06,0.7611111111111111,50000
61,semantic,motor,MSC06,0.6249999999999999,50000
62,semantic,mem,MSC06,0.8400000000000001,50000
63,glass,semantic,MSC06,0.8388888888888887,50000
64,glass,motor,MSC06,0.7055555555555555,50000
65,glass,mem,MSC06,0.8944444444444445,50000
66,motor,semantic,MSC06,0.6950000000000001,50000
67,motor,glass,MSC06,0.538888888888889,50000
68,motor,mem,MSC06,0.7550000000000001,50000
69,mem,semantic,MSC06,0.875,50000
70,mem,glass,MSC06,0.8444444444444444,50000
71,mem,motor,MSC06,0.915,50000
72,semantic,glass,MSC07,0.915,50000
73,semantic,motor,MSC07,0.5499999999999999,50000
74,semantic,mem,MSC07,0.59,50000
75,glass,semantic,MSC07,1.0,50000
76,glass,motor,MSC07,0.5900000000000001,50000
77,glass,mem,MSC07,0.7000000000000001,50000
78,motor,semantic,MSC07,0.5449999999999999,50000
79,motor,glass,MSC07,0.5,50000
80,motor,mem,MSC07,0.5,50000
81,mem,semantic,MSC07,0.915,50000
82,mem,glass,MSC07,0.955,50000
83,mem,motor,MSC07,0.7749999999999999,50000
84,semantic,glass,MSC10,0.8699999999999999,50000
85,semantic,motor,MSC10,0.6900000000000001,50000
86,semantic,mem,MSC10,0.8049999999999999,50000
87,glass,semantic,MSC10,0.8900000000000002,50000
88,glass,motor,MSC10,0.845,50000
89,glass,mem,MSC10,0.8149999999999998,50000
90,motor,semantic,MSC10,0.5999999999999999,50000
91,motor,glass,MSC10,0.61,50000
92,motor,mem,MSC10,0.6199999999999999,50000
93,mem,semantic,MSC10,0.85,50000
94,mem,glass,MSC10,0.86,50000
95,mem,motor,MSC10,0.905,50000
