sub,task,acc,features
MSC04,mem,1.0,12
MSC05,semantic,0.55,12
MSC05,glass,0.45,12
MSC05,motor,0.8,12
MSC05,mem,0.8,12
MSC06,semantic,0.65,12
MSC06,glass,0.7037037037037037,12
MSC06,motor,0.9074074074074073,12
MSC06,mem,0.65,12
MSC07,semantic,0.7,12
MSC07,glass,0.8,12
MSC07,motor,0.9444444444444444,12
MSC07,mem,0.8,12
MSC10,semantic,0.9,12
MSC10,glass,0.85,12
MSC10,motor,0.8,12
MSC10,mem,0.95,12
MSC01,semantic,0.6,12
MSC01,glass,0.6,12
MSC01,motor,0.75,12
MSC01,mem,0.75,12
MSC02,semantic,0.65,12
MSC02,glass,0.65,12
MSC02,motor,0.8,12
MSC02,mem,0.7,12
MSC03,semantic,0.85,12
MSC03,glass,0.55,12
MSC03,motor,0.7,12
MSC03,mem,0.75,12
MSC04,semantic,0.65,12
MSC04,glass,0.55,12
MSC04,motor,0.75,12
MSC04,mem,0.75,12
MSC05,semantic,0.95,12
MSC05,glass,0.7,12
MSC05,motor,0.9,12
MSC05,mem,0.45,12
MSC06,semantic,0.7,12
MSC06,glass,0.574074074074074,12
MSC06,motor,0.6851851851851851,12
MSC06,mem,0.65,12
MSC07,semantic,0.85,12
MSC07,glass,0.6,12
MSC07,motor,0.6666666666666666,12
MSC07,mem,0.65,12
MSC10,semantic,0.65,12
MSC10,glass,0.75,12
MSC10,motor,0.7,12
MSC10,mem,0.75,12
MSC01,semantic,0.85,13
MSC01,glass,0.7,13
MSC01,motor,0.75,13
MSC01,mem,0.75,13
MSC02,semantic,0.65,13
MSC02,glass,0.45,13
MSC02,motor,0.7,13
MSC02,mem,0.75,13
MSC03,semantic,0.5,13
MSC03,glass,0.85,13
MSC03,motor,0.75,13
MSC03,mem,0.7708333333333333,13
MSC04,semantic,0.75,13
MSC04,glass,0.8,13
MSC04,motor,0.7,13
MSC04,mem,0.6,13
MSC05,semantic,0.7,13
MSC05,glass,0.85,13
MSC05,motor,0.8,13
MSC05,mem,0.8,13
MSC06,semantic,0.75,13
MSC06,glass,0.6666666666666666,13
MSC06,motor,0.9444444444444444,13
MSC06,mem,0.65,13
MSC07,semantic,0.8,13
MSC07,glass,0.5,13
MSC07,motor,0.6851851851851851,13
MSC07,mem,0.75,13
MSC10,semantic,0.9,13
MSC10,glass,0.6,13
MSC10,motor,0.75,13
MSC10,mem,0.7,13
MSC01,semantic,0.9,13
MSC01,glass,0.75,13
MSC01,motor,0.75,13
MSC01,mem,0.75,13
MSC02,semantic,0.75,13
MSC02,glass,0.7,13
MSC02,motor,0.75,13
MSC02,mem,0.75,13
MSC03,semantic,0.65,13
MSC03,glass,0.5,13
MSC03,motor,0.75,13
MSC03,mem,0.7291666666666666,13
MSC04,semantic,0.75,13
MSC04,glass,0.65,13
MSC04,motor,0.95,13
MSC04,mem,0.7,13
MSC05,semantic,0.9,13
MSC05,glass,0.85,13
MSC05,motor,0.7,13
MSC05,mem,0.7,13
MSC06,semantic,0.65,13
MSC06,glass,0.574074074074074,13
MSC06,motor,0.7962962962962963,13
MSC06,mem,0.85,13
MSC07,semantic,0.5,13
MSC07,glass,0.7,13
MSC07,motor,0.7222222222222222,13
MSC07,mem,0.65,13
MSC10,semantic,0.75,13
MSC10,glass,0.75,13
MSC10,motor,0.5,13
MSC10,mem,0.65,13
MSC01,semantic,0.9,13
MSC01,glass,0.8,13
MSC01,motor,0.65,13
MSC01,mem,0.7,13
MSC02,semantic,0.5,13
MSC02,glass,0.65,13
MSC02,motor,0.7,13
MSC02,mem,0.7,13
MSC03,semantic,0.7,13
MSC03,glass,0.8,13
MSC03,motor,0.55,13
MSC03,mem,0.6458333333333333,13
MSC04,semantic,0.8,13
MSC04,glass,0.8,13
MSC04,motor,0.7,13
MSC04,mem,0.65,13
MSC05,semantic,0.55,13
MSC05,glass,0.75,13
MSC05,motor,0.85,13
MSC05,mem,0.8,13
MSC06,semantic,0.9,13
MSC06,glass,0.8333333333333334,13
MSC06,motor,0.7962962962962963,13
MSC06,mem,0.95,13
MSC07,semantic,0.7,13
MSC07,glass,0.6,13
MSC07,motor,0.7777777777777778,13
MSC07,mem,0.7,13
MSC10,semantic,0.75,13
MSC10,glass,0.85,13
MSC10,motor,0.85,13
MSC10,mem,0.45,13
MSC01,semantic,0.8,13
MSC01,glass,0.8,13
MSC01,motor,0.95,13
MSC01,mem,0.75,13
MSC02,semantic,0.85,13
MSC02,glass,0.8,13
MSC02,motor,0.9,13
MSC02,mem,0.9,13
MSC03,semantic,0.6,13
MSC03,glass,0.85,13
MSC03,motor,0.6,13
MSC03,mem,0.7083333333333333,13
MSC04,semantic,0.9,13
MSC04,glass,0.8,13
MSC04,motor,0.7,13
MSC04,mem,0.8,13
MSC05,semantic,0.65,13
MSC05,glass,0.55,13
MSC05,motor,0.7,13
MSC05,mem,0.8,13
MSC06,semantic,0.8,13
MSC06,glass,0.6481481481481481,13
MSC06,motor,0.8333333333333334,13
MSC06,mem,0.8,13
MSC07,semantic,0.9,13
MSC07,glass,0.6,13
MSC07,motor,0.6666666666666666,13
MSC07,mem,0.85,13
MSC10,semantic,0.65,13
MSC10,glass,0.7,13
MSC10,motor,0.8,13
MSC10,mem,0.75,13
MSC01,semantic,0.7,13
MSC01,glass,0.6,13
MSC01,motor,0.75,13
MSC01,mem,0.95,13
MSC02,semantic,0.65,13
MSC02,glass,0.7,13
MSC02,motor,0.9,13
MSC02,mem,0.8,13
MSC03,semantic,0.5,13
MSC03,glass,0.65,13
MSC03,motor,0.7,13
MSC03,mem,0.9375,13
MSC04,semantic,0.9,13
MSC04,glass,0.75,13
MSC04,motor,0.75,13
MSC04,mem,0.95,13
MSC05,semantic,0.6,13
MSC05,glass,0.55,13
MSC05,motor,0.85,13
MSC05,mem,0.9,13
MSC06,semantic,0.65,13
MSC06,glass,0.6851851851851851,13
MSC06,motor,0.9444444444444444,13
MSC06,mem,0.75,13
MSC07,semantic,0.75,13
MSC07,glass,0.65,13
MSC07,motor,0.6666666666666666,13
MSC07,mem,0.7,13
MSC10,semantic,0.65,13
MSC10,glass,0.65,13
MSC10,motor,0.6,13
MSC10,mem,0.8,13
MSC01,semantic,0.85,13
MSC01,glass,0.75,13
MSC01,motor,0.95,13
MSC01,mem,0.65,13
MSC02,semantic,0.8,13
MSC02,glass,0.75,13
MSC02,motor,0.75,13
MSC02,mem,0.55,13
MSC03,semantic,0.75,13
MSC03,glass,0.85,13
MSC03,motor,0.8,13
MSC03,mem,0.4375,13
MSC04,semantic,0.6,13
MSC04,glass,0.75,13
MSC04,motor,0.7,13
MSC04,mem,0.75,13
MSC05,semantic,0.65,13
MSC05,glass,0.95,13
MSC05,motor,0.9,13
MSC05,mem,0.85,13
MSC06,semantic,0.85,13
MSC06,glass,0.8333333333333334,13
MSC06,motor,0.8333333333333334,13
MSC06,mem,0.95,13
MSC07,semantic,0.95,13
MSC07,glass,0.8,13
MSC07,motor,0.7777777777777778,13
MSC07,mem,0.85,13
MSC10,semantic,0.75,13
MSC10,glass,0.7,13
MSC10,motor,0.75,13
MSC10,mem,0.9,13
MSC01,semantic,0.9,13
MSC01,glass,0.7,13
MSC01,motor,0.75,13
MSC01,mem,0.9,13
MSC02,semantic,0.9,13
MSC02,glass,0.75,13
MSC02,motor,0.7,13
MSC02,mem,0.85,13
MSC03,semantic,0.85,13
MSC03,glass,0.8,13
MSC03,motor,0.75,13
MSC03,mem,0.6875,13
MSC04,semantic,0.85,13
MSC04,glass,0.9,13
MSC04,motor,0.95,13
MSC04,mem,0.8,13
MSC05,semantic,0.85,13
MSC05,glass,0.75,13
MSC05,motor,0.6,13
MSC05,mem,0.8,13
MSC06,semantic,0.5,13
MSC06,glass,0.574074074074074,13
MSC06,motor,0.8333333333333334,13
MSC06,mem,0.9,13
MSC07,semantic,0.9,13
MSC07,glass,0.9,13
MSC07,motor,0.7962962962962963,13
MSC07,mem,0.9,13
MSC10,semantic,0.65,13
MSC10,glass,0.65,13
MSC10,motor,0.55,13
MSC10,mem,0.55,13
MSC01,semantic,0.75,13
MSC01,glass,0.7,13
MSC01,motor,0.75,13
MSC01,mem,0.65,13
MSC02,semantic,0.9,13
MSC02,glass,0.85,13
MSC02,motor,0.8,13
MSC02,mem,0.8,13
MSC03,semantic,0.65,13
MSC03,glass,0.75,13
MSC03,motor,0.7,13
MSC03,mem,0.875,13
MSC04,semantic,0.9,13
MSC04,glass,0.85,13
MSC04,motor,0.85,13
MSC04,mem,0.8,13
MSC05,semantic,0.75,13
MSC05,glass,0.65,13
MSC05,motor,0.75,13
MSC05,mem,0.95,13
MSC06,semantic,0.55,13
MSC06,glass,0.7962962962962963,13
MSC06,motor,0.8888888888888888,13
MSC06,mem,0.8,13
MSC07,semantic,0.75,13
MSC07,glass,0.8,13
MSC07,motor,0.6666666666666666,13
MSC07,mem,0.8,13
MSC10,semantic,0.55,13
MSC10,glass,0.45,13
MSC10,motor,0.9,13
MSC10,mem,0.7,13
MSC01,semantic,1.0,13
MSC01,glass,0.8,13
MSC01,motor,0.85,13
MSC01,mem,0.9,13
MSC02,semantic,0.85,13
MSC02,glass,0.75,13
MSC02,motor,0.8,13
MSC02,mem,0.95,13
MSC03,semantic,0.6,13
MSC03,glass,0.8,13
MSC03,motor,0.85,13
MSC03,mem,0.6666666666666666,13
MSC04,semantic,0.85,13
MSC04,glass,0.9,13
MSC04,motor,0.75,13
MSC04,mem,0.8,13
MSC05,semantic,0.8,13
MSC05,glass,0.35,13
MSC05,motor,0.95,13
MSC05,mem,0.75,13
MSC06,semantic,0.8,13
MSC06,glass,0.7222222222222222,13
MSC06,motor,0.8888888888888888,13
MSC06,mem,0.75,13
MSC07,semantic,0.8,13
MSC07,glass,0.75,13
MSC07,motor,0.8518518518518517,13
MSC07,mem,0.85,13
MSC10,semantic,0.9,13
MSC10,glass,0.7,13
MSC10,motor,0.9,13
MSC10,mem,0.7,13
MSC01,semantic,1.0,14
MSC01,glass,0.85,14
MSC01,motor,0.9,14
MSC01,mem,0.85,14
MSC02,semantic,0.55,14
MSC02,glass,0.7,14
MSC02,motor,0.7,14
MSC02,mem,0.75,14
MSC03,semantic,0.85,14
MSC03,glass,0.85,14
MSC03,motor,0.85,14
MSC03,mem,0.7708333333333333,14
MSC04,semantic,0.9,14
MSC04,glass,0.85,14
MSC04,motor,0.85,14
MSC04,mem,0.9,14
MSC05,semantic,0.85,14
MSC05,glass,0.95,14
MSC05,motor,0.7,14
MSC05,mem,1.0,14
MSC06,semantic,0.85,14
MSC06,glass,0.6296296296296295,14
MSC06,motor,0.8333333333333334,14
MSC06,mem,0.75,14
MSC07,semantic,0.4,14
MSC07,glass,0.75,14
MSC07,motor,0.7962962962962963,14
MSC07,mem,0.4,14
MSC10,semantic,0.6,14
MSC10,glass,0.75,14
MSC10,motor,0.85,14
MSC10,mem,0.9,14
MSC01,semantic,0.85,14
MSC01,glass,0.95,14
MSC01,motor,0.9,14
MSC01,mem,0.7,14
MSC02,semantic,0.95,14
MSC02,glass,0.9,14
MSC02,motor,0.75,14
MSC02,mem,0.65,14
MSC03,semantic,0.85,14
MSC03,glass,0.75,14
MSC03,motor,0.8,14
MSC03,mem,0.6666666666666666,14
MSC04,semantic,0.85,14
MSC04,glass,0.85,14
MSC04,motor,0.85,14
MSC04,mem,0.95,14
MSC05,semantic,1.0,14
MSC05,glass,1.0,14
MSC05,motor,0.85,14
MSC05,mem,0.95,14
MSC06,semantic,0.75,14
MSC06,glass,0.6296296296296295,14
MSC06,motor,0.6481481481481481,14
MSC06,mem,0.55,14
MSC07,semantic,0.6,14
MSC07,glass,0.65,14
MSC07,motor,0.7777777777777778,14
MSC07,mem,0.75,14
MSC10,semantic,0.45,14
MSC10,glass,0.55,14
MSC10,motor,0.55,14
MSC10,mem,0.8,14
MSC01,semantic,0.85,14
MSC01,glass,0.85,14
MSC01,motor,0.85,14
MSC01,mem,0.75,14
MSC02,semantic,0.7,14
MSC02,glass,0.7,14
MSC02,motor,0.85,14
MSC02,mem,0.6,14
MSC03,semantic,0.6,14
MSC03,glass,0.85,14
MSC03,motor,0.9,14
MSC03,mem,0.7083333333333333,14
MSC04,semantic,0.95,14
MSC04,glass,0.95,14
MSC04,motor,0.9,14
MSC04,mem,0.85,14
MSC05,semantic,0.75,14
MSC05,glass,0.8,14
MSC05,motor,1.0,14
MSC05,mem,0.95,14
MSC06,semantic,0.85,14
MSC06,glass,0.7407407407407407,14
MSC06,motor,0.8333333333333334,14
MSC06,mem,1.0,14
MSC07,semantic,0.75,14
MSC07,glass,0.9,14
MSC07,motor,0.7222222222222222,14
MSC07,mem,0.75,14
MSC10,semantic,0.55,14
MSC10,glass,0.7,14
MSC10,motor,0.8,14
MSC10,mem,0.65,14
MSC01,semantic,0.85,14
MSC01,glass,0.5,14
MSC01,motor,0.6,14
MSC01,mem,0.9,14
MSC02,semantic,0.9,14
MSC02,glass,0.75,14
MSC02,motor,0.75,14
MSC02,mem,0.9,14
MSC03,semantic,0.7,14
MSC03,glass,0.9,14
MSC03,motor,0.9,14
MSC03,mem,0.8333333333333333,14
MSC04,semantic,0.9,14
MSC04,glass,0.75,14
MSC04,motor,0.85,14
MSC04,mem,0.55,14
MSC05,semantic,0.8,14
MSC05,glass,0.7,14
MSC05,motor,0.95,14
MSC05,mem,0.8,14
MSC06,semantic,0.7,14
MSC06,glass,0.7407407407407407,14
MSC06,motor,0.8333333333333334,14
MSC06,mem,0.85,14
MSC07,semantic,0.85,14
MSC07,glass,0.85,14
MSC07,motor,0.8518518518518517,14
MSC07,mem,0.75,14
MSC10,semantic,0.7,14
MSC10,glass,0.75,14
MSC10,motor,0.75,14
MSC10,mem,0.65,14
MSC01,semantic,0.85,14
MSC01,glass,0.95,14
MSC01,motor,0.85,14
MSC01,mem,0.9,14
MSC02,semantic,0.8,14
MSC02,glass,0.75,14
MSC02,motor,0.8,14
MSC02,mem,0.65,14
MSC03,semantic,0.9,14
MSC03,glass,0.85,14
MSC03,motor,0.75,14
MSC03,mem,1.0,14
MSC04,semantic,0.65,14
MSC04,glass,0.85,14
MSC04,motor,0.65,14
MSC04,mem,0.85,14
MSC05,semantic,0.85,14
MSC05,glass,0.7,14
MSC05,motor,0.95,14
MSC05,mem,1.0,14
MSC06,semantic,0.55,14
MSC06,glass,0.7407407407407407,14
MSC06,motor,0.8148148148148148,14
MSC06,mem,0.8,14
MSC07,semantic,0.95,14
MSC07,glass,0.9,14
MSC07,motor,0.6666666666666666,14
MSC07,mem,0.8,14
MSC10,semantic,0.9,14
MSC10,glass,0.75,14
MSC10,motor,0.9,14
MSC10,mem,1.0,14
MSC01,semantic,0.9,14
MSC01,glass,0.65,14
MSC01,motor,1.0,14
MSC01,mem,0.9,14
MSC02,semantic,0.9,14
MSC02,glass,0.5,14
MSC02,motor,0.7,14
MSC02,mem,0.85,14
MSC03,semantic,0.7,14
MSC03,glass,0.7,14
MSC03,motor,0.55,14
MSC03,mem,0.7291666666666666,14
MSC04,semantic,0.75,14
MSC04,glass,0.75,14
MSC04,motor,0.7,14
MSC04,mem,0.85,14
MSC05,semantic,1.0,14
MSC05,glass,0.95,14
MSC05,motor,0.95,14
MSC05,mem,0.95,14
MSC06,semantic,0.6,14
MSC06,glass,0.5185185185185185,14
MSC06,motor,0.8333333333333334,14
MSC06,mem,0.8,14
MSC07,semantic,0.85,14
MSC07,glass,0.6,14
MSC07,motor,0.574074074074074,14
MSC07,mem,0.7,14
MSC10,semantic,0.75,14
MSC10,glass,0.7,14
MSC10,motor,0.4,14
MSC10,mem,0.65,14
MSC01,semantic,0.75,14
MSC01,glass,0.75,14
MSC01,motor,0.85,14
MSC01,mem,0.9,14
MSC02,semantic,0.7,14
MSC02,glass,0.8,14
MSC02,motor,0.85,14
MSC02,mem,0.9,14
MSC03,semantic,0.8,14
MSC03,glass,0.8,14
MSC03,motor,0.7,14
MSC03,mem,0.7708333333333333,14
MSC04,semantic,0.85,14
MSC04,glass,0.75,14
MSC04,motor,0.7,14
MSC04,mem,0.8,14
MSC05,semantic,0.6,14
MSC05,glass,0.55,14
MSC05,motor,0.9,14
MSC05,mem,0.95,14
MSC06,semantic,0.55,14
MSC06,glass,0.48148148148148145,14
MSC06,motor,0.7592592592592592,14
MSC06,mem,0.7,14
MSC07,semantic,0.7,14
MSC07,glass,0.65,14
MSC07,motor,0.9444444444444444,14
MSC07,mem,0.65,14
MSC10,semantic,0.7,14
MSC10,glass,0.65,14
MSC10,motor,0.9,14
MSC10,mem,0.7,14
MSC01,semantic,0.8,14
MSC01,glass,0.85,14
MSC01,motor,0.85,14
MSC01,mem,0.8,14
MSC02,semantic,0.7,14
MSC02,glass,0.7,14
MSC02,motor,0.65,14
MSC02,mem,0.65,14
MSC03,semantic,0.75,14
MSC03,glass,0.55,14
MSC03,motor,0.8,14
MSC03,mem,0.7083333333333333,14
MSC04,semantic,0.75,14
MSC04,glass,0.5,14
MSC04,motor,0.7,14
MSC04,mem,0.8,14
MSC05,semantic,0.9,14
MSC05,glass,0.9,14
MSC05,motor,0.7,14
MSC05,mem,0.8,14
MSC06,semantic,0.85,14
MSC06,glass,0.7222222222222222,14
MSC06,motor,0.7962962962962963,14
MSC06,mem,0.8,14
MSC07,semantic,0.85,14
MSC07,glass,0.9,14
MSC07,motor,0.8333333333333334,14
MSC07,mem,0.75,14
MSC10,semantic,0.7,14
MSC10,glass,0.9,14
MSC10,motor,0.85,14
MSC10,mem,0.7,14
MSC01,semantic,0.8,15
MSC01,glass,0.75,15
MSC01,motor,0.75,15
MSC01,mem,0.7,15
MSC02,semantic,0.75,15
MSC02,glass,0.65,15
MSC02,motor,0.95,15
MSC02,mem,0.8,15
MSC03,semantic,0.7,15
MSC03,glass,0.65,15
MSC03,motor,0.95,15
MSC03,mem,0.7708333333333333,15
MSC04,semantic,0.75,15
MSC04,glass,0.8,15
MSC04,motor,0.65,15
MSC04,mem,0.75,15
MSC05,semantic,0.85,15
MSC05,glass,0.9,15
MSC05,motor,0.75,15
MSC05,mem,0.8,15
MSC06,semantic,0.7,15
MSC06,glass,0.4074074074074074,15
MSC06,motor,0.5925925925925926,15
MSC06,mem,0.8,15
MSC07,semantic,0.9,15
MSC07,glass,0.75,15
MSC07,motor,0.7407407407407407,15
MSC07,mem,0.85,15
MSC10,semantic,0.55,15
MSC10,glass,0.6,15
MSC10,motor,0.95,15
MSC10,mem,0.55,15
MSC01,semantic,0.75,15
MSC01,glass,0.4,15
MSC01,motor,0.6,15
MSC01,mem,0.9,15
MSC02,semantic,0.9,15
MSC02,glass,0.85,15
MSC02,motor,0.8,15
MSC02,mem,0.75,15
MSC03,semantic,0.7,15
MSC03,glass,0.65,15
MSC03,motor,0.8,15
MSC03,mem,0.7708333333333333,15
MSC04,semantic,0.8,15
MSC04,glass,0.75,15
MSC04,motor,0.6,15
MSC04,mem,0.85,15
MSC05,semantic,0.95,15
MSC05,glass,0.8,15
MSC05,motor,0.75,15
MSC05,mem,0.95,15
MSC06,semantic,0.8,15
MSC06,glass,0.7407407407407407,15
MSC06,motor,0.8888888888888888,15
MSC06,mem,1.0,15
MSC07,semantic,0.8,15
MSC07,glass,0.85,15
MSC07,motor,0.6296296296296295,15
MSC07,mem,0.85,15
MSC10,semantic,0.8,15
MSC10,glass,0.55,15
MSC10,motor,1.0,15
MSC10,mem,0.75,15
MSC01,semantic,0.75,15
MSC01,glass,0.85,15
MSC01,motor,0.95,15
MSC01,mem,0.95,15
MSC02,semantic,0.65,15
MSC02,glass,0.75,15
MSC02,motor,0.7,15
MSC02,mem,0.85,15
MSC03,semantic,0.65,15
MSC03,glass,0.75,15
MSC03,motor,0.75,15
MSC03,mem,0.7083333333333333,15
MSC04,semantic,0.9,15
MSC04,glass,0.8,15
MSC04,motor,0.7,15
MSC04,mem,0.95,15
MSC05,semantic,0.8,15
MSC05,glass,0.8,15
MSC05,motor,0.8,15
MSC05,mem,0.9,15
MSC06,semantic,0.6,15
MSC06,glass,0.4259259259259259,15
MSC06,motor,0.6851851851851851,15
MSC06,mem,0.85,15
MSC07,semantic,0.9,15
MSC07,glass,0.8,15
MSC07,motor,0.9074074074074073,15
MSC07,mem,0.75,15
MSC10,semantic,0.8,15
MSC10,glass,0.85,15
MSC10,motor,0.85,15
MSC10,mem,0.8,15
MSC01,semantic,0.8,15
MSC01,glass,0.8,15
MSC01,motor,0.75,15
MSC01,mem,0.95,15
MSC02,semantic,0.85,15
MSC02,glass,0.65,15
MSC02,motor,0.9,15
MSC02,mem,0.8,15
MSC03,semantic,0.8,15
MSC03,glass,0.55,15
MSC03,motor,0.9,15
MSC03,mem,0.875,15
MSC04,semantic,0.85,15
MSC04,glass,0.8,15
MSC04,motor,0.75,15
MSC04,mem,0.8,15
MSC05,semantic,0.9,15
MSC05,glass,0.95,15
MSC05,motor,0.95,15
MSC05,mem,0.95,15
MSC06,semantic,0.65,15
MSC06,glass,0.4629629629629629,15
MSC06,motor,0.8333333333333334,15
MSC06,mem,0.7,15
MSC07,semantic,0.85,15
MSC07,glass,0.8,15
MSC07,motor,0.7222222222222222,15
MSC07,mem,0.8,15
MSC10,semantic,0.6,15
MSC10,glass,0.7,15
MSC10,motor,0.75,15
MSC10,mem,0.7,15
MSC01,semantic,0.85,15
MSC01,glass,0.8,15
MSC01,motor,0.8,15
MSC01,mem,0.9,15
MSC02,semantic,0.95,15
MSC02,glass,0.8,15
MSC02,motor,0.95,15
MSC02,mem,0.7,15
MSC03,semantic,0.8,15
MSC03,glass,0.8,15
MSC03,motor,0.85,15
MSC03,mem,0.7083333333333333,15
MSC04,semantic,0.75,15
MSC04,glass,0.7,15
MSC04,motor,0.75,15
MSC04,mem,0.65,15
MSC05,semantic,0.8,15
MSC05,glass,0.8,15
MSC05,motor,0.8,15
MSC05,mem,0.95,15
MSC06,semantic,0.65,15
MSC06,glass,0.31481481481481477,15
MSC06,motor,0.7777777777777778,15
MSC06,mem,0.8,15
MSC07,semantic,0.7,15
MSC07,glass,0.75,15
MSC07,motor,0.7962962962962963,15
MSC07,mem,0.7,15
MSC10,semantic,0.5,15
MSC10,glass,0.4,15
MSC10,motor,0.6,15
MSC10,mem,0.7,15
MSC01,semantic,0.8,15
MSC01,glass,0.7,15
MSC01,motor,0.85,15
MSC01,mem,0.75,15
MSC02,semantic,0.75,15
MSC02,glass,0.9,15
MSC02,motor,0.75,15
MSC02,mem,0.9,15
MSC03,semantic,0.75,15
MSC03,glass,0.65,15
MSC03,motor,0.7,15
MSC03,mem,0.7083333333333333,15
MSC04,semantic,0.55,15
MSC04,glass,0.65,15
MSC04,motor,0.9,15
MSC04,mem,0.65,15
MSC05,semantic,0.85,15
MSC05,glass,0.95,15
MSC05,motor,0.85,15
MSC05,mem,1.0,15
MSC06,semantic,0.7,15
MSC06,glass,0.5555555555555556,15
MSC06,motor,0.7777777777777778,15
MSC06,mem,0.8,15
MSC07,semantic,0.95,15
MSC07,glass,0.85,15
MSC07,motor,0.7962962962962963,15
MSC07,mem,0.85,15
MSC10,semantic,0.4,15
MSC10,glass,0.7,15
MSC10,motor,0.8,15
MSC10,mem,0.85,15
MSC01,semantic,0.85,15
MSC01,glass,0.6,15
MSC01,motor,0.7,15
MSC01,mem,0.7,15
MSC02,semantic,0.75,15
MSC02,glass,0.75,15
MSC02,motor,0.65,15
MSC02,mem,0.6,15
MSC03,semantic,0.85,15
MSC03,glass,0.7,15
MSC03,motor,0.8,15
MSC03,mem,0.6875,15
MSC04,semantic,0.7,15
MSC04,glass,0.8,15
MSC04,motor,0.9,15
MSC04,mem,0.75,15
MSC05,semantic,0.9,15
MSC05,glass,0.7,15
MSC05,motor,0.8,15
MSC05,mem,0.95,15
MSC06,semantic,0.8,15
MSC06,glass,0.48148148148148145,15
MSC06,motor,0.574074074074074,15
MSC06,mem,0.7,15
MSC07,semantic,0.9,15
MSC07,glass,0.8,15
MSC07,motor,0.7407407407407407,15
MSC07,mem,0.7,15
MSC10,semantic,0.85,15
MSC10,glass,0.65,15
MSC10,motor,0.65,15
MSC10,mem,0.7,15
MSC01,semantic,0.8,15
MSC01,glass,1.0,15
MSC01,motor,0.75,15
MSC01,mem,0.85,15
MSC02,semantic,0.9,15
MSC02,glass,0.7,15
MSC02,motor,0.75,15
MSC02,mem,0.6,15
MSC03,semantic,0.75,15
MSC03,glass,0.7,15
MSC03,motor,0.8,15
MSC03,mem,0.75,15
MSC04,semantic,0.7,15
MSC04,glass,0.8,15
MSC04,motor,0.95,15
MSC04,mem,0.8,15
MSC05,semantic,0.9,15
MSC05,glass,0.75,15
MSC05,motor,0.95,15
MSC05,mem,0.9,15
MSC06,semantic,0.6,15
MSC06,glass,0.48148148148148145,15
MSC06,motor,0.9444444444444444,15
MSC06,mem,0.8,15
MSC07,semantic,0.6,15
MSC07,glass,0.8,15
MSC07,motor,0.7962962962962963,15
MSC07,mem,0.8,15
MSC10,semantic,0.6,15
MSC10,glass,0.8,15
MSC10,motor,0.75,15
MSC10,mem,0.85,15
MSC01,semantic,1.0,16
MSC01,glass,0.75,16
MSC01,motor,0.85,16
MSC01,mem,1.0,16
MSC02,semantic,0.8,16
MSC02,glass,0.55,16
MSC02,motor,0.9,16
MSC02,mem,0.9,16
MSC03,semantic,0.85,16
MSC03,glass,0.75,16
MSC03,motor,0.65,16
MSC03,mem,0.7708333333333333,16
MSC04,semantic,0.75,16
MSC04,glass,0.8,16
MSC04,motor,0.8,16
MSC04,mem,0.95,16
MSC05,semantic,0.9,16
MSC05,glass,0.75,16
MSC05,motor,0.65,16
MSC05,mem,0.95,16
MSC06,semantic,0.75,16
MSC06,glass,0.5185185185185185,16
MSC06,motor,0.7777777777777778,16
MSC06,mem,0.6,16
MSC07,semantic,0.9,16
MSC07,glass,0.6,16
MSC07,motor,0.7222222222222222,16
MSC07,mem,0.55,16
MSC10,semantic,0.75,16
MSC10,glass,0.85,16
MSC10,motor,0.8,16
MSC10,mem,0.95,16
MSC01,semantic,0.65,16
MSC01,glass,0.7,16
MSC01,motor,0.6,16
MSC01,mem,0.8,16
MSC02,semantic,0.8,16
MSC02,glass,0.8,16
MSC02,motor,0.85,16
MSC02,mem,0.8,16
MSC03,semantic,0.55,16
MSC03,glass,0.6,16
MSC03,motor,0.7,16
MSC03,mem,0.7083333333333333,16
MSC04,semantic,0.8,16
MSC04,glass,0.8,16
MSC04,motor,0.85,16
MSC04,mem,0.6,16
MSC05,semantic,0.85,16
MSC05,glass,0.85,16
MSC05,motor,0.95,16
MSC05,mem,0.95,16
MSC06,semantic,0.75,16
MSC06,glass,0.7222222222222222,16
MSC06,motor,0.6851851851851851,16
MSC06,mem,0.7,16
MSC07,semantic,0.85,16
MSC07,glass,0.8,16
MSC07,motor,0.6666666666666666,16
MSC07,mem,0.85,16
MSC10,semantic,0.8,16
MSC10,glass,0.8,16
MSC10,motor,0.8,16
MSC10,mem,0.85,16
MSC01,semantic,0.85,16
MSC01,glass,0.85,16
MSC01,motor,0.9,16
MSC01,mem,1.0,16
MSC02,semantic,0.85,16
MSC02,glass,0.7,16
MSC02,motor,0.85,16
MSC02,mem,0.8,16
MSC03,semantic,0.4,16
MSC03,glass,0.75,16
MSC03,motor,0.7,16
MSC03,mem,0.3958333333333333,16
MSC04,semantic,0.8,16
MSC04,glass,0.9,16
MSC04,motor,1.0,16
MSC04,mem,0.9,16
MSC05,semantic,0.95,16
MSC05,glass,0.9,16
MSC05,motor,0.8,16
MSC05,mem,0.9,16
MSC06,semantic,0.8,16
MSC06,glass,0.7777777777777778,16
MSC06,motor,0.9444444444444444,16
MSC06,mem,0.8,16
MSC07,semantic,0.75,16
MSC07,glass,0.9,16
MSC07,motor,0.7962962962962963,16
MSC07,mem,0.75,16
MSC10,semantic,0.7,16
MSC10,glass,0.75,16
