sub,task,acc,features,Null_Network
MSC02,motor,0.95,960,fp_co
MSC02,mem,1.0,960,fp_co
MSC03,semantic,0.85,960,fp_co
MSC03,glass,0.9,960,fp_co
MSC03,motor,0.95,960,fp_co
MSC03,mem,1.0,960,fp_co
MSC04,semantic,0.95,960,fp_co
MSC04,glass,1.0,960,fp_co
MSC04,motor,0.95,960,fp_co
MSC04,mem,1.0,960,fp_co
MSC05,semantic,0.95,960,fp_co
MSC05,glass,1.0,960,fp_co
MSC05,motor,1.0,960,fp_co
MSC05,mem,1.0,960,fp_co
MSC06,semantic,0.95,960,fp_co
MSC06,glass,0.8333333333333334,960,fp_co
MSC06,motor,1.0,960,fp_co
MSC06,mem,1.0,960,fp_co
MSC07,semantic,1.0,960,fp_co
MSC07,glass,0.95,960,fp_co
MSC07,motor,1.0,960,fp_co
MSC07,mem,1.0,960,fp_co
MSC10,semantic,0.9,960,fp_co
MSC10,glass,0.9,960,fp_co
MSC10,motor,0.95,960,fp_co
MSC10,mem,1.0,960,fp_co
MSC01,semantic,0.95,960,fp_co
MSC01,glass,0.85,960,fp_co
MSC01,motor,1.0,960,fp_co
MSC01,mem,1.0,960,fp_co
MSC02,semantic,0.85,960,fp_co
MSC02,glass,0.7,960,fp_co
MSC02,motor,0.9,960,fp_co
MSC02,mem,1.0,960,fp_co
MSC03,semantic,0.8,960,fp_co
MSC03,glass,0.85,960,fp_co
MSC03,motor,0.95,960,fp_co
MSC03,mem,0.95,960,fp_co
MSC04,semantic,0.9,960,fp_co
MSC04,glass,0.95,960,fp_co
MSC04,motor,1.0,960,fp_co
MSC04,mem,1.0,960,fp_co
MSC05,semantic,0.95,960,fp_co
MSC05,glass,0.9,960,fp_co
MSC05,motor,1.0,960,fp_co
MSC05,mem,1.0,960,fp_co
MSC06,semantic,0.9,960,fp_co
MSC06,glass,0.7777777777777778,960,fp_co
MSC06,motor,0.95,960,fp_co
MSC06,mem,0.95,960,fp_co
MSC07,semantic,1.0,960,fp_co
MSC07,glass,0.95,960,fp_co
MSC07,motor,1.0,960,fp_co
MSC07,mem,1.0,960,fp_co
MSC10,semantic,0.8,960,fp_co
MSC10,glass,0.85,960,fp_co
MSC10,motor,0.95,960,fp_co
MSC10,mem,0.95,960,fp_co
MSC01,semantic,0.95,960,fp_co
MSC01,glass,0.9,960,fp_co
MSC01,motor,1.0,960,fp_co
MSC01,mem,1.0,960,fp_co
MSC02,semantic,0.9,960,fp_co
MSC02,glass,0.75,960,fp_co
MSC02,motor,0.95,960,fp_co
MSC02,mem,0.95,960,fp_co
MSC03,semantic,0.85,960,fp_co
MSC03,glass,0.85,960,fp_co
MSC03,motor,1.0,960,fp_co
MSC03,mem,1.0,960,fp_co
MSC04,semantic,0.9,960,fp_co
MSC04,glass,0.95,960,fp_co
MSC04,motor,1.0,960,fp_co
MSC04,mem,1.0,960,fp_co
MSC05,semantic,0.95,960,fp_co
MSC05,glass,0.95,960,fp_co
MSC05,motor,1.0,960,fp_co
MSC05,mem,1.0,960,fp_co
MSC06,semantic,1.0,960,fp_co
MSC06,glass,0.8333333333333334,960,fp_co
MSC06,motor,0.95,960,fp_co
MSC06,mem,1.0,960,fp_co
MSC07,semantic,1.0,960,fp_co
MSC07,glass,0.9,960,fp_co
MSC07,motor,1.0,960,fp_co
MSC07,mem,0.95,960,fp_co
MSC10,semantic,0.7,960,fp_co
MSC10,glass,0.75,960,fp_co
MSC10,motor,0.95,960,fp_co
MSC10,mem,0.9,960,fp_co
MSC01,semantic,0.95,960,fp_co
MSC01,glass,0.9,960,fp_co
MSC01,motor,1.0,960,fp_co
MSC01,mem,1.0,960,fp_co
MSC02,semantic,0.9,960,fp_co
MSC02,glass,0.85,960,fp_co
MSC02,motor,0.95,960,fp_co
MSC02,mem,1.0,960,fp_co
MSC03,semantic,0.95,960,fp_co
MSC03,glass,0.9,960,fp_co
MSC03,motor,0.95,960,fp_co
MSC03,mem,0.95,960,fp_co
MSC04,semantic,0.95,960,fp_co
MSC04,glass,1.0,960,fp_co
MSC04,motor,1.0,960,fp_co
MSC04,mem,1.0,960,fp_co
MSC05,semantic,0.95,960,fp_co
MSC05,glass,0.95,960,fp_co
MSC05,motor,1.0,960,fp_co
MSC05,mem,1.0,960,fp_co
MSC06,semantic,0.9,960,fp_co
MSC06,glass,0.7777777777777778,960,fp_co
MSC06,motor,0.95,960,fp_co
MSC06,mem,1.0,960,fp_co
MSC07,semantic,1.0,960,fp_co
MSC07,glass,0.85,960,fp_co
MSC07,motor,0.95,960,fp_co
MSC07,mem,0.9,960,fp_co
MSC10,semantic,0.8,960,fp_co
MSC10,glass,0.9,960,fp_co
MSC10,motor,0.95,960,fp_co
MSC10,mem,0.95,960,fp_co
MSC01,semantic,0.95,960,fp_co
MSC01,glass,0.85,960,fp_co
MSC01,motor,1.0,960,fp_co
MSC01,mem,1.0,960,fp_co
MSC02,semantic,0.95,960,fp_co
MSC02,glass,0.8,960,fp_co
MSC02,motor,0.9,960,fp_co
MSC02,mem,1.0,960,fp_co
MSC03,semantic,0.85,960,fp_co
MSC03,glass,0.9,960,fp_co
MSC03,motor,1.0,960,fp_co
MSC03,mem,1.0,960,fp_co
MSC04,semantic,0.9,960,fp_co
MSC04,glass,0.95,960,fp_co
MSC04,motor,1.0,960,fp_co
MSC04,mem,1.0,960,fp_co
MSC05,semantic,0.95,960,fp_co
MSC05,glass,0.9,960,fp_co
MSC05,motor,1.0,960,fp_co
MSC05,mem,1.0,960,fp_co
MSC06,semantic,0.9,960,fp_co
MSC06,glass,0.8888888888888888,960,fp_co
MSC06,motor,1.0,960,fp_co
MSC06,mem,1.0,960,fp_co
MSC07,semantic,1.0,960,fp_co
MSC07,glass,0.85,960,fp_co
MSC07,motor,1.0,960,fp_co
MSC07,mem,1.0,960,fp_co
MSC10,semantic,0.9,960,fp_co
MSC10,glass,0.9,960,fp_co
MSC10,motor,0.95,960,fp_co
MSC10,mem,0.95,960,fp_co
MSC01,semantic,0.95,960,fp_co
MSC01,glass,0.9,960,fp_co
MSC01,motor,1.0,960,fp_co
MSC01,mem,1.0,960,fp_co
MSC02,semantic,0.95,960,fp_co
MSC02,glass,0.75,960,fp_co
MSC02,motor,0.95,960,fp_co
MSC02,mem,1.0,960,fp_co
MSC03,semantic,0.95,960,fp_co
MSC03,glass,0.85,960,fp_co
MSC03,motor,1.0,960,fp_co
MSC03,mem,1.0,960,fp_co
MSC04,semantic,0.9,960,fp_co
MSC04,glass,0.95,960,fp_co
MSC04,motor,1.0,960,fp_co
MSC04,mem,1.0,960,fp_co
MSC05,semantic,0.95,960,fp_co
MSC05,glass,0.9,960,fp_co
MSC05,motor,1.0,960,fp_co
MSC05,mem,1.0,960,fp_co
MSC06,semantic,0.9,960,fp_co
MSC06,glass,0.8888888888888888,960,fp_co
MSC06,motor,0.95,960,fp_co
MSC06,mem,1.0,960,fp_co
MSC07,semantic,1.0,960,fp_co
MSC07,glass,0.9,960,fp_co
MSC07,motor,0.95,960,fp_co
MSC07,mem,0.95,960,fp_co
MSC10,semantic,0.85,960,fp_co
MSC10,glass,0.8,960,fp_co
MSC10,motor,0.95,960,fp_co
MSC10,mem,1.0,960,fp_co
MSC01,semantic,0.95,960,fp_co
MSC01,glass,0.9,960,fp_co
MSC01,motor,1.0,960,fp_co
MSC01,mem,1.0,960,fp_co
MSC02,semantic,0.95,960,fp_co
MSC02,glass,0.9,960,fp_co
MSC02,motor,0.9,960,fp_co
MSC02,mem,1.0,960,fp_co
MSC03,semantic,0.85,960,fp_co
MSC03,glass,0.9,960,fp_co
MSC03,motor,0.95,960,fp_co
MSC03,mem,1.0,960,fp_co
MSC04,semantic,0.95,960,fp_co
MSC04,glass,0.95,960,fp_co
MSC04,motor,1.0,960,fp_co
MSC04,mem,0.95,960,fp_co
MSC05,semantic,0.95,960,fp_co
MSC05,glass,0.9,960,fp_co
MSC05,motor,1.0,960,fp_co
MSC05,mem,1.0,960,fp_co
MSC06,semantic,0.95,960,fp_co
MSC06,glass,0.8333333333333334,960,fp_co
MSC06,motor,0.95,960,fp_co
MSC06,mem,1.0,960,fp_co
MSC07,semantic,1.0,960,fp_co
MSC07,glass,0.85,960,fp_co
MSC07,motor,0.95,960,fp_co
MSC07,mem,0.95,960,fp_co
MSC10,semantic,0.9,960,fp_co
MSC10,glass,0.9,960,fp_co
MSC10,motor,0.95,960,fp_co
MSC10,mem,0.9,960,fp_co
MSC01,semantic,0.95,1640,default_co
MSC01,glass,0.9,1640,default_co
MSC01,motor,1.0,1640,default_co
MSC01,mem,1.0,1640,default_co
MSC02,semantic,0.95,1640,default_co
MSC02,glass,0.75,1640,default_co
MSC02,motor,0.95,1640,default_co
MSC02,mem,1.0,1640,default_co
MSC03,semantic,0.85,1640,default_co
MSC03,glass,0.9,1640,default_co
MSC03,motor,0.95,1640,default_co
MSC03,mem,1.0,1640,default_co
MSC04,semantic,0.95,1640,default_co
MSC04,glass,0.95,1640,default_co
MSC04,motor,1.0,1640,default_co
MSC04,mem,1.0,1640,default_co
MSC05,semantic,0.95,1640,default_co
MSC05,glass,0.85,1640,default_co
MSC05,motor,1.0,1640,default_co
MSC05,mem,1.0,1640,default_co
MSC06,semantic,1.0,1640,default_co
MSC06,glass,0.7777777777777778,1640,default_co
MSC06,motor,1.0,1640,default_co
MSC06,mem,1.0,1640,default_co
MSC07,semantic,1.0,1640,default_co
MSC07,glass,0.95,1640,default_co
MSC07,motor,1.0,1640,default_co
MSC07,mem,1.0,1640,default_co
MSC10,semantic,0.9,1640,default_co
MSC10,glass,0.85,1640,default_co
MSC10,motor,1.0,1640,default_co
MSC10,mem,1.0,1640,default_co
MSC01,semantic,0.95,1640,default_co
MSC01,glass,0.85,1640,default_co
MSC01,motor,1.0,1640,default_co
MSC01,mem,1.0,1640,default_co
MSC02,semantic,0.95,1640,default_co
MSC02,glass,0.85,1640,default_co
MSC02,motor,0.95,1640,default_co
MSC02,mem,1.0,1640,default_co
MSC03,semantic,0.9,1640,default_co
MSC03,glass,0.85,1640,default_co
MSC03,motor,1.0,1640,default_co
MSC03,mem,1.0,1640,default_co
MSC04,semantic,0.95,1640,default_co
MSC04,glass,0.95,1640,default_co
MSC04,motor,1.0,1640,default_co
MSC04,mem,1.0,1640,default_co
MSC05,semantic,0.95,1640,default_co
MSC05,glass,0.9,1640,default_co
MSC05,motor,1.0,1640,default_co
MSC05,mem,1.0,1640,default_co
MSC06,semantic,0.95,1640,default_co
MSC06,glass,0.7777777777777778,1640,default_co
MSC06,motor,1.0,1640,default_co
MSC06,mem,0.95,1640,default_co
MSC07,semantic,1.0,1640,default_co
MSC07,glass,0.85,1640,default_co
MSC07,motor,0.9,1640,default_co
MSC07,mem,1.0,1640,default_co
MSC10,semantic,0.85,1640,default_co
MSC10,glass,0.85,1640,default_co
MSC10,motor,0.95,1640,default_co
MSC10,mem,0.95,1640,default_co
MSC01,semantic,0.95,1640,default_co
MSC01,glass,0.9,1640,default_co
MSC01,motor,1.0,1640,default_co
MSC01,mem,1.0,1640,default_co
MSC02,semantic,0.9,1640,default_co
MSC02,glass,0.85,1640,default_co
MSC02,motor,0.95,1640,default_co
MSC02,mem,0.95,1640,default_co
MSC03,semantic,0.9,1640,default_co
MSC03,glass,0.9,1640,default_co
MSC03,motor,0.95,1640,default_co
MSC03,mem,1.0,1640,default_co
MSC04,semantic,0.95,1640,default_co
MSC04,glass,1.0,1640,default_co
MSC04,motor,1.0,1640,default_co
MSC04,mem,1.0,1640,default_co
MSC05,semantic,0.95,1640,default_co
MSC05,glass,0.9,1640,default_co
MSC05,motor,1.0,1640,default_co
MSC05,mem,1.0,1640,default_co
MSC06,semantic,1.0,1640,default_co
MSC06,glass,0.8888888888888888,1640,default_co
MSC06,motor,1.0,1640,default_co
MSC06,mem,1.0,1640,default_co
MSC07,semantic,1.0,1640,default_co
MSC07,glass,0.9,1640,default_co
MSC07,motor,1.0,1640,default_co
MSC07,mem,1.0,1640,default_co
MSC10,semantic,0.9,1640,default_co
MSC10,glass,0.9,1640,default_co
MSC10,motor,0.95,1640,default_co
MSC10,mem,0.95,1640,default_co
MSC01,semantic,0.95,1640,default_co
MSC01,glass,0.9,1640,default_co
MSC01,motor,1.0,1640,default_co
MSC01,mem,1.0,1640,default_co
MSC02,semantic,0.9,1640,default_co
MSC02,glass,0.75,1640,default_co
MSC02,motor,0.95,1640,default_co
MSC02,mem,1.0,1640,default_co
MSC03,semantic,0.95,1640,default_co
MSC03,glass,0.85,1640,default_co
MSC03,motor,0.95,1640,default_co
MSC03,mem,0.95,1640,default_co
MSC04,semantic,0.95,1640,default_co
MSC04,glass,0.95,1640,default_co
MSC04,motor,1.0,1640,default_co
MSC04,mem,1.0,1640,default_co
MSC05,semantic,0.95,1640,default_co
MSC05,glass,0.95,1640,default_co
MSC05,motor,1.0,1640,default_co
MSC05,mem,1.0,1640,default_co
MSC06,semantic,0.9,1640,default_co
MSC06,glass,0.7777777777777778,1640,default_co
MSC06,motor,0.95,1640,default_co
MSC06,mem,1.0,1640,default_co
MSC07,semantic,1.0,1640,default_co
MSC07,glass,0.9,1640,default_co
MSC07,motor,1.0,1640,default_co
MSC07,mem,1.0,1640,default_co
MSC10,semantic,0.9,1640,default_co
MSC10,glass,0.85,1640,default_co
MSC10,motor,0.95,1640,default_co
MSC10,mem,0.95,1640,default_co
MSC01,semantic,0.95,1640,default_co
MSC01,glass,0.9,1640,default_co
MSC01,motor,1.0,1640,default_co
MSC01,mem,1.0,1640,default_co
MSC02,semantic,0.9,1640,default_co
MSC02,glass,0.75,1640,default_co
MSC02,motor,0.95,1640,default_co
MSC02,mem,1.0,1640,default_co
MSC03,semantic,0.9,1640,default_co
MSC03,glass,0.9,1640,default_co
MSC03,motor,0.95,1640,default_co
MSC03,mem,0.95,1640,default_co
MSC04,semantic,0.95,1640,default_co
MSC04,glass,0.9,1640,default_co
MSC04,motor,1.0,1640,default_co
MSC04,mem,1.0,1640,default_co
MSC05,semantic,0.95,1640,default_co
MSC05,glass,0.9,1640,default_co
MSC05,motor,1.0,1640,default_co
MSC05,mem,1.0,1640,default_co
MSC06,semantic,0.9,1640,default_co
MSC06,glass,0.7777777777777778,1640,default_co
MSC06,motor,1.0,1640,default_co
MSC06,mem,1.0,1640,default_co
MSC07,semantic,1.0,1640,default_co
MSC07,glass,0.85,1640,default_co
MSC07,motor,1.0,1640,default_co
MSC07,mem,1.0,1640,default_co
MSC10,semantic,0.85,1640,default_co
MSC10,glass,0.8,1640,default_co
MSC10,motor,0.95,1640,default_co
MSC10,mem,0.95,1640,default_co
MSC01,semantic,0.95,1640,default_co
MSC01,glass,0.85,1640,default_co
MSC01,motor,1.0,1640,default_co
MSC01,mem,1.0,1640,default_co
MSC02,semantic,0.85,1640,default_co
MSC02,glass,0.85,1640,default_co
MSC02,motor,0.95,1640,default_co
MSC02,mem,0.95,1640,default_co
MSC03,semantic,0.85,1640,default_co
MSC03,glass,0.9,1640,default_co
MSC03,motor,0.95,1640,default_co
MSC03,mem,1.0,1640,default_co
MSC04,semantic,0.95,1640,default_co
MSC04,glass,0.95,1640,default_co
MSC04,motor,1.0,1640,default_co
MSC04,mem,1.0,1640,default_co
MSC05,semantic,0.95,1640,default_co
MSC05,glass,0.95,1640,default_co
MSC05,motor,1.0,1640,default_co
MSC05,mem,1.0,1640,default_co
MSC06,semantic,0.85,1640,default_co
MSC06,glass,0.8333333333333334,1640,default_co
MSC06,motor,1.0,1640,default_co
MSC06,mem,1.0,1640,default_co
MSC07,semantic,1.0,1640,default_co
MSC07,glass,0.95,1640,default_co
MSC07,motor,1.0,1640,default_co
MSC07,mem,1.0,1640,default_co
MSC10,semantic,0.95,1640,default_co
MSC10,glass,0.8,1640,default_co
MSC10,motor,0.95,1640,default_co
MSC10,mem,0.95,1640,default_co
MSC01,semantic,0.95,1640,default_co
MSC01,glass,0.9,1640,default_co
MSC01,motor,1.0,1640,default_co
MSC01,mem,1.0,1640,default_co
MSC02,semantic,0.9,1640,default_co
MSC02,glass,0.85,1640,default_co
MSC02,motor,0.95,1640,default_co
MSC02,mem,1.0,1640,default_co
MSC03,semantic,0.85,1640,default_co
MSC03,glass,0.9,1640,default_co
MSC03,motor,0.95,1640,default_co
MSC03,mem,0.95,1640,default_co
MSC04,semantic,0.95,1640,default_co
MSC04,glass,1.0,1640,default_co
MSC04,motor,1.0,1640,default_co
MSC04,mem,1.0,1640,default_co
MSC05,semantic,0.95,1640,default_co
MSC05,glass,0.95,1640,default_co
MSC05,motor,1.0,1640,default_co
MSC05,mem,1.0,1640,default_co
MSC06,semantic,0.9,1640,default_co
MSC06,glass,0.7777777777777778,1640,default_co
MSC06,motor,0.95,1640,default_co
MSC06,mem,0.95,1640,default_co
MSC07,semantic,1.0,1640,default_co
MSC07,glass,0.85,1640,default_co
MSC07,motor,1.0,1640,default_co
MSC07,mem,1.0,1640,default_co
MSC10,semantic,0.85,1640,default_co
MSC10,glass,0.85,1640,default_co
MSC10,motor,0.95,1640,default_co
MSC10,mem,0.95,1640,default_co
MSC01,semantic,0.95,1640,default_co
MSC01,glass,0.9,1640,default_co
MSC01,motor,1.0,1640,default_co
MSC01,mem,1.0,1640,default_co
MSC02,semantic,0.9,1640,default_co
MSC02,glass,0.85,1640,default_co
MSC02,motor,0.95,1640,default_co
MSC02,mem,0.95,1640,default_co
MSC03,semantic,0.9,1640,default_co
MSC03,glass,0.9,1640,default_co
MSC03,motor,0.95,1640,default_co
MSC03,mem,1.0,1640,default_co
MSC04,semantic,0.95,1640,default_co
MSC04,glass,1.0,1640,default_co
MSC04,motor,1.0,1640,default_co
MSC04,mem,1.0,1640,default_co
MSC05,semantic,1.0,1640,default_co
MSC05,glass,0.9,1640,default_co
MSC05,motor,1.0,1640,default_co
MSC05,mem,1.0,1640,default_co
MSC06,semantic,0.95,1640,default_co
MSC06,glass,0.7777777777777778,1640,default_co
MSC06,motor,1.0,1640,default_co
MSC06,mem,1.0,1640,default_co
MSC07,semantic,1.0,1640,default_co
MSC07,glass,0.85,1640,default_co
MSC07,motor,1.0,1640,default_co
MSC07,mem,1.0,1640,default_co
MSC10,semantic,0.85,1640,default_co
MSC10,glass,0.8,1640,default_co
MSC10,motor,0.95,1640,default_co
MSC10,mem,0.95,1640,default_co
MSC01,semantic,0.95,1640,default_co
MSC01,glass,0.9,1640,default_co
MSC01,motor,1.0,1640,default_co
MSC01,mem,1.0,1640,default_co
MSC02,semantic,0.9,1640,default_co
MSC02,glass,0.8,1640,default_co
MSC02,motor,0.95,1640,default_co
MSC02,mem,1.0,1640,default_co
MSC03,semantic,0.95,1640,default_co
MSC03,glass,0.9,1640,default_co
MSC03,motor,1.0,1640,default_co
MSC03,mem,0.95,1640,default_co
MSC04,semantic,0.9,1640,default_co
MSC04,glass,1.0,1640,default_co
MSC04,motor,1.0,1640,default_co
MSC04,mem,1.0,1640,default_co
MSC05,semantic,0.95,1640,default_co
MSC05,glass,0.95,1640,default_co
MSC05,motor,1.0,1640,default_co
MSC05,mem,1.0,1640,default_co
MSC06,semantic,0.95,1640,default_co
MSC06,glass,0.8333333333333334,1640,default_co
MSC06,motor,1.0,1640,default_co
MSC06,mem,1.0,1640,default_co
MSC07,semantic,1.0,1640,default_co
MSC07,glass,0.9,1640,default_co
MSC07,motor,1.0,1640,default_co
MSC07,mem,0.95,1640,default_co
MSC10,semantic,0.85,1640,default_co
MSC10,glass,0.85,1640,default_co
MSC10,motor,0.95,1640,default_co
MSC10,mem,1.0,1640,default_co
MSC01,semantic,0.95,1640,default_co
MSC01,glass,0.9,1640,default_co
MSC01,motor,1.0,1640,default_co
MSC01,mem,1.0,1640,default_co
MSC02,semantic,0.85,1640,default_co
MSC02,glass,0.9,1640,default_co
MSC02,motor,0.95,1640,default_co
MSC02,mem,1.0,1640,default_co
MSC03,semantic,0.9,1640,default_co
MSC03,glass,0.9,1640,default_co
MSC03,motor,0.95,1640,default_co
MSC03,mem,0.95,1640,default_co
MSC04,semantic,0.95,1640,default_co
MSC04,glass,0.95,1640,default_co
MSC04,motor,1.0,1640,default_co
MSC04,mem,1.0,1640,default_co
MSC05,semantic,0.95,1640,default_co
MSC05,glass,0.9,1640,default_co
MSC05,motor,1.0,1640,default_co
MSC05,mem,1.0,1640,default_co
MSC06,semantic,1.0,1640,default_co
MSC06,glass,0.8333333333333334,1640,default_co
MSC06,motor,1.0,1640,default_co
MSC06,mem,1.0,1640,default_co
MSC07,semantic,1.0,1640,default_co
MSC07,glass,0.9,1640,default_co
MSC07,motor,1.0,1640,default_co
MSC07,mem,1.0,1640,default_co
MSC10,semantic,0.8,1640,default_co
MSC10,glass,0.8,1640,default_co
MSC10,motor,0.95,1640,default_co
MSC10,mem,0.95,1640,default_co
